Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2011-09-03,12,Robbery,11H30,070,8300-8399,PARK PLACE,BLVD,-,1
2011-09-03,11,Robbery,2A10,13R,1100-1199,PANAMA,-,-,1
2011-09-03,07,Robbery,20G40,13R,11600-11699,HIGHGROVE,DR,-,1
2011-09-03,06,Robbery,5F20,18T,2000-2099,BINGLE,RD,-,1
2011-09-03,05,Robbery,20G40,18A,11700-11799,BRIAR FOREST,DR,-,1
2011-09-03,02,Robbery,3B10,18A,3200-3299,MANGUM,-,-,1
2011-09-03,02,Robbery,9C40,18N,11900-11999,EAST,FWY,-,1
2001-09-03,03,Robbery,17E20,18A,7000-7099,BISSONNET,ST,-,1
2011-09-03,01,Robbery,7C10,18C,1700-1799,GREGG,ST,-,1
2011-09-03,01,Robbery,5F20,20A,8500-8599,PITNER,-,-,1
2011-09-03,01,Robbery,20G70,18A,12600-12699,ASHFORD MEADOW,DR,-,1
2011-09-03,01,Robbery,2A10,13R,1100-1199,BROOKS,ST,-,1
2011-09-03,00,Robbery,19G10,13R,10500-10599,BEECHNUT,ST,-,1
2011-09-01,00,Robbery,12D70,18C,15200-15299,GALVESTON,RD,-,1
2011-09-02,23,Robbery,5F20,18A,9000-9099,KEMPWOOD,DR,-,1
2011-09-02,21,Robbery,6B60,18A,1300-1399,GREENS,PKWY,-,1
2011-09-02,22,Robbery,8C10,18A,9600-9699,CROFTON,ST,-,1
2011-09-02,21,Robbery,15E10,20D,8600-8699,BOB WHITE,DR,-,1
2011-09-02,21,Robbery,15E10,210,5400-5499,BIRDWOOD,RD,-,1
2011-09-02,21,Robbery,19G10,18T,9500-9599,WILCREST,DR,-,1
2011-09-02,21,Robbery,5F20,18A,2000-2099,LAVERNE,ST,-,1
2011-09-02,21,Robbery,19G30,20D,6500-6599,BAYBERRY BEND CIRCLE,DR,E,1
2011-09-02,19,Robbery,6B10,24E,5400-5499,NORTH,FWY,-,1
