Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2015-02-28,21,Robbery,7C20,Restaurant or Cafeteria,5400-5499,LOCKWOOD,DR,-,1
2015-02-12,16,Theft,7C20,Barber And Beauty Shops,5200-5299,LOCKWOOD,DR,-,1
2015-02-13,14,Theft,7C20,Commercial Building,1900-1999,COLLINGSWORTH,-,-,1
2015-02-15,23,Burglary,7C20,Residence or House,3200-3299,ROLAND,-,-,1
2015-02-15,21,Aggravated Assault,7C20,Residence or House,2900-2999,EASTEX,FWY,-,1
2015-02-08,01,Aggravated Assault,7C20,Bar or Night Club,3100-3199,BAY,ST,-,1
2015-02-11,23,Theft,7C20,Driveway,3800-3899,MILBRAD,-,-,1
2015-02-04,06,Burglary,7C20,Apartment,5500-5599,CAVALCADE,-,-,1
2015-02-04,12,Auto Theft,7C20,Driveway,5200-5299,CHERRY,ST,-,1
2015-02-04,14,Aggravated Assault,7C20,Residence or House,3000-3099,CAMPBELL,ST,-,1
2015-02-03,12,Aggravated Assault,7C20,"Road, Street, or Sidewalk",4400-4499,LIBERTY,RD,-,1
2015-02-02,14,Theft,7C20,Miscellaneous Business (Non-Specific),4400-4499,DARIEN,ST,-,1
2015-02-05,12,Theft,7C20,Residence or House,2600-2699,GREGG,-,-,1
2015-02-02,16,Theft,7C20,"Road, Street, or Sidewalk",4200-4299,RUSSELL,-,-,1
2015-02-02,07,Burglary,7C20,Vacant Building (Commercial),3300-3399,CARR,ST,-,1
2015-02-07,23,Theft,7C20,Residence or House,2600-2699,BRINGHURST,ST,-,1
2015-02-07,23,Burglary,7C20,Residence or House,4200-4299,HORACE,-,-,1
2015-02-08,22,Robbery,7C20,Restaurant or Cafeteria,3500-3599,JENSEN,DR,-,1
2015-02-16,16,Auto Theft,7C20,Driveway,4000-4099,COURTNEY,ST,-,1
2015-02-27,18,Theft,7C20,Grocery Store or Supermarket Parking Lot,5800-5899,LOCKWOOD,DR,-,1
2015-02-27,18,Robbery,7C20,Grocery Store or Supermarket Parking Lot,5500-5599,LOCKWOOD,DR,-,1
2015-02-21,07,Burglary,7C20,Residence or House,2700-2799,IVY,-,-,1
2015-02-19,18,Theft,7C20,Driveway,4300-4399,LAVENDER,-,-,1
2015-02-24,11,Robbery,7C20,Bus Station,5900-5999,HIRSCH,-,-,1
2015-02-07,22,Theft,7C20,Residence or House,3400-3499,EASY,ST,-,1
2015-02-06,00,Aggravated Assault,7C20,Residence or House,4000-4099,WYLIE,-,-,1
2015-02-02,20,Theft,7C20,Department or Discount Store,4100-4199,LAVENDER,-,-,1
2015-02-02,09,Theft,7C20,Miscellaneous Business (Non-Specific),5800-5899,JENSEN,DR,-,1
2015-02-02,11,Theft,7C20,Miscellaneous Business (Non-Specific),6300-6399,LIBERTY,RD,-,1
2015-02-03,14,Robbery,7C20,Convenience Store Parking Lot,6300-6399,JENSEN,DR,-,1
2015-02-01,16,Auto Theft,7C20,"Church, Synagogue, or Temple Parking Lot",4600-4699,LOCKWOOD,DR,-,1
2015-02-01,16,Theft,7C20,Grocery Store or Supermarket Parking Lot,4000-4099,LOCKWOOD,DR,-,1
2015-02-10,08,Theft,7C20,Residence or House,5200-5299,LUCILLE,-,-,1
2015-02-14,06,Aggravated Assault,7C20,Residence or House,4000-4099,LAVENDER,-,-,1
2015-02-23,16,Burglary,7C20,Residence or House,3500-3599,LEGION,-,-,1
2015-02-18,22,Aggravated Assault,7C20,Residence or House,4300-4399,CRANE,ST,-,1
2015-02-18,15,Auto Theft,7C20,Residence or House,3100-3199,EVELLA,ST,-,1
2015-02-18,19,Robbery,7C20,"Field, Woods, Forest, Park",3200-3299,RUSSELL,-,-,1
2015-02-17,17,Aggravated Assault,7C20,"Road, Street, or Sidewalk",3800-3899,LUCILLE,-,-,1
2015-02-17,20,Burglary,7C20,Residence or House,2900-2999,ALTOONA,ST,-,1
2015-02-19,17,Burglary,7C20,Residence or House,3100-3199,ROLAND,-,-,1
2015-02-19,09,Auto Theft,7C20,Residence or House,5300-5399,PICKFAIR,-,-,1
2015-02-26,06,Theft,7C20,Service or Gas Station,5700-5799,LOCKWOOD,DR,-,1
2015-02-16,15,Theft,7C20,"Other, Unknown, or Not Listed",4700-4799,DARIEN,ST,-,1
2015-02-15,07,Theft,7C20,Apartment Parking Lot,3100-3199,BAY,ST,-,1
2015-02-01,14,Burglary,7C20,Residence or House,3400-3499,BROYLES,-,-,1
2015-02-01,03,Robbery,7C20,Bus Stop,4400-4499,LIBERTY,RD,-,1
2015-02-07,21,Auto Theft,7C20,Grocery Store or Supermarket,5800-5899,LOCKWOOD,DR,-,1
2015-02-05,00,Theft,7C20,"Hotel, Motel, Inn, Etc.",5400-5499,CAVALCADE,-,-,1
2015-02-02,11,Theft,7C20,Other Parking Lot,4000-4099,KELLEY,-,-,1
2015-01-30,14,Theft,7C20,Commercial Parking Lot or Garage,3800-3899,JENSEN,DR,-,1
2015-02-02,16,Burglary,7C20,Residence or House,4400-4499,LOS ANGELES,ST,-,1
2015-02-15,20,Theft,7C20,Department or Discount Store,5700-5799,LOCKWOOD,DR,-,1
2015-02-18,10,Burglary,7C20,Residence or House,4700-4799,JEWEL,ST,-,1
2015-02-11,18,Theft,7C20,Driveway,3100-3199,CACTUS,-,-,1
2015-02-11,17,Theft,7C20,Apartment,6600-6699,HIRSCH,-,-,1
2015-02-13,09,Theft,7C20,Apartment Parking Lot,3600-3699,CACTUS,-,-,1
2015-02-11,07,Theft,7C20,"Multi-Plex Home (Duplex,Triplex Etc.)",3300-3399,LOVE PLAZA,-,-,1
2015-02-09,00,Burglary,7C20,Miscellaneous Business (Non-Specific),3700-3799,LOCKWOOD,DR,-,1
2015-02-22,23,Aggravated Assault,7C20,Residence or House,4900-4999,EVELLA,ST,-,1
2015-02-26,13,Burglary,7C20,Residence or House,4400-4499,COLLINGSWORTH,-,-,1
2015-02-26,13,Theft,7C20,Residence or House,4100-4199,CAVALCADE,-,-,1
2015-02-03,23,Burglary,7C20,Residence or House,3500-3599,LE BADIE,-,-,1
2015-02-03,13,Burglary,7C20,Residence or House,4900-4999,SAYERS,ST,-,1
2015-02-16,08,Theft,7C20,Driveway,2400-2499,PANNELL,-,-,1
2015-02-13,07,Auto Theft,7C20,Other Parking Lot,7500-7599,LIBERTY,RD,-,1
2015-02-14,06,Theft,7C20,Residence or House,2200-2299,STAPLES,-,-,1
2015-02-14,07,Auto Theft,7C20,Commercial Parking Lot or Garage,7100-7199,CAVALCADE,-,-,3
2015-02-23,22,Theft,7C20,Driveway,2400-2499,RUSSELL,-,-,1
2015-02-17,12,Theft,7C20,Apartment,3800-3899,WIPPRECHT,-,-,1
2015-02-18,22,Robbery,7C20,Commercial Building,3600-3699,JENSEN,DR,-,1
2015-02-19,21,Robbery,7C30,,9400-9499,JENSEN,DR,-,1
2015-02-19,10,Theft,7C30,Residence or House,6800-6899,ARTO,ST,-,1
2015-02-16,11,Burglary,7C30,Apartment,2000-2099,TIDWELL,RD,-,1
2015-02-11,07,Burglary,7C30,Commercial Building,3000-3099,TIDWELL,RD,-,1
2015-02-08,18,Theft,7C30,Laundry or Dry Cleaners Parking Lot,7900-7999,JENSEN,DR,-,1
2015-02-06,03,Theft,7C30,Service or Gas Station,9500-9599,JENSEN,DR,-,1
2015-02-26,15,Burglary,7C30,Residence or House,9800-9899,EXETER,ST,-,1
2015-02-25,06,Auto Theft,7C30,Service or Gas Station,9300-9399,EASTEX,FWY,-,1
2015-02-24,09,Burglary,7C30,"Vacant Single Occ Resd(House,Townhs,Dplex)",6900-6999,EUGENE,-,-,1
2015-02-28,14,Auto Theft,7C30,Driveway,2000-2099,MCDANIEL,-,-,1
2015-02-11,19,Theft,7C30,Convenience Store,9100-9199,JENSEN,DR,-,1
2015-02-15,09,Theft,7C30,Residence or House,3500-3599,WILEY,-,-,1
2015-02-03,07,Theft,7C30,Commercial Parking Lot or Garage,3200-3299,BENNINGTON,ST,-,1
2015-02-05,16,Theft,7C30,"Field, Woods, Forest, Park",7700-7799,CURRY,RD,-,1
2015-02-05,18,Theft,7C30,Residence or House,2200-2299,VANCE,-,-,1
2015-02-05,19,Robbery,7C30,Drug Store or Medical Supply,3400-3499,TIDWELL,RD,-,1
2015-02-08,13,Aggravated Assault,7C30,Residence or House,1700-1799,DEAMS,ST,-,1
2015-02-13,07,Robbery,7C30,Service or Gas Station,3100-3199,TIDWELL,RD,-,1
2015-02-11,05,Theft,7C30,Driveway,3200-3299,WIMBERLY,-,-,1
2014-11-05,12,Theft,7C30,"Other, Unknown, or Not Listed",9300-9399,FRIENDLY,RD,-,1
2015-02-19,11,Theft,7C30,,1700-1799,MCCLELLAND,-,-,1
2015-02-25,16,Theft,7C30,Residence or House,2400-2499,MCDANIEL,-,-,1
2015-02-17,14,Theft,7C30,Drug Store or Medical Supply,3400-3499,TIDWELL,RD,-,2
2015-02-17,19,Theft,7C30,Residence or House,2100-2199,TURNER,DR,-,1
2015-02-14,20,Robbery,7C30,"Road, Street, or Sidewalk",2000-2099,VAUGHN,-,-,1
2015-02-14,18,Theft,7C30,Residence or House,1600-1699,PRIEST,DR,-,1
2015-02-09,01,Aggravated Assault,7C30,Apartment,3000-3099,LA ESTANCIA,LN,-,1
2015-02-01,01,Theft,7C30,Residence or House,8300-8399,SCHNEIDER,-,-,1
2015-02-23,14,Theft,7C30,Commercial Building,9100-9199,EASTEX,FWY,-,1
2013-04-22,10,Aggravated Assault,7C30,Residence or House,3000-3099,LA ESTANCIA,LN,-,1
2015-02-26,19,Robbery,7C30,Department or Discount Store,7600-7699,JENSEN,DR,-,1
2015-02-02,16,Theft,7C30,Residence or House,2500-2599,MANN,-,-,1
2015-02-04,18,Burglary,7C30,Apartment,2600-2699,TIM,-,-,1
2015-02-02,20,Theft,7C30,Commercial Parking Lot or Garage,2600-2699,ALDINE WESTFIELD,RD,-,1
2015-02-08,04,Aggravated Assault,7C30,Residence or House,7700-7799,DUNCAN,-,-,1
2015-02-09,11,Auto Theft,7C30,Other Parking Lot,2900-2999,TIDWELL,RD,-,1
2015-02-13,08,Theft,7C30,Driveway,4200-4299,KINKAID,-,-,1
2015-02-25,15,Theft,7C30,Residence or House,2900-2999,SHERWICK,-,-,1
2015-02-16,16,Theft,7C30,"Vacant Single Occ Resd(House,Townhs,Dplex)",9400-9499,DODSON,ST,-,1
2015-02-16,10,Burglary,7C30,Apartment,2000-2099,TIDWELL,RD,-,1
2015-02-17,20,Robbery,7C30,Restaurant or Cafeteria Parking Lot,2900-2999,TIDWELL,RD,-,1
2015-02-19,21,Robbery,7C30,Service or Gas Station,10100-10199,JENSEN,DR,-,1
2015-02-20,18,Theft,7C30,,9200-9299,JENSEN,DR,-,1
2015-02-25,07,Burglary,7C30,"Laundry, Dry Cleaners, Washaterias",2300-2399,BERRY,RD,-,1
2015-02-21,16,Theft,7C30,"Hotel, Motel, Inn, Etc.",3000-3099,CROSSTIMBERS,ST,-,1
2015-02-24,10,Theft,7C30,Other Parking Lot,3400-3499,TIDWELL,RD,-,1
2015-02-25,12,Theft,7C30,Residence or House,7900-7999,SCHNEIDER,-,-,1
2015-02-08,15,Theft,7C30,Apartment,7600-7699,CURRY,RD,-,1
2015-01-30,09,Theft,7C30,Vehicle/Auto Sales/Lease/Auto Parts Store,3200-3299,BENNINGTON,ST,-,1
2015-02-01,02,Theft,7C30,,UNK,JENSEN,DR,-,1
2015-02-04,02,Theft,7C30,Apartment Parking Lot,3100-3199,TIDWELL,RD,-,1
2015-02-03,14,Theft,7C30,Department or Discount Store,9100-9199,JENSEN,DR,-,1
2015-02-03,07,Robbery,7C30,Service or Gas Station,3600-3699,TIDWELL,RD,-,1
2015-02-10,09,Auto Theft,7C30,Apartment Parking Lot,2400-2499,ALDINE WESTFIELD,RD,-,1
2015-02-15,09,Theft,7C30,Grocery Store or Supermarket,6900-6999,JENSEN,DR,-,1
2015-02-05,20,Theft,7C30,Service or Gas Station,3600-3699,TIDWELL,RD,-,1
2015-02-26,17,Theft,7C30,Residence or House,2700-2799,ALDINE WESTFIELD,RD,-,1
2015-02-21,11,Aggravated Assault,7C30,"Road, Street, or Sidewalk",3600-3699,SPARKS,-,-,1
2015-02-23,10,Theft,7C30,Strip Business Center Parking Lot,3300-3399,TIDWELL,RD,-,1
2015-02-03,14,Theft,7C40,Grocery Store or Supermarket,10700-10799,EASTEX,FWY,-,1
2015-02-10,12,Robbery,7C40,"Road, Street, or Sidewalk",10800-10899,ALDINE WESTFIELD,RD,-,1
2015-02-07,12,Theft,7C40,Residence or House,2900-2999,YORKWOOD,-,-,1
2015-02-07,10,Aggravated Assault,7C40,Grocery Store or Supermarket,3800-3899,LITTLE YORK,RD,-,2
2015-02-26,12,Theft,7C40,Grocery Store or Supermarket Parking Lot,10400-10499,JENSEN,DR,-,1
2015-02-27,15,Auto Theft,7C40,Residence or House,3700-3799,FOLGER,-,-,1
2015-02-24,14,Burglary,7C40,Residence or House,10600-10699,SOMERSET,LN,-,1
2015-02-20,22,Aggravated Assault,7C40,Residence or House,4800-4899,TERRELL,-,-,1
2015-02-24,16,Theft,7C40,Grocery Store or Supermarket,3800-3899,LITTLE YORK,RD,-,1
2015-02-23,15,Theft,7C40,"Electronics Store, Electrical Supplies",10700-10799,EASTEX,FWY,-,1
2015-02-23,10,Theft,7C40,Grocery Store or Supermarket Parking Lot,10400-10499,JENSEN,DR,-,1
2015-02-15,10,Theft,7C40,Commercial Building,2400-2499,LITTLE YORK,RD,-,1
2015-02-09,19,Theft,7C40,Residence or House,2900-2999,YORKWOOD,-,-,1
2015-02-11,11,Theft,7C40,Other Parking Lot,10600-10699,SHADY,LN,-,1
2015-01-28,18,Theft,7C40,Other Parking Lot,4500-4599,SAUNDERS,-,-,1
2015-02-04,13,Theft,7C40,Grocery Store or Supermarket Parking Lot,3800-3899,LITTLE YORK,RD,-,1
2015-02-02,18,Aggravated Assault,7C40,Grocery Store or Supermarket Parking Lot,1500-1599,LITTLE YORK,RD,-,2
2015-02-02,08,Theft,7C40,Restaurant or Cafeteria Parking Lot,13000-13099,ALDINE WESTFIELD,RD,-,1
2015-02-14,15,Auto Theft,7C40,Other Parking Lot,10400-10499,EASTEX,FWY,-,1
2015-02-09,14,Theft,7C40,Residence or House,10400-10499,BENTLEY,RD,-,1
2015-02-28,13,Theft,7C40,Miscellaneous Business (Non-Specific),10500-10599,EASTEX,FWY,-,1
2015-02-03,12,Theft,7C40,"Road, Street, or Sidewalk",4100-4199,TROUT,-,-,1
2015-02-02,11,Theft,7C40,Other Parking Lot,10000-10099,EASTEX,FWY,-,1
2015-02-19,10,Theft,7C40,"Other, Unknown, or Not Listed",2600-2699,PARKER,RD,-,1
2015-02-20,06,Theft,7C40,Apartment Parking Lot,10300-10399,SHADY,LN,-,1
2015-02-24,13,Theft,7C40,Grocery Store or Supermarket,10400-10499,JENSEN,DR,-,1
2015-02-27,17,Theft,7C40,,3300-3399,ORLANDO,-,-,1
2015-02-02,07,Auto Theft,7C40,Residence or House,3100-3199,LITTLE YORK,RD,-,1
2015-02-04,10,Theft,7C40,Apartment,10300-10399,SHADY,LN,-,1
2015-02-01,17,Theft,7C40,Residence or House,1700-1799,SKINNER,RD,-,1
2015-02-12,14,Theft,7C40,,10300-10399,SHADY,LN,-,1
2015-02-27,02,Auto Theft,7C40,Residence or House,2900-2999,BRIARWICK,LN,-,1
2015-02-03,10,Robbery,7C40,Department or Discount Store,3400-3499,ORLANDO,-,-,1
2015-02-13,12,Theft,7C40,Grocery Store or Supermarket Parking Lot,10400-10499,JENSEN,DR,-,1
2015-02-17,20,Aggravated Assault,7C40,"Road, Street, or Sidewalk",4100-4199,TOPPING,-,-,1
2015-02-17,08,Theft,7C50,Driveway,14800-14899,CROSSWINDS,DR,-,1
2015-02-22,14,Robbery,7C50,Hotel or Motel Parking Lot,15700-15799,JOHN F KENNEDY,BLVD,-,1
2015-02-08,16,Burglary,7C50,Residence or House,16700-16799,TRUXTON,-,-,1
2015-02-03,14,Aggravated Assault,7C50,Apartment,9300-9399,FM 1960,BYP,W,1
2015-02-02,18,Robbery,7C50,Apartment Parking Lot,9400-9499,HUMBLE WESTFIELD,RD,-,1
2015-02-07,07,Burglary,7C50,Commercial Building,15700-15799,VICKERY,DR,-,1
2015-02-04,11,Theft,7C50,Apartment Parking Lot,15000-15099,CROSSWINDS,DR,-,1
2015-02-26,00,Aggravated Assault,7C50,Residence or House,7000-7099,PINETEX,DR,-,1
2015-02-21,08,Theft,7C50,Apartment Parking Lot,15100-15199,VICKERY,DR,-,1
2015-02-18,19,Aggravated Assault,7C50,Apartment,5900-5999,GREENS,RD,-,1
2015-02-19,16,Theft,7C50,Convenience Store,15200-15299,VICKERY,DR,-,1
2015-02-27,13,Theft,7C50,"Hotel, Motel, Inn, Etc.",1300-1399,SAM HOUSTON,PKWY,N,1
2015-02-11,14,Theft,7C50,Service or Gas Station,14500-14599,JOHN F KENNEDY,BLVD,-,1
2015-02-11,13,Rape,7C50,Residence or House,15900-15999,CHARPIOT,LN,S,1
2015-02-11,06,Theft,7C50,Hotel or Motel Parking Lot,1300-1399,SAM HOUSTON,PKWY,N,1
2015-02-10,07,Theft,7C50,"Hotel, Motel, Inn, Etc.",15200-15299,JOHN F KENNEDY,BLVD,-,1
2015-02-18,08,Theft,7C50,Other Parking Lot,15600-15699,LEE,RD,-,1
2015-02-02,05,Theft,7C50,Apartment Parking Lot,15100-15199,VICKERY,DR,-,1
2015-02-03,09,Theft,7C50,Apartment Parking Lot,15000-15099,CROSSWINDS,DR,-,1
2015-02-03,09,Theft,7C50,Driveway,15000-15099,CROSSWINDS,DR,-,1
2015-02-03,14,Aggravated Assault,7C50,Freeway Service Road,15100-15199,ALDINE WESTFIELD,RD,-,1
2015-02-05,19,Burglary,7C50,Apartment,9300-9399,FM 1960,BYP,W,1
2015-02-05,13,Burglary,7C50,Apartment,6200-6299,GREENS,RD,-,1
2015-02-03,12,Theft,7C50,Other Parking Lot,3400-3499,FM 1960,-,-,1
2015-02-03,13,Burglary,7C50,Residence or House,5600-5699,EDWARD,DR,-,1
2015-02-03,07,Theft,7C50,Miscellaneous Business (Non-Specific),5200-5299,SAM HOUSTON,PKWY,N,1
2015-02-07,10,Theft,7C50,Residence or House,5800-5899,WOODVIEW,DR,-,1
2015-02-05,15,Burglary,7C50,Apartment,6200-6299,GREENS,RD,-,1
2015-02-11,00,Aggravated Assault,7C50,Bar or Night Club,15600-15699,JOHN F KENNEDY,BLVD,-,1
2015-02-12,07,Auto Theft,7C50,"Hotel, Motel, Inn, Etc.",15300-15399,JOHN F KENNEDY,BLVD,-,1
2015-02-10,07,Theft,7C50,Hotel or Motel Parking Lot,15200-15299,JOHN F KENNEDY,BLVD,-,1
2015-02-10,07,Theft,7C50,Residence or House,5700-5799,EDWARD,DR,-,1
2015-02-25,15,Auto Theft,7C50,Apartment Parking Lot,6900-6999,OLD NORTH BELT,DR,-,1
2015-02-22,13,Aggravated Assault,7C50,Apartment,9400-9499,HUMBLE WESTFIELD,RD,-,1
2015-02-19,18,Theft,7C50,Convenience Store,14900-14999,OLD HUMBLE,RD,-,1
2015-02-19,00,Theft,7C50,Residence or House,15600-15699,LEE,RD,-,1
2015-02-28,13,Auto Theft,7C50,Residence or House,5900-5999,GLEN GROVE,ST,-,1
2015-02-28,22,Theft,7C50,Hotel or Motel Parking Lot,1300-1399,SAM HOUSTON,PKWY,-,1
2015-02-20,00,Aggravated Assault,7C50,"Road, Street, or Sidewalk",20900-20999,BIRNAM WOOD,BLVD,-,1
2015-02-02,09,Theft,7C50,Apartment Parking Lot,15000-15099,CROSSWINDS,DR,-,1
2015-02-05,12,Theft,7C50,Driveway,7100-7199,WILLOWTEX,DR,-,1
2015-02-07,22,Theft,7C50,Warehouse,5800-5899,BENDER,RD,-,1
2015-02-09,14,Theft,7C50,Hotel or Motel Parking Lot,18000-18099,MCKAY,DR,-,1
2015-02-12,07,Burglary,7C50,Office Building,17700-17799,EASTEX,FWY,-,1
2015-02-16,12,Theft,7C50,Hotel or Motel Parking Lot,15600-15699,JOHN F KENNEDY,BLVD,-,1
2015-02-14,07,Theft,7C50,"Hotel, Motel, Inn, Etc.",15300-15399,JOHN F KENNEDY,BLVD,-,1
2015-02-18,07,Theft,7C50,Apartment Parking Lot,14800-14899,CROSSWINDS,DR,-,1
2015-02-17,06,Theft,7C50,Hotel or Motel Parking Lot,15300-15399,JOHN F KENNEDY,BLVD,-,2
2015-02-08,14,Theft,7C50,Apartment,6200-6299,GREENS,RD,-,1
2015-02-03,08,Burglary,7C50,Apartment,15000-15099,CROSSWINDS,DR,-,1
2015-02-01,02,Robbery,7C50,Apartment Parking Lot,9400-9499,HUMBLE WESTFIELD,RD,-,1
2015-02-07,16,Theft,7C50,Apartment Parking Lot,15100-15199,VICKERY,DR,-,1
2015-02-07,12,Theft,7C50,Miscellaneous Business (Non-Specific),15500-15599,LEE,RD,-,1
2015-02-10,12,Theft,7C50,Service or Gas Station,15000-15099,OLD HUMBLE,RD,-,1
2015-02-08,20,Burglary,7C50,Office Building,15300-15399,VANTAGE,PKWY,W,1
2015-02-24,06,Theft,7C50,"Hotel, Motel, Inn, Etc.",18200-18299,KENSWICK,DR,-,1
2015-02-19,21,Auto Theft,7C50,Hotel or Motel Parking Lot,15300-15399,JOHN F KENNEDY,BLVD,-,1
2015-02-17,22,Theft,7C50,Hotel or Motel Parking Lot,15300-15399,JOHN F KENNEDY,BLVD,-,1
2015-02-16,15,Theft,7C50,Hotel or Motel Parking Lot,15500-15599,JOHN F KENNEDY,BLVD,-,1
2015-02-25,08,Theft,7C50,Hotel or Motel Parking Lot,15500-15599,JOHN F KENNEDY,BLVD,-,1
2014-10-26,12,Theft,7C50,Bar or Night Club,15400-15499,VANTAGE,PKWY,W,1
2015-02-21,17,Theft,7C50,"Hotel, Motel, Inn, Etc.",15300-15399,JOHN F KENNEDY,BLVD,-,1
2015-02-22,10,Auto Theft,7C50,Residence or House,6900-6999,OLD NORTH BELT,DR,-,1
2015-02-17,07,Theft,7C50,Government or Public Building,16800-16899,EASTEX,FWY,-,1
2015-02-19,06,Burglary,7C50,Miscellaneous Business (Non-Specific),2700-2799,GREENS,RD,-,1
2015-02-02,17,Theft,7C50,"Field, Woods, Forest, Park",16600-16699,LEE,RD,-,1
2015-02-04,10,Auto Theft,7C50,Apartment Parking Lot,15100-15199,VICKERY,DR,-,1
2015-02-02,03,Theft,7C50,Apartment Parking Lot,15000-15099,CROSSWINDS,DR,-,1
2015-02-11,13,Burglary,7C50,Car Wash,15900-15999,LEE,RD,-,1
2015-02-12,05,Robbery,7C50,Hotel or Motel Parking Lot,15400-15499,JOHN F KENNEDY,BLVD,-,1
2015-02-09,22,Theft,7C50,"Hotel, Motel, Inn, Etc.",15500-15599,JOHN F KENNEDY,BLVD,-,1
2015-02-14,23,Burglary,7C50,Apartment,6200-6299,GREENS,RD,-,1
2015-02-13,06,Theft,7C50,Apartment Parking Lot,15100-15199,VICKERY,DR,-,1
2015-02-13,13,Theft,7C50,"Hotel, Motel, Inn, Etc.",15300-15399,JOHN F KENNEDY,BLVD,-,1
2015-02-08,17,Theft,7C50,Residence or House,14900-14999,VERA,DR,-,1
2015-02-09,23,Theft,7C50,Bank or Savings Institution Parking Lot,8800-8899,FM 1960,BYP,W,1
2015-02-03,13,Theft,7C50,Other Parking Lot,3400-3499,FM 1960,-,-,1
2015-02-03,16,Theft,7C50,Apartment Parking Lot,15000-15099,CROSSWINDS,DR,-,1
2015-02-05,17,Burglary,7C50,Apartment,9300-9399,FM 1960,BYP,W,1
2015-02-01,16,Aggravated Assault,7C50,"Road, Street, or Sidewalk",14900-14999,SWEETGUM,DR,-,1
2015-02-03,08,Burglary,7C50,"Vacant Single Occ Resd(House,Townhs,Dplex)",14900-14999,SWEETGUM,DR,-,1
2015-02-16,00,Theft,7C50,Airport Terminal,15300-15399,JOHN F KENNEDY,BLVD,-,1
2015-02-16,09,Aggravated Assault,7C50,Residence or House,7300-7399,OAK VILLAGE,DR,-,1
2015-02-25,15,Burglary,7C50,Residence or House,7100-7199,OAK VILLAGE,DR,-,1
2015-02-25,20,Theft,8C10,Department or Discount Store,9500-9599,HOMESTEAD,RD,-,1
2015-02-16,08,Theft,8C10,Apartment Parking Lot,9600-9699,HOMESTEAD,RD,-,1
2015-02-17,10,Aggravated Assault,8C10,Residence or House,4800-4899,BOSTIC,ST,-,1
2015-02-19,09,Burglary,8C10,Residence or House,7300-7399,HIRSCH,-,-,1
2015-02-22,22,Theft,8C10,Driveway,8600-8699,BERTWOOD,ST,-,1
2015-02-21,09,Aggravated Assault,8C10,Residence or House,9500-9599,CROFTON,ST,-,1
2015-02-21,02,Robbery,8C10,Apartment Parking Lot,9200-9299,ALLWOOD,ST,-,1
2015-02-19,16,Theft,8C10,Service or Gas Station,4200-4299,CROSSTIMBERS,-,E,1
2015-02-02,06,Theft,8C10,Residence or House,8100-8199,ALLWOOD,ST,-,1
2015-02-06,13,Theft,8C10,Apartment,9500-9599,CROFTON,ST,-,1
2015-02-09,18,Theft,8C10,"Other, Unknown, or Not Listed",9500-9599,HOMESTEAD,RD,-,1
2015-02-14,02,Burglary,8C10,Residence or House,6800-6899,HIRSCH,-,-,1
2015-02-14,10,Theft,8C10,Apartment Parking Lot,9500-9599,CROFTON,ST,-,1
2015-02-02,01,Burglary,8C10,,9500-9599,HOMESTEAD,RD,-,1
2015-02-05,23,Robbery,8C10,"Road, Street, or Sidewalk",9400-9499,LANEWOOD,ST,-,1
2015-02-17,18,Theft,8C10,Residence or House,9600-9699,HOMESTEAD,RD,-,1
2015-02-18,11,Theft,8C10,Apartment,9500-9599,CROFTON,ST,-,1
2015-02-22,02,Theft,8C10,Laundry or Dry Cleaners Parking Lot,6500-6599,1-2 LAURA KOPPE,RD,-,1
2015-02-21,18,Robbery,8C10,"Road, Street, or Sidewalk",4900-4999,WEAVER,RD,-,1
2015-02-27,13,Theft,8C10,"Hotel, Motel, Inn, Etc.",9100-9199,LOCKWOOD,DR,-,1
2015-02-27,17,Theft,8C10,Residence or House,4000-4099,VAUGHN,-,-,1
2015-02-27,22,Aggravated Assault,8C10,Other Parking Lot,4600-4699,TIDWELL,RD,-,1
2015-02-25,16,Theft,8C10,Elementary School,4600-4699,BENNINGTON,ST,-,1
2015-02-25,16,Theft,8C10,Department or Discount Store,4600-4699,TIDWELL,RD,-,1
2015-02-16,23,Theft,8C10,Strip Business Center Parking Lot,7200-7299,TIDWELL,RD,-,1
2015-02-19,09,Burglary,8C10,Residence or House,5500-5599,PATE,-,-,1
2015-02-25,04,Auto Theft,8C10,,9200-9299,HOMESTEAD,RD,-,1
2015-02-07,20,Robbery,8C10,Apartment,9500-9599,CROFTON,ST,-,1
2015-02-15,12,Aggravated Assault,8C10,Apartment,9500-9599,CROFTON,ST,-,1
2015-02-07,09,Theft,8C10,Residence or House,5100-5199,ANTHA,ST,-,1
2015-02-03,16,Aggravated Assault,8C10,Residence or House,9200-9299,LOCKWOOD,DR,-,1
2015-02-04,20,Aggravated Assault,8C10,Apartment,9500-9599,CROFTON,ST,-,1
2015-01-31,02,Burglary,8C10,Apartment,7800-7899,GLASS,ST,-,1
2015-01-29,07,Aggravated Assault,8C10,"Road, Street, or Sidewalk",9500-9599,CROFTON,ST,-,1
2015-02-09,06,Theft,8C10,Construction Site,6000-6099,TIDWELL,RD,-,1
2015-02-12,19,Burglary,8C10,Residence or House,9000-9099,KNOXWOOD,-,-,1
2015-02-14,08,Theft,8C10,Commercial Parking Lot or Garage,8500-8599,SHADY,DR,-,1
2015-02-13,19,Theft,8C10,Service or Gas Station,9700-9799,HOMESTEAD,RD,-,1
