Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2012-04-03,23,Robbery,8C40,070,9400-9499,MESA,DR,-,1
2012-04-03,23,Robbery,18F50,23S,5700-5799,FONDREN,RD,-,1
2012-04-03,21,Robbery,14D10,13R,6800-6899,WINTON,ST,-,1
2012-04-06,12,Robbery,3B10,05O,5200-5299,34TH,ST,W,1
2012-04-06,13,Robbery,18F50,080,7500-7599,BELLAIRE,BLVD,-,1
2012-04-06,13,Robbery,14D40,13R,4900-4999,ACRES,DR,S,1
2012-04-05,20,Robbery,6B10,18R,7500-7599,NORTH,FWY,-,1
2012-04-03,13,Robbery,16E10,20A,2200-2299,OREM,DR,W,1
2012-04-06,15,Robbery,14D20,13R,9300-9399,CULLEN,BLVD,-,1
2012-04-02,07,Robbery,19G10,13R,9900-9999,CLUB CREEK,DR,-,1
2012-04-02,16,Robbery,20G70,18C,13100-13199,WESTPARK,-,-,1
2012-04-02,16,Robbery,6B30,18C,6000-6099,ANTOINE,DR,-,1
2012-04-05,22,Robbery,18F30,18C,3400-3499,UNITY,DR,-,1
2012-04-05,22,Robbery,13D10,13R,7300-7399,FAIRWAY,DR,-,1
2012-04-06,02,Robbery,1A20,240,3400-3499,MONTROSE,BLVD,-,1
2012-04-11,04,Robbery,19G10,18A,9900-9999,CLUB CREEK,DR,-,1
2012-04-08,17,Robbery,12D10,18B,1100-1199,EDGEBROOK,DR,-,1
2012-04-11,11,Robbery,14D30,24C,5700-5799,BELLFORT,ST,-,1
2012-04-09,13,Robbery,13D10,02B,200-299,GULFGATE CENTER MALL,-,-,1
2012-04-11,12,Robbery,6B20,20D,4400-4499,OAK SHADOWS,DR,-,1
2012-04-09,14,Robbery,18F30,02B,5700-5799,WOODWAY,DR,-,1
2012-04-09,14,Robbery,6B50,02S,11800-11899,AIRLINE,DR,-,1
2012-04-09,16,Robbery,19G30,240,12300-12399,BEECHNUT,ST,-,1
2012-04-09,06,Robbery,12D40,13R,11800-11899,ASTORIA,BLVD,-,1
2012-04-09,18,Robbery,20G80,18R,1600-1699,ELDRIDGE,PKWY,-,1
2012-04-09,18,Robbery,12D10,05O,9800-9899,WINDMILL LAKES,BLVD,-,1
2012-04-06,17,Robbery,3B10,13R,3400-3499,ANTOINE,DR,-,1
2012-04-06,18,Robbery,14D30,18T,9200-9299,MARTIN LUTHER KING,BLVD,-,1
2012-04-06,18,Robbery,9C40,05Z,13500-13599,EAST,FWY SER,S,1
2012-04-06,20,Robbery,7C20,05B,3500-3599,LOCKWOOD,DR,-,1
2012-04-06,20,Robbery,17E10,18A,6700-6799,MULLINS,DR,-,1
2012-04-06,20,Robbery,18F30,18A,3700-3799,HILLCROFT,-,-,1
2012-04-06,23,Robbery,5F30,18A,8000-8099,GROW,LN,-,1
2012-04-06,23,Robbery,20G70,13R,12600-12699,MEDFIELD,DR,-,1
2012-04-07,00,Robbery,11H30,18A,8300-8399,WINKLER,DR,-,1
2012-04-07,03,Robbery,17E10,13R,6400-6499,ASHCROFT,DR,-,1
2012-04-07,03,Robbery,18F30,18A,3000-3099,HILLCROFT,-,-,1
2012-04-07,05,Robbery,6B40,18C,9300-9399,NORTH,FWY SER,E,1
2012-04-07,04,Robbery,5F20,18A,2000-2099,OJEMAN,RD,-,1
2012-04-12,03,Robbery,16E40,070,6600-6699,FUQUA,ST,W,1
2012-04-12,03,Robbery,20G60,140,14800-14899,KATY,FWY,-,1
2012-04-07,06,Robbery,5F20,18A,8800-8899,HAMMERLY,-,-,1
2012-04-07,06,Robbery,9C40,13R,500-599,MAPLE,WAY,-,1
2012-04-07,06,Robbery,9C40,13R,13300-13399,VICKSBURG,-,-,1
2012-04-07,00,Robbery,6B50,18A,16100-16199,IMPERIAL VALLEY,DR,-,1
2012-04-07,09,Robbery,11H10,13R,6700-6799,CANAL,ST,-,1
2012-04-06,10,Robbery,14D10,18A,5900-5999,SCHROEDER,RD,-,1
2012-04-07,10,Robbery,16E30,09D,5500-5599,OREM,DR,W,1
2012-04-07,03,Robbery,11H40,03B,900-999,EVONNE,-,-,1
2012-04-07,00,Robbery,7C10,13B,1200-1299,GREGG,ST,-,1
2012-04-07,12,Robbery,20G50,18U,300-399,MEMORIAL CITY,WAY,-,1
2012-04-07,13,Robbery,18F60,05D,9500-9599,BEECHNUT,ST,-,1
2012-04-07,13,Robbery,14D20,100,8100-8199,SCOTT,-,-,1
2012-04-07,01,Robbery,7C30,13R,8500-8599,MILLICENT,-,-,1
2012-04-07,19,Robbery,7C40,120,2200-2299,PARKER,RD,-,1
2012-04-07,19,Robbery,10H50,13R,3600-3699,BURKETT,ST,-,1
2012-04-07,20,Robbery,14D40,18O,12300-12399,CULLEN,BLVD,-,1
2012-04-07,23,Robbery,18F40,18A,6400-6499,WESTHEIMER,RD,-,1
2012-04-08,00,Robbery,17E10,18T,6500-6599,BELLAIRE,BLVD,-,1
2012-04-07,00,Robbery,12D30,13R,13800-13899,LACY COVE,CT,-,1
2012-04-13,01,Robbery,6B60,20A,13300-13399,NORTHBOROUGH,DR,-,1
2012-04-13,03,Robbery,6B50,20A,100-199,DYNA,DR,-,1
2012-04-13,04,Robbery,15E40,13R,8500-8599,HEARTH,DR,-,1
2012-04-13,04,Robbery,5F30,18C,7700-7799,PINEMONT,DR,-,1
2012-04-08,01,Robbery,5F10,20A,1700-1799,WOODVINE,-,-,1
2012-04-08,02,Robbery,1A20,13R,800-899,HYDE PARK,BLVD,-,1
2012-04-08,02,Robbery,5F10,13R,1800-1899,THONIG,-,-,1
2012-04-08,02,Robbery,19G10,18A,9900-9999,CLUB CREEK,DR,-,1
2012-04-08,03,Robbery,18F40,18G,1800-1899,VOSS,RD,S,1
2012-04-08,03,Robbery,3B10,140,3300-3399,ANTOINE,DR,-,1
2012-04-08,06,Robbery,9C40,23S,600-699,MAXEY,RD,-,1
2012-04-08,02,Robbery,9C20,13R,1600-1699,WAYSIDE,-,N,1
2012-04-07,22,Robbery,6B60,20A,400-499,GREENS,RD,-,1
2012-04-08,13,Robbery,14D20,20P,4200-4299,STERLING,-,-,1
2012-04-08,16,Robbery,5F30,18O,13400-13499,NORTHWEST,FWY,-,1
2012-04-08,18,Robbery,2A10,13R,1100-1199,PANAMA,-,-,1
2012-04-09,20,Robbery,8C40,080,8500-8599,MESA,DR,-,1
2012-04-09,20,Robbery,18F60,18C,6600-6699,GESSNER,DR,S,1
2012-04-09,18,Robbery,20G20,13R,1200-1299,WILCREST,DR,-,1
2012-04-09,16,Robbery,16E20,13R,13800-13899,BUFFALO SPEEDWAY,-,-,1
2012-04-04,14,Robbery,14D30,22H,7400-7499,ST LO,-,-,1
2012-04-10,15,Robbery,11H30,13R,8400-8499,WINKLER,DR,-,1
2012-04-10,15,Robbery,6B30,20A,5500-5599,HOLLY VIEW,DR,-,1
2012-04-10,16,Robbery,6B60,23S,0-99,GREENS,RD,-,1
2012-04-10,17,Robbery,14D10,20R,5100-5199,NASSAU,RD,-,1
2012-04-06,22,Robbery,17E10,20A,7500-7599,HILLCROFT,-,-,1
2012-04-06,21,Robbery,15E40,20A,8400-8499,HEARTH,DR,-,1
2012-04-06,23,Robbery,17E20,20A,7000-7099,BISSONNET,ST,-,1
2012-04-06,23,Robbery,19G20,18A,4700-4799,KIRKWOOD,DR,S,1
2012-04-07,01,Robbery,9C20,20D,7000-7099,HERSHE,-,-,1
2012-04-07,01,Robbery,11H30,18A,3000-3099,BROADWAY,ST,-,1
2012-04-07,02,Robbery,19G30,20D,7200-7299,LONGVINE,DR,-,1
2012-04-07,02,Robbery,17E40,20A,10700-10799,BRAES BEND,DR,-,1
2012-04-07,18,Robbery,18F60,070,7700-7799,TANGLEWILDE,-,-,1
2012-04-11,12,Robbery,14D30,20R,7300-7399,GUADALCANAL,RD,-,1
2012-04-08,21,Robbery,18F60,20A,6400-6499,GESSNER,DR,S,1
2012-04-14,10,Robbery,17E30,18A,9000-9099,BRAESWOOD,BLVD,S,1
2012-04-08,21,Robbery,18F60,18A,7600-7699,GESSNER,DR,S,1
2012-04-08,22,Robbery,10H10,13R,5400-5499,CANAL,ST,-,1
2012-04-08,22,Robbery,11H40,18G,4800-4899,GALVESTON,RD,-,1
2012-04-08,23,Robbery,5F20,20A,8800-8899,HAMMERLY,-,-,1
2012-04-11,15,Robbery,13D20,20D,7500-7599,WILMERDEAN,-,-,1
2012-04-14,21,Robbery,4F20,13R,9600-9699,LAWNGATE,-,-,1
2012-04-14,21,Robbery,5F30,13R,14700-14799,GESSNER,DR,-,1
2012-04-09,18,Robbery,10H50,20A,3200-3299,TRUXILLO,-,-,1
2012-04-09,19,Robbery,20G50,080,800-899,MEMORIAL CITY,WAY,-,1
2012-04-11,03,Robbery,1A50,13R,1300-1399,WEST LP S,SER,E,1
2012-04-15,01,Robbery,18F30,18C,5800-5899,WESTHEIMER,RD,-,1
2012-04-09,20,Robbery,19G10,18A,10000-10099,CLUB CREEK,DR,-,1
2012-04-09,21,Robbery,7C10,20R,1300-1399,GROVE,-,-,1
2012-04-09,21,Robbery,11H30,20R,4200-4299,RIVER,DR,-,1
2012-04-09,23,Robbery,6B60,20A,12800-12899,NORTHBOROUGH,DR,-,1
2012-04-11,06,Robbery,17E40,13R,8400-8499,NORTHERN,ST,-,1
2012-04-09,23,Robbery,18F60,18A,6400-6499,GESSNER,DR,S,1
2012-04-09,23,Robbery,19G40,18P,11800-11899,BISSONNET,ST,-,1
2012-04-09,23,Robbery,6B60,18A,17000-17099,IMPERIAL VALLEY,DR,-,1
2012-04-10,12,Robbery,13D20,13R,7500-7599,BELLFORT,ST,-,1
2012-04-03,02,Robbery,20G70,18A,12800-12899,WHITTINGTON,-,-,1
2012-04-11,13,Robbery,2A30,18G,2300-2399,SHEPHERD,DR,N,1
2012-04-10,13,Robbery,18F60,18T,7700-7799,HARWIN,DR,-,1
2012-04-10,13,Robbery,15E10,02B,4900-4999,BEECHNUT,ST,-,1
2012-04-14,09,Robbery,13D10,02B,2800-2899,WOODRIDGE,DR,-,1
2012-04-13,13,Robbery,3B50,13R,100-199,LYERLY,-,-,1
2012-04-14,16,Robbery,17E30,18A,8700-8799,GUSTINE,LN,-,1
2012-04-14,12,Robbery,3B50,13R,7500-7599,ROSWELL,-,-,1
2012-04-14,18,Robbery,9C40,18A,12200-12299,FLEMING,DR,-,1
2012-04-15,18,Robbery,10H50,20R,3300-3399,ENNIS,ST,-,1
2012-04-15,01,Robbery,12D20,13R,10500-10599,HUGHES,RD,-,1
2012-04-14,21,Robbery,4F20,18M,11100-11199,CLAY,RD,-,1
2012-04-14,22,Robbery,18F30,18A,2000-2099,BERING,DR,-,1
2012-04-11,01,Robbery,11H20,20A,400-499,MEDINA,-,-,1
2012-04-11,01,Robbery,18F60,20A,8600-8699,SANDS POINT,DR,-,1
2012-04-11,17,Robbery,13D20,13R,5900-5999,BOIS D ARC,ST,-,1
2012-04-11,02,Robbery,18F30,03S,6300-6399,RICHMOND,AVE,-,1
2012-04-11,17,Robbery,6B60,13R,12400-12499,NORTH,FWY SER,E,1
2012-04-11,20,Robbery,20G10,18A,5900-5999,RANCHESTER,DR,-,1
2012-04-15,00,Robbery,2A50,13R,1300-1399,PATTERSON,-,-,1
2012-04-14,00,Robbery,12D10,18A,10900-10999,GULF,FWY,-,1
2012-04-16,00,Robbery,20G30,18A,11300-11399,RICHMOND,AVE,-,1
2012-04-15,00,Robbery,5F20,18A,8500-8599,PITNER,-,-,1
2012-04-13,19,Robbery,6B20,18C,3600-3699,TIDWELL,RD,W,1
2012-04-15,02,Robbery,3B10,18A,3200-3299,MANGUM,-,-,1
2012-04-13,19,Robbery,6B50,13H,100-199,MILL STREAM,LN,-,1
2012-04-15,02,Robbery,5F20,18A,1500-1599,OJEMAN,RD,-,1
2012-04-15,02,Robbery,18F30,13R,2900-2999,HILLCROFT,-,-,1
2012-04-15,02,Robbery,10H80,18R,2500-2599,SOUTHWEST,FWY,-,1
2012-04-13,20,Robbery,17E40,210,12600-12699,GESSNER,DR,S,1
