Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2011-12-03,23,Robbery,2A10,20R,1500-1599,HAMBLEN,ST,-,1
2011-12-08,21,Robbery,6B30,13R,5600-5699,GULF BANK,RD,W,1
2011-12-08,21,Robbery,12D70,070,14800-14899,GALVESTON,RD,-,1
2011-12-08,21,Robbery,14D40,13B,12000-12099,CULLEN,BLVD,-,1
2011-12-08,22,Robbery,10H30,18C,2300-2399,PEASE,-,-,1
2011-12-02,21,Robbery,3B40,210,400-499,CROSSTIMBERS,-,-,1
2011-12-02,18,Robbery,10H50,13R,3200-3299,WINBERN,-,-,1
2011-12-02,19,Robbery,13D10,210,5300-5399,TELEPHONE,RD,-,1
2011-12-02,19,Robbery,6B10,18M,5600-5699,AIRLINE,DR,-,1
2011-12-02,18,Robbery,19G30,210,7600-7699,COOK,RD,-,1
2011-12-02,17,Robbery,6B10,080,9600-9699,IRVINGTON,BLVD,-,1
2011-04-01,00,Robbery,6B50,18A,200-299,PLAZA VERDE,DR,-,1
2011-11-22,15,Robbery,17E40,13R,14600-14699,FONMEADOW,DR,-,1
2011-11-18,23,Robbery,17E10,20A,6600-6699,BELLAIRE,BLVD,-,1
2011-12-02,11,Robbery,18F50,18C,6500-6599,SOUTHWEST,FWY,-,1
2011-12-02,01,Robbery,8C60,20R,6100-6199,BENDING OAKS,DR,-,1
2011-12-01,21,Robbery,8C50,18A,8600-8699,STERLINGSHIRE,ST,-,1
2011-12-01,22,Robbery,15E40,13B,2600-2699,WESTRIDGE,ST,-,1
2011-12-01,20,Robbery,20G70,13R,2700-2799,ASHFORD PARK,DR,-,1
2011-12-01,19,Robbery,18F50,18A,6200-6299,REIMS,RD,-,1
2011-12-01,19,Robbery,18F30,18A,6400-6499,SKYLINE,DR,-,1
2011-12-01,18,Robbery,19G20,13R,11200-11299,OAKCENTER,DR,-,1
2011-12-01,16,Robbery,3B10,11R,6000-6099,GOLDEN FOREST,-,-,1
2011-12-01,17,Robbery,18F60,18P,8200-8299,GESSNER,DR,S,1
