Date,_unnamed,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2013-07-24,,19,Theft,6B50,11L,11300-11399,AIRLINE,DR,-,1
2013-07-25,,14,Theft,19G10,070,9900-9999,BELLAIRE,BLVD,-,1
2013-07-24,,20,Theft,20G80,080,14300-14399,WESTHEIMER,RD,-,1
2013-07-25,,14,Theft,4F20,23S,4400-4499,WEST SAM HOUSTON,PKWY,N,1
2013-07-25,,00,Theft,16E20,18O,5000-5099,SOUTH SAM HOUSTON,PKWY,W,1
2013-07-25,,09,Theft,10H80,09P,7500-7599,MAIN,ST,-,1
2013-07-25,,12,Theft,9C40,20A,12300-12399,FLEMING,DR,-,1
2013-07-21,,18,Theft,18F20,080,2700-2799,SAGE,RD,-,1
2013-07-25,,13,Theft,18F30,18R,6000-6099,WESTHEIMER,RD,-,1
2013-07-25,,13,Theft,14D20,250,3700-3799,HOLMES,RD,-,1
2012-11-22,,21,Theft,17E10,03B,6100-6199,HILLCROFT,-,-,1
2013-07-25,,14,Theft,19G20,18O,11200-11299,BELLAIRE,BLVD,-,1
2013-07-25,,00,Theft,11H20,18A,2500-2599,BROADWAY,ST,-,1
2013-07-25,,15,Theft,7C30,20R,3600-3699,DARDEN,DR,-,1
2013-07-25,,09,Theft,14D40,18O,10900-10999,CULLEN,BLVD,-,1
2013-07-25,,18,Theft,2A30,18O,1800-1899,YALE,-,-,1
2013-07-11,,20,Theft,2A50,13R,5500-5599,DARLING,ST,-,1
2013-07-25,,15,Theft,12D70,24C,18100-18199,GULF,FWY,-,1
2013-07-25,,15,Theft,13D40,20A,7900-7999,SOUTH SAM HOUSTON,PKWY,E,1
2013-07-25,,15,Theft,20G50,080,900-999,GESSNER,DR,-,1
2013-07-25,,16,Theft,5F40,080,7900-7999,FM 1960,-,W,1
2013-06-27,,12,Theft,7C10,20P,1000-1099,SYDNOR,CT,-,1
2013-07-25,,00,Theft,6B20,02B,100-199,TIDWELL,RD,W,1
2013-07-24,,13,Theft,5F30,080,13200-13299,NORTHWEST,FWY,-,1
2013-07-10,,12,Theft,18F20,140,2200-2299,WEST LP S,-,-,1
2013-07-25,,15,Theft,6B10,18O,6700-6799,AIRLINE,DR,-,1
2013-07-23,,21,Theft,6B60,18A,13300-13399,NORTHBOROUGH,DR,-,1
2013-07-12,,22,Theft,16E20,18O,5000-5099,SOUTH SAM HOUSTON,PKWY,W,1
2013-07-25,,12,Theft,19G50,190,10400-10499,SOUTHWEST,FWY,-,1
2013-07-25,,16,Theft,17E40,18A,7600-7699,CREEKBEND,DR,-,1
2013-07-25,,13,Theft,5F30,18A,7200-7299,PINEMONT,DR,-,1
2013-07-18,,13,Theft,5F30,080,13200-13299,NORTHWEST,FWY,-,1
2013-07-24,,21,Theft,6B30,20R,5800-5899,TIDWELL,RD,W,1
2013-07-25,,16,Theft,5F10,20R,1500-1599,ANTOINE,DR,-,1
2013-07-25,,11,Theft,15E20,18O,11900-11999,CHIMNEY ROCK,RD,-,1
2013-07-25,,16,Theft,18F40,080,2700-2799,DUNVALE,RD,-,1
2013-07-24,,19,Theft,6B10,13R,700-799,SPREADING OAK,DR,E,1
2013-07-25,,07,Theft,18F30,18A,1800-1899,BERING,DR,-,1
2013-07-25,,14,Theft,18F20,18U,4900-4999,WESTHEIMER,RD,-,1
2013-07-24,,22,Theft,14D50,18N,13300-13399,CULLEN,BLVD,-,1
2013-07-25,,07,Theft,15E10,18U,500-599,MEYERLAND PLAZA,-,-,1
2013-07-25,,17,Theft,17E40,20A,7600-7699,CREEKBEND,DR,-,1
2013-07-25,,17,Theft,12D70,18O,18200-18299,GULF,FWY,-,1
2013-07-25,,17,Theft,7C10,18P,5100-5199,CLINTON,DR,-,1
2013-07-25,,17,Theft,2A60,080,900-999,NORTH LP W,-,-,1
2013-07-25,,16,Theft,19G10,080,9400-9499,WEST SAM HOUSTON,PKWY,S,1
2013-07-25,,17,Theft,8C10,24E,4900-4999,LAURA KOPPE,RD,-,1
2013-07-24,,23,Theft,1A20,18A,3600-3699,STANFORD,-,-,1
2013-07-23,,14,Theft,15E30,20A,4000-4099,BRAESWOOD,BLVD,S,1
2013-07-25,,16,Theft,18F10,05X,7700-7799,KATY,FWY SER,N,1
2013-07-24,,22,Theft,5F10,20D,7400-7499,SCHILLER,-,-,1
2013-07-25,,00,Theft,20G60,20A,14300-14399,MEMORIAL,DR,-,1
2013-07-25,,06,Theft,10H70,20A,6500-6599,BELLOWS,LN,-,1
2013-07-25,,16,Theft,5F30,18G,13400-13499,NORTHWEST,FWY,-,1
2013-07-25,,16,Theft,23J50,01A,7800-7899,AIRPORT,BLVD,-,1
2013-07-25,,18,Theft,6B10,18C,400-499,LITTLE YORK,RD,E,1
2013-07-25,,18,Theft,18F20,24C,5000-5099,WESTHEIMER,RD,-,1
2013-07-24,,11,Theft,10H40,20P,1300-1399,ELGIN,ST,-,1
2013-07-23,,00,Theft,19G50,03B,9700-9799,BISSONNET,ST,-,1
2013-07-25,,18,Theft,18F20,24C,5000-5099,WESTHEIMER,RD,-,1
2013-07-25,,18,Theft,18F10,18O,7800-7899,KATY,FWY,-,1
2013-07-25,,08,Theft,2A50,13R,100-199,2ND,ST,E,1
2013-06-27,,05,Theft,21I10,01A,2800-2899,TERMINAL,RD,N,1
2013-07-25,,18,Theft,8C30,18R,6900-6999,WAYSIDE,-,N,1
2013-07-25,,00,Theft,6B10,18A,300-399,SUNNYSIDE,-,-,1
2013-07-25,,18,Theft,12D70,080,500-599,BAYBROOK MALL,-,-,1
2013-07-25,,18,Theft,10H40,18N,2900-2999,MAIN,ST,-,1
2013-07-23,,17,Theft,7C20,20R,4200-4299,QUITMAN,-,-,1
2013-07-25,,14,Theft,18F20,18U,5000-5099,WESTHEIMER,RD,-,1
2013-07-25,,03,Theft,5F40,080,7000-7099,FM 1960,-,W,1
2013-07-25,,19,Theft,17E20,210,8100-8199,SOUTHWEST,FWY SER,S,1
2013-07-25,,18,Theft,3B50,080,4400-4499,NORTH,FWY,-,1
2013-07-25,,17,Theft,12D70,18U,500-599,BAYBROOK MALL,-,-,1
2013-07-25,,18,Theft,20G10,18O,10300-10399,HARWIN,DR,-,1
2013-07-25,,17,Theft,15E30,18C,8400-8499,STELLA LINK,-,-,1
2013-07-25,,19,Theft,12D10,120,9500-9599,ROWLETT,-,-,1
2013-07-16,,18,Theft,8C60,250,7000-7099,HEDGEWOOD,-,-,1
2013-06-25,,20,Theft,20G80,250,3800-3899,BARKER CLODINE,RD,-,1
2013-07-14,,20,Theft,6B10,---,300-399,TIDWELL,RD,-,1
2013-07-25,,18,Theft,12D60,18O,2100-2199,NASA,PKWY,-,1
2013-07-25,,18,Theft,18F20,18U,5100-5199,HIDALGO,-,-,1
2013-07-25,,17,Theft,18F20,140,0-99,RIVERWAY,-,-,1
2013-07-25,,20,Theft,18F20,18R,4800-4899,SAN FELIPE,ST,-,1
2013-07-25,,17,Theft,20G70,13R,2900-2999,MISTY PARK,-,-,1
2013-07-25,,18,Theft,12D30,18O,12800-12899,GULF,FWY,-,1
2013-07-25,,18,Theft,10H50,20R,2700-2799,SAMPSON,-,-,1
2013-07-25,,03,Theft,8C60,20R,10500-10599,BAINBRIDGE,ST,-,1
2013-07-25,,20,Theft,12D10,20A,100-199,EDGEBROOK,DR,E,1
2013-07-25,,21,Theft,3B50,23S,8400-8499,IRVINGTON,BLVD,-,1
2013-07-25,,20,Theft,4F30,18O,17700-17799,KATY,FWY SER,N,1
2013-07-25,,21,Theft,19G30,18A,7500-7599,COOK,RD,-,1
2013-07-25,,18,Theft,7C50,18M,1300-1399,NORTH SAM HOUSTON,PKWY,E,1
2013-07-25,,12,Theft,16E30,18O,13500-13599,POST OAK,RD,S,1
2013-07-25,,04,Theft,1A10,18W,500-599,SAN JACINTO,-,-,1
2013-07-25,,19,Theft,1A30,18P,3800-3899,KIRBY,DR,-,1
2013-07-11,,10,Theft,19G20,20R,11100-11199,HAZEN,-,-,1
2013-07-25,,19,Theft,6B50,140,700-799,NORTH SAM HOUSTON,PKWY,E,1
2013-07-25,,20,Theft,2A30,18O,1000-1099,STUDE,-,-,1
2013-07-24,,19,Theft,17E20,05G,7700-7799,SOUTHWEST,FWY,-,1
2013-07-25,,19,Theft,3B10,120,5200-5299,34TH,ST,W,1
2013-07-25,,22,Theft,6B60,18A,500-599,GREENS,RD,-,1
2013-07-25,,17,Theft,3B40,18P,3900-3999,SHEPHERD,DR,N,1
2013-07-25,,21,Theft,2A50,13R,1100-1199,THOMPSON,-,-,1
2013-07-25,,23,Theft,10H70,20A,7200-7299,ALMEDA,RD,-,1
2013-07-25,,23,Theft,10H30,13R,1800-1899,LIVE OAK,-,-,1
2013-07-25,,16,Theft,12D70,18O,19200-19299,GULF,FWY,-,1
2013-07-25,,20,Theft,2A50,18N,0-99,HEIGHTS,BLVD,-,1
2013-07-25,,18,Theft,7C30,20R,3400-3499,BENNINGTON,ST,-,1
2013-07-26,,00,Theft,21I50,01A,17300-17399,PALMETTO PINES,-,-,1
2013-07-25,,12,Theft,20G20,20A,300-399,WILCREST,DR,-,1
2013-07-25,,20,Theft,1A40,18T,2500-2599,WESTHEIMER,RD,-,1
2013-07-25,,23,Theft,18F40,18O,2900-2999,DUNVALE,RD,-,1
2013-07-25,,06,Theft,13D20,18A,7600-7699,GRAHAMCREST,DR,-,1
2013-07-26,,02,Theft,14D10,23S,6600-6699,SCOTT,-,-,1
2013-07-26,,03,Theft,1A10,03B,700-799,FRANKLIN,ST,-,1
2013-07-26,,02,Theft,18F50,13R,4000-4099,TANGLEWILDE,-,-,1
2013-07-26,,03,Theft,7C20,20R,2900-2999,KING,ST,-,1
2013-07-26,,00,Theft,20G50,05M,300-399,MEMORIAL CITY,WAY,-,1
2013-07-26,,04,Theft,16E30,20D,13700-13799,BROKEN BRIDGE,DR,-,1
2013-07-26,,04,Theft,24C20,18A,2900-2999,SYCAMORE SPRINGS,DR,-,1
2013-07-25,,03,Theft,10H40,210,3400-3499,MILAM,-,-,1
2013-07-26,,01,Theft,1A20,18A,3400-3499,LOUISIANA,ST,-,1
2013-07-25,,20,Theft,6B30,20D,7200-7299,LOG VIEW,DR,-,1
2013-07-26,,01,Theft,20G20,13R,11000-11099,RIVERVIEW,DR,-,1
2013-07-25,,22,Theft,18F50,20D,9500-9599,MEADOWGLEN,LN,-,1
2013-07-26,,06,Theft,24C20,20D,3300-3399,GOLDEN WILLOW,DR,-,1
2013-07-26,,06,Theft,24C20,20D,3300-3399,GOLDEN WILLOW,DR,-,1
2013-07-25,,19,Theft,6B50,18A,16300-16399,IMPERIAL VALLEY,DR,-,1
2013-07-25,,23,Theft,8C60,20R,6500-6599,COBALT,-,-,1
2013-07-25,,17,Theft,14D20,20A,5100-5199,CLOVER,ST,-,1
2013-07-26,,06,Theft,24C20,13R,3200-3299,CREEK SHADOWS,DR,-,1
2013-07-26,,01,Theft,20G10,13R,3400-3499,WOODCHASE,-,-,1
2013-07-26,,06,Theft,17E40,18A,6100-6199,LUDINGTON,DR,-,1
2013-07-25,,16,Theft,19G20,18A,4700-4799,KIRKWOOD,DR,S,1
2013-07-26,,04,Theft,19G10,18A,10500-10599,SPICE,LN,-,1
2013-07-25,,18,Theft,7C20,20R,5900-5999,KASHMERE,-,-,1
2013-07-25,,20,Theft,18F60,18A,6500-6599,GESSNER,DR,S,1
2013-07-25,,21,Theft,18F50,20D,9500-9599,MEADOWGLEN,LN,-,1
2013-07-25,,20,Theft,4F30,18A,15200-15299,PARK ROW,-,-,1
2013-07-25,,18,Theft,5F10,18T,5800-5899,WESTVIEW,-,-,1
2013-07-26,,07,Theft,19G10,18A,10500-10599,SPICE,LN,-,1
2013-07-26,,07,Theft,15E20,20D,12800-12899,KYLEWICK,DR,-,1
2013-07-25,,22,Theft,20G70,18A,2200-2299,AVENIDA LA QUINTA,ST,-,1
2013-07-26,,08,Theft,13D10,18A,6900-6999,SOUTH LP E,SER,S,1
2013-07-26,,03,Theft,17E40,18A,12200-12299,SANDPIPER,DR,-,1
2013-07-25,,17,Theft,15E40,18A,2700-2799,BELLFORT,ST,W,1
2013-07-26,,07,Theft,2A50,18N,4200-4299,WASHINGTON,AVE,-,1
2013-07-23,,08,Theft,5F10,18A,1800-1899,JACQUELYN,-,-,1
2013-07-26,,01,Theft,3B10,18P,5900-5999,CENTRALCREST,ST,-,1
2013-07-25,,22,Theft,7C50,18M,7000-7099,WILL CLAYTON,PKWY,-,1
2013-07-25,,22,Theft,18F50,20D,9500-9599,HIGHMEADOW,DR,-,1
2013-07-26,,01,Theft,7C10,18R,5400-5499,MARKET,ST,-,1
2013-07-25,,21,Theft,2A30,18R,1600-1699,SHEPHERD,DR,N,1
2013-07-22,,19,Theft,10H70,18P,7000-7099,ALMEDA,RD,-,1
2013-07-25,,19,Theft,6B10,240,100-199,TIDWELL,RD,-,1
2013-07-25,,17,Theft,20G10,18P,10300-10399,HARWIN,DR,-,1
2013-07-25,,18,Theft,10H30,13R,700-799,ST CHARLES,-,-,1
2013-07-25,,19,Theft,2A60,13R,1500-1599,BEVIS,ST,-,1
2013-07-25,,22,Theft,6B60,18A,800-899,GREENS,RD,W,1
2013-07-25,,22,Theft,5F10,18T,5800-5899,WESTVIEW,-,-,1
2013-07-25,,22,Theft,24C30,13R,5900-5999,MAJESTIC PINES,DR,-,1
2013-07-25,,22,Theft,7C10,13R,300-399,GROVE,-,-,1
2013-07-25,,20,Theft,17E40,20D,6300-6399,CATTAILS,LN,-,1
2013-07-25,,01,Theft,1A20,20G,1800-1899,STANFORD,-,-,1
2013-07-25,,23,Theft,19G20,13R,4100-4199,WILLOW BEACH,DR,-,1
2013-07-25,,22,Theft,17E40,18A,6200-6299,LUDINGTON,DR,-,1
2013-07-26,,00,Theft,6B10,20R,11000-11099,VISTA NORTE,CT,-,1
2013-07-25,,20,Theft,2A50,13R,1000-1099,BONNER,ST,-,1
2013-07-25,,22,Theft,24C20,13R,4100-4199,OAK GARDENS,DR,-,1
2013-07-25,,17,Theft,3B10,18P,2500-2599,FAIRWAY PARK,DR,-,1
2013-07-25,,18,Theft,20G30,05G,10700-10799,WESTHEIMER,RD,-,1
2013-07-25,,23,Theft,24C30,20D,3200-3299,LEAFY PINE,CT,-,1
2013-07-25,,22,Theft,6B40,20R,2000-2099,DEWALT,ST,-,1
2012-12-28,,10,Theft,12D60,20R,700-799,RICHVALE,LN,-,1
2013-07-26,,10,Theft,9C40,18A,12000-12099,FLEMING,DR,-,1
2013-07-26,,10,Theft,12D20,20A,12000-12099,SABO,RD,-,1
2013-07-25,,14,Theft,3B40,210,3800-3899,SHEPHERD,DR,N,1
2013-07-26,,10,Theft,11H10,05C,7000-7099,LAWNDALE,-,-,1
2013-07-19,,11,Theft,6B60,05R,13100-13199,NORTHBOROUGH,DR,-,1
2013-07-25,,23,Theft,6B20,20R,5800-5899,PHILLIPS,-,-,1
2013-07-26,,08,Theft,19G30,20D,7200-7299,CROWNWEST,ST,-,1
2013-07-19,,00,Theft,2A30,060,200-299,NORMA,ST,W,1
2013-07-26,,10,Theft,10H80,11R,6500-6599,MAIN,ST,-,1
2013-07-25,,23,Theft,13D10,18A,2600-2699,BEATTY,ST,-,1
2013-07-25,,21,Theft,15E30,03B,9600-9699,MAIN,ST,-,1
2013-07-20,,13,Theft,18F60,24P,6800-6899,GESSNER,DR,S,1
2013-07-25,,08,Theft,19G20,20D,4300-4399,WILLOW BEACH,DR,-,1
2013-07-26,,11,Theft,3B50,080,4400-4499,NORTH,FWY SER,E,1
2013-07-26,,08,Theft,10H60,20D,3700-3799,WENTWORTH,-,-,1
2013-07-25,,07,Theft,6B50,18A,15300-15399,IMPERIAL VALLEY,DR,-,1
2013-07-26,,11,Theft,1A30,18P,2200-2299,SOUTHWEST,FWY,-,1
2013-07-26,,02,Theft,9C40,18T,1000-1099,UVALDE,RD,-,1
2013-07-26,,11,Theft,10H30,18O,2200-2299,TEXAS,ST,-,1
2013-07-26,,09,Theft,6B60,20A,600-699,RUSHCREEK,DR,-,1
2013-07-25,,14,Theft,18F60,120,9200-9299,BELLAIRE,BLVD,-,1
2013-07-25,,21,Theft,17E10,18T,6100-6199,JESSAMINE,-,-,1
2013-07-26,,11,Theft,19G10,120,9400-9499,WEST SAM HOUSTON,PKWY,S,1
2013-07-26,,02,Theft,19G10,18A,7900-7999,CORPORATE,DR,-,1
2013-07-26,,11,Theft,5F10,20A,1800-1899,WIRT,RD,-,1
2013-07-25,,20,Theft,6B20,18O,6200-6299,T C JESTER,BLVD,-,1
2013-07-25,,15,Theft,6B60,140,13000-13099,NORTH,FWY,-,1
2013-07-24,,19,Theft,15E30,190,10600-10699,MAIN,ST,-,1
2013-07-26,,12,Theft,5F20,18A,8200-8299,LONG POINT,RD,-,1
2013-07-25,,18,Theft,20G10,18O,5900-5999,SOVEREIGN,DR,-,1
2013-07-26,,12,Theft,8C50,24C,9400-9499,MESA,DR,-,1
2013-07-26,,07,Theft,2A30,18R,700-799,YALE,-,-,1
2013-07-25,,21,Theft,1A20,20D,4100-4199,STANFORD,-,-,1
2013-07-26,,11,Theft,13D40,18P,10500-10599,PEARLAND,PKWY,-,1
2013-07-26,,10,Theft,18F60,18R,8200-8299,BELLAIRE,BLVD,-,1
2013-07-26,,12,Theft,13D40,23S,10500-10599,PEARLAND,PKWY,-,1
2013-07-25,,21,Theft,6B60,140,12500-12599,NORTH,FWY,-,1
2013-07-26,,12,Theft,10H50,120,3200-3299,MCGOWEN,ST,-,1
2013-07-26,,11,Theft,20G10,18P,5800-5899,RANCHESTER,DR,-,1
2013-07-26,,11,Theft,12D70,080,100-199,EL DORADO,BLVD,W,1
2013-07-26,,12,Theft,10H70,20D,6300-6399,GRAND,BLVD,-,1
2013-07-25,,22,Theft,2A50,13R,4300-4399,BLOSSOM,ST,-,1
2013-07-25,,19,Theft,14D10,20R,5200-5299,GRIGGS,-,-,1
2013-07-25,,21,Theft,24C20,20R,3300-3399,LAKE STREAM,DR,-,1
2013-07-25,,12,Theft,4F10,20R,1300-1399,DU LOCK,LN,-,1
2013-07-25,,16,Theft,7C40,240,1500-1599,LITTLE YORK,RD,-,1
2013-07-26,,12,Theft,9C30,18R,3900-3999,MCCARTY,-,N,1
2013-07-26,,12,Theft,1A30,05E,3400-3499,SHEPHERD,DR,S,1
2013-07-26,,12,Theft,14D10,23S,7100-7199,CULLEN,BLVD,-,1
2013-07-26,,12,Theft,18F40,070,9600-9699,WESTHEIMER,RD,-,1
2013-07-26,,13,Theft,18F40,18O,7500-7599,WESTHEIMER,RD,-,1
2013-07-25,,20,Theft,2A50,18R,1600-1699,SHEPHERD,DR,-,1
2013-07-26,,12,Theft,5F30,080,13400-13499,NORTHWEST,FWY,-,1
2013-07-26,,12,Theft,15E10,24C,700-799,MEYERLAND PLAZA,-,-,1
2013-07-26,,13,Theft,11H10,20R,7800-7899,BALTIMORE,ST,-,1
2013-07-25,,16,Theft,17E20,18A,8400-8499,NAIRN,-,-,1
2013-07-23,,09,Theft,20G50,18O,12700-12799,QUEENSBURY,LN,-,1
2013-07-27,,17,Theft,15E10,13B,4700-4799,BEECHNUT,ST,-,1
2013-07-26,,14,Theft,5F30,18M,14000-14099,NORTHWEST,FWY,-,1
2013-07-26,,02,Theft,24C20,20R,6300-6399,RUSTLING ELMS,DR,-,1
2013-07-26,,13,Theft,14D10,01B,6000-6099,SCOTTCREST,DR,-,1
2013-07-26,,08,Theft,21I10,01A,2800-2899,TERMINAL,RD,N,1
2013-07-26,,12,Theft,24C30,18O,2600-2699,DEER MOUNTAIN,CT,-,1
2013-07-26,,13,Theft,20G30,080,2700-2799,KIRKWOOD,DR,S,1
2013-07-26,,13,Theft,6B20,11S,6800-6899,ARABELLA,ST,-,1
2013-07-18,,12,Theft,5F40,18U,2000-2099,WILLOWBROOK MALL,-,-,1
2013-07-26,,01,Theft,3B50,20R,600-699,WESTFORD,-,-,1
2013-07-26,,00,Theft,20G50,240,300-399,MEMORIAL CITY MALL,DR,-,1
2013-07-25,,19,Theft,14D10,18C,3800-3899,OLD SPANISH,TRL,-,1
2013-07-25,,18,Theft,24C20,20D,3300-3399,LAKE STREAM,DR,-,1
2013-07-26,,14,Theft,14D10,170,6200-6299,SCOTT,-,-,1
2013-07-19,,12,Theft,5F40,250,7000-7099,FM 1960,-,W,1
2013-07-26,,14,Theft,17E20,23S,9300-9399,FONDREN,RD,-,1
2013-07-13,,08,Theft,14D20,20R,1100-1199,ELBERTA,ST,-,1
2013-07-01,,07,Theft,2A10,05R,800-899,FRAWLEY,-,-,1
2013-07-26,,11,Theft,18F20,18O,2000-2099,POST OAK,BLVD,-,1
2013-07-25,,23,Theft,10H70,13R,2300-2399,MACGREGOR,WAY,S,1
2013-07-26,,14,Theft,21I20,01A,3100-3199,TERMINAL,RD,N,1
2013-07-26,,11,Theft,1A10,100,600-699,SAN JACINTO,ST,N,1
2013-07-26,,14,Theft,20G50,080,900-999,GESSNER,DR,-,1
2013-07-26,,14,Theft,9C40,24S,13400-13499,EAST,FWY,-,1
2013-07-26,,13,Theft,18F60,18G,9200-9299,BELLAIRE,BLVD,-,1
2013-07-26,,14,Theft,12D20,210,11200-11299,FUQUA,ST,-,1
2013-07-22,,16,Theft,20G70,20A,12900-12999,WHITTINGTON,-,-,1
2013-07-26,,14,Theft,17E30,080,11200-11299,GESSNER,DR,S,1
2013-07-18,,17,Theft,12D10,05G,11500-11599,GULF,FWY,-,1
2013-07-26,,15,Theft,1A30,23S,2500-2599,SHEPHERD,DR,S,1
2013-07-11,,23,Theft,12D50,20D,14900-14999,VILLAGE ELM,ST,-,1
2013-07-26,,00,Theft,12D40,250,11700-11799,ALGONQUIN,DR,-,1
2013-07-12,,18,Theft,21I10,01A,2800-2899,TERMINAL,RD,N,1
2013-07-26,,14,Theft,7C30,20R,2500-2599,PRIEST,DR,-,1
2013-07-26,,15,Theft,13D20,13R,8400-8499,STONE,-,-,1
2013-07-23,,00,Theft,12D40,20A,11400-11499,SPACE CENTER,BLVD,-,1
2013-07-26,,15,Theft,15E40,18G,7700-7799,KIRBY,DR,-,1
2013-06-28,,11,Theft,15E40,20D,3300-3399,CLEARVIEW VILLA,WAY,-,1
2013-07-19,,16,Theft,10H80,20R,2500-2599,BELLEFONTAINE,ST,-,1
2013-07-26,,14,Theft,12D10,080,100-199,ALMEDA MALL,-,-,1
2013-07-26,,15,Theft,15E30,18O,9800-9899,TIMBERSIDE,DR,-,1
2013-07-25,,18,Theft,2A60,05F,2900-2999,12TH,ST,W,1
2013-07-26,,14,Theft,5F40,24C,7900-7999,FM 1960,-,W,1
2013-07-26,,15,Theft,14D20,18R,4600-4699,BELLFORT,ST,-,1
2013-07-21,,20,Theft,12D10,080,9500-9599,ROWLETT,-,-,1
2013-07-26,,14,Theft,9C20,11R,6400-6499,MARKET,ST,-,1
2013-06-20,,22,Theft,1A20,20R,1400-1499,CLEVELAND,ST,-,1
2013-07-26,,12,Theft,5F10,20A,1700-1799,JOHANNA,-,-,1
2013-07-25,,16,Theft,2A10,11R,3700-3799,FULTON,ST,-,1
2013-07-26,,15,Theft,5F40,210,16700-16799,TOMBALL,PKWY,-,1
2013-07-26,,15,Theft,12D10,18T,10000-10099,ALMEDA GENOA,RD,-,1
2013-07-26,,13,Theft,10H70,22U,0-99,BAYLOR PLAZA,-,-,1
2013-07-26,,10,Theft,11H10,18O,500-599,75TH,ST,S,1
2013-07-26,,15,Theft,12D70,080,1400-1499,BAY AREA,BLVD,W,1
2013-07-18,,12,Theft,2A60,23S,1200-1299,19TH,ST,W,1
2013-07-25,,20,Theft,6B10,05Z,800-899,LITTLE YORK,RD,-,1
2013-07-26,,16,Theft,10H40,120,4200-4299,SAN JACINTO,-,-,1
2013-07-26,,12,Theft,10H80,070,5400-5499,KIRBY,DR,-,1
2013-07-25,,10,Theft,1A40,22H,3300-3399,WESTHEIMER,RD,-,1
2013-07-26,,17,Theft,9C40,23S,12700-12799,EAST,FWY,-,1
2013-07-26,,16,Theft,1A30,05Z,2900-2999,RICHMOND,AVE,-,1
2013-07-25,,18,Theft,14D10,05Z,5800-5899,MARTIN LUTHER KING,BLVD,-,1
2013-07-26,,17,Theft,19G10,18R,7900-7999,CORPORATE,DR,-,1
2013-07-26,,17,Theft,19G10,05R,9500-9599,WILCREST,DR,-,1
2013-07-26,,16,Theft,2A60,05O,6700-6799,PORTWEST,DR,-,1
2013-07-26,,17,Theft,8C60,120,10700-10799,HOMESTEAD,RD,-,1
2013-07-23,,00,Theft,7C20,070,3700-3799,LOCKWOOD,DR,-,1
2013-07-26,,08,Theft,3B10,20D,5800-5899,AUTUMN FOREST,DR,-,1
2013-07-25,,22,Theft,2A60,20D,2300-2399,BEVIS,ST,-,1
2013-07-26,,18,Theft,17E30,120,11200-11299,GESSNER,DR,S,1
2013-07-24,,18,Theft,1A50,250,5400-5499,WEST LP S,SER,E,1
2013-07-26,,18,Theft,7C10,120,3300-3399,LYONS,-,-,1
2013-07-26,,17,Theft,3B50,080,4400-4499,NORTH,FWY,-,1
2013-07-26,,13,Theft,6B40,18O,8700-8799,NORTH,FWY SER,E,1
2013-07-26,,18,Theft,9C20,18O,2100-2199,MCCARTY,-,-,1
2013-07-26,,17,Theft,13D10,20D,7100-7199,FAIRWAY,DR,-,1
2013-07-25,,22,Theft,5F40,080,2000-2099,WILLOWBROOK MALL,-,-,1
2013-07-26,,06,Theft,1A10,20A,100-199,CRAWFORD,ST,-,1
2013-07-26,,18,Theft,2A60,18T,1900-1999,T C JESTER,BLVD,W,1
2013-07-26,,19,Theft,12D10,080,500-599,ALMEDA MALL,-,-,1
2013-07-26,,17,Theft,13D10,05L,4100-4199,TELEPHONE,RD,-,1
2013-07-26,,10,Theft,5F40,250,17500-17599,TOMBALL,PKWY,-,1
2013-07-26,,17,Theft,20G50,24C,300-399,MEMORIAL CITY,WAY,-,1
2013-07-26,,03,Theft,16E20,20D,3900-3999,ROSEBUD,DR,-,1
2013-07-26,,18,Theft,10H70,23S,6700-6799,SOUTH,FWY,-,1
2013-07-26,,18,Theft,18F30,20R,6300-6399,WINDSWEPT,LN,-,1
2013-07-26,,18,Theft,20G30,120,11000-11099,WESTHEIMER,RD,-,1
2013-07-26,,17,Theft,15E30,20N,4100-4199,BRAESWOOD,BLVD,S,1
2013-07-26,,18,Theft,13D10,18T,3300-3399,TELEPHONE,RD,-,1
2013-07-25,,00,Theft,4F20,20A,10100-10199,KEMPWOOD,DR,-,1
2013-07-26,,14,Theft,10H80,13R,5000-5099,GREENBRIAR,DR,-,1
2013-07-26,,19,Theft,6B60,080,500-599,GREENSPOINT MALL,-,-,1
2013-07-26,,18,Theft,10H40,18O,4100-4199,FANNIN,-,-,1
2013-07-26,,15,Theft,11H10,11R,500-599,75TH,ST,S,1
2013-07-26,,19,Theft,7C40,20R,1500-1599,CHARLES,RD,-,1
2013-07-26,,18,Theft,13D10,18O,4100-4199,TELEPHONE,RD,-,1
2013-07-26,,19,Theft,5F40,05M,7900-7999,FM 1960,-,W,1
2013-07-26,,18,Theft,18F50,18O,3400-3499,JEANETTA,-,-,1
2013-07-26,,19,Theft,18F50,11R,3300-3399,JEANETTA,-,-,1
2013-07-26,,16,Theft,10H70,18O,6200-6299,HERMANN PARK,DR,-,1
2013-07-26,,17,Theft,12D30,18R,12500-12599,GULF,FWY,-,1
2013-07-26,,20,Theft,18F60,23S,9900-9999,HARWIN,DR,-,1
2013-07-26,,20,Theft,17E10,23S,6100-6199,SOUTHWEST,FWY SER,S,1
2013-07-26,,20,Theft,18F20,05M,5100-5199,ALABAMA,ST,W,1
2013-07-26,,20,Theft,18F20,080,5000-5099,WESTHEIMER,RD,-,1
