Date,Hour,Offense Type,Beat,Block Range,Street Name,Type,Suffix,# Of
2014-08-11,17,Burglary,10H50,Garage or Carport,2300-2399,TRUXILLO,-,-
2014-08-15,16,Burglary,10H50,Residence or House,3100-3199,TUAM,-,-
2014-08-15,19,Aggravated Assault,10H50,,3400-3499,DENNIS,ST,-
2014-08-13,08,Aggravated Assault,10H50,Residence or House,3100-3199,GRAY,ST,-
2014-08-13,18,Theft,10H50,Residence or House,2800-2899,HOLMAN,-,-
2014-08-19,23,Aggravated Assault,10H50,Apartment Parking Lot,2700-2799,FRANCIS,ST,-
2014-08-06,14,Burglary,10H50,Residence or House,2300-2399,TRUXILLO,-,-
2014-08-05,20,Robbery,10H50,"Road, Street, or Sidewalk",3200-3299,REEVES,-,-
2014-08-05,07,Theft,10H50,,2600-2699,HADLEY,ST,-
2014-08-21,13,Burglary,10H50,Apartment,2400-2499,MILBY,-,-
2014-08-21,15,Aggravated Assault,10H50,Residence or House,3400-3499,REEVES,-,-
2014-08-19,15,Theft,10H50,,3200-3299,TRUXILLO,-,-
2014-08-14,05,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3100-3199,ROSALIE,-,-
2014-08-13,07,Robbery,10H50,"Road, Street, or Sidewalk",2500-2599,ROSALIE,-,-
2014-08-13,07,Theft,10H50,Elementary School,2600-2699,ELGIN,ST,-
2014-08-18,15,Robbery,10H50,"Road, Street, or Sidewalk",3600-3699,ALABAMA,ST,-
2014-08-16,16,Auto Theft,10H50,Residence or House,3200-3299,FRANCIS,ST,-
2014-08-17,07,Theft,10H50,Apartment Parking Lot,3200-3299,ALABAMA,ST,-
2014-08-29,02,Aggravated Assault,10H50,"Road, Street, or Sidewalk",2900-2999,BRAILSFORT,-,-
2014-08-29,18,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3400-3499,SIMMONS,-,-
2014-08-29,23,Auto Theft,10H50,,3600-3699,ELGIN,ST,-
2014-08-26,20,Aggravated Assault,10H50,Bar or Night Club,3400-3499,SAMPSON,-,-
2014-08-29,20,Theft,10H50,,3000-3099,ENNIS,ST,-
2014-08-25,09,Burglary,10H50,Residence or House,3500-3599,BEULAH,ST,-
2014-08-25,12,Aggravated Assault,10H50,,2300-2399,LIVE OAK,-,-
2014-08-18,20,Theft,10H50,,3500-3599,MCILHENNY,ST,-
2014-08-11,13,Aggravated Assault,10H50,Residence or House,3400-3499,BREMOND,ST,-
2014-08-06,15,Theft,10H50,Residence or House,3000-3099,MCILHENNY,ST,-
2014-08-06,15,Theft,10H50,Driveway,3700-3799,TUAM,-,-
2014-08-02,03,Aggravated Assault,10H50,Apartment,2800-2899,LUCINDA,-,-
2014-08-29,02,Aggravated Assault,10H50,,2600-2699,CLEBURNE,ST,-
2014-08-29,14,Theft,10H50,,2100-2199,WINBERN,-,-
2014-08-29,23,Theft,10H50,,3400-3499,SCOTT,-,-
2014-08-31,22,Robbery,10H50,"Road, Street, or Sidewalk",2600-2699,WINBERN,-,-
2014-08-12,03,Aggravated Assault,10H50,Convenience Store Parking Lot,3000-3099,SCOTT,-,-
2014-08-07,23,Robbery,10H50,"Road, Street, or Sidewalk",3400-3499,BURKETT,ST,-
2014-08-10,00,Burglary,10H50,Residence or House,3700-3799,BREMOND,ST,-
2014-08-18,03,Burglary,10H50,Residence or House,2200-2299,HUTCHINS,-,-
2014-08-20,06,Aggravated Assault,10H50,Apartment,3600-3699,ELGIN,ST,-
2014-08-20,10,Burglary,10H50,Residence or House,3300-3399,NETTLETON,-,-
2014-08-08,07,Theft,10H50,"Road, Street, or Sidewalk",3600-3699,MCGOWEN,ST,-
2014-08-12,21,Aggravated Assault,10H50,,2600-2699,MCGOWEN,ST,-
2014-08-04,10,Theft,10H50,Restaurant or Cafeteria Parking Lot,3700-3799,SCOTT,-,-
2014-08-17,14,Theft,10H50,Residence or House,2500-2599,HOLMAN,-,-
2014-08-18,10,Theft,10H50,Residence or House,2500-2599,BERRY,ST,-
2014-08-23,08,Burglary,10H50,"Vacant Single Occ Resd(House,Townhs,Dplex)",2500-2599,NAGLE,-,-
2014-08-24,12,Theft,10H50,"Road, Street, or Sidewalk",2300-2399,TIERWESTER,-,-
2014-08-29,00,Theft,10H50,"Road, Street, or Sidewalk",3600-3699,ELGIN,ST,-
2014-08-29,23,Robbery,10H50,"Road, Street, or Sidewalk",3000-3099,ELGIN,ST,-
2014-08-31,06,Aggravated Assault,10H50,Residence or House,3300-3399,FRANCIS,ST,-
2014-08-27,11,Robbery,10H50,,2700-2799,SCOTT,-,-
2014-08-25,22,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3700-3799,ROSALIE,-,-
2014-08-26,01,Aggravated Assault,10H50,,2000-2099,MCGOWEN,ST,-
2014-08-18,09,Theft,10H50,Apartment,3300-3399,ALABAMA,ST,-
2014-08-14,05,Robbery,10H50,Service or Gas Station,3400-3499,MCGOWEN,ST,-
2014-08-06,13,Auto Theft,10H50,"Road, Street, or Sidewalk",2400-2499,DIVISION,-,-
2014-08-11,17,Theft,10H50,,3600-3699,SCOTT,-,-
2014-08-10,03,Burglary,10H50,Residence or House,3300-3399,REEVES,-,-
2014-08-21,11,Theft,10H50,Other Parking Lot,3700-3799,ST EMANUEL,-,-
2014-08-17,04,Aggravated Assault,10H50,Residence or House,3300-3399,BEULAH,ST,-
2014-08-16,12,Theft,10H50,Bar or Night Club Parking Lot,2300-2399,PIERCE,-,-
2014-08-23,07,Burglary,10H50,Apartment,2400-2499,TRUXILLO,-,-
2014-08-10,09,Theft,10H50,"Road, Street, or Sidewalk",3400-3499,MCILHENNY,ST,-
2014-08-05,17,Burglary,10H50,Residence or House,2800-2899,LEEK,-,-
2014-07-30,20,Burglary,10H50,Apartment,3500-3599,ADAIR,ST,-
2014-08-31,22,Robbery,10H50,"Road, Street, or Sidewalk",3700-3799,SAUER,-,-
2014-08-28,10,Aggravated Assault,10H60,"Road, Street, or Sidewalk",2300-2399,SOUTHMORE,BLVD,-
2014-07-15,21,Theft,10H60,,3300-3399,KILGORE,ST,-
2014-08-02,19,Theft,10H60,,2500-2599,BARBEE,ST,-
2014-08-08,11,Theft,10H60,Department or Discount Store,3800-3899,OLD SPANISH,TRL,-
2014-08-07,12,Theft,10H60,Grocery Store or Supermarket,2300-2399,OAKDALE,-,-
2014-08-12,13,Burglary,10H60,Residence or House,3300-3399,CHARLESTON,-,-
2014-08-13,19,Theft,10H60,Driveway,3200-3299,ROSEDALE,-,-
2014-08-22,14,Theft,10H60,,5900-5999,SCOTT,-,-
2014-08-25,23,Theft,10H60,Residence or House,UNK,2 CHARLESTON,-,-
2014-08-15,20,Aggravated Assault,10H60,Apartment,2400-2499,SOUTHMORE,BLVD,-
2014-08-19,04,Theft,10H60,"Road, Street, or Sidewalk",2400-2499,PROSPECT,-,-
2014-08-18,09,Burglary,10H60,Residence or House,2800-2899,WENTWORTH,-,-
2014-08-07,11,Theft,10H60,Driveway,3900-3999,CHARLESTON,-,-
2014-08-08,13,Burglary,10H60,"Multi-Plex Home (Duplex,Triplex Etc.)",2200-2299,WHEELER,-,-
2014-08-08,21,Robbery,10H60,Residence or House,3500-3599,ROSEDALE,-,-
2014-08-06,13,Robbery,10H60,Apartment,2400-2499,SOUTHMORE,BLVD,-
2014-08-02,20,Theft,10H60,Drug Store or Medical Supply,3800-3899,OLD SPANISH,TRL,-
2014-08-14,08,Theft,10H60,Apartment Parking Lot,5400-5499,SCOTT,-,-
2014-08-18,21,Theft,10H60,Residence or House,2500-2599,MACGREGOR,WAY,-
2014-08-26,09,Theft,10H60,Garage or Carport,2200-2299,WENTWORTH,-,-
2014-08-27,04,Burglary,10H60,Commercial Building,3600-3699,OLD SPANISH,TRL,-
2014-08-21,00,Robbery,10H60,Restaurant or Cafeteria Parking Lot,2300-2399,SOUTHMORE,BLVD,-
2014-08-29,20,Theft,10H60,"Road, Street, or Sidewalk",6100-6199,LA SALETTE,-,-
2014-08-30,10,Burglary,10H60,Convenience Store,2600-2699,WHEELER,-,-
2014-08-30,14,Theft,10H60,,2400-2499,SOUTHMORE,BLVD,-
2014-08-25,20,Theft,10H60,"Road, Street, or Sidewalk",5500-5599,SAMPSON,-,-
2014-08-16,11,Theft,10H60,Apartment,6400-6499,DEL RIO,ST,-
2014-08-12,07,Theft,10H60,Driveway,6400-6499,PEERLESS,-,-
2014-08-08,13,Burglary,10H60,Residence or House,6000-6099,SWANK,-,-
2014-08-09,08,Theft,10H60,Driveway,3500-3599,CHARLESTON,-,-
2014-08-21,22,Burglary,10H60,Residence or House,3200-3299,CHARLESTON,-,-
2014-08-22,21,Burglary,10H60,Residence or House,3200-3299,CHARLESTON,-,-
2014-08-26,07,Theft,10H60,Driveway,2200-2299,ARBOR,ST,-
2014-08-25,17,Burglary,10H60,Residence or House,5500-5599,SAMPSON,-,-
2014-08-18,12,Theft,10H60,Driveway,2400-2499,CALUMET,-,-
2014-08-18,21,Aggravated Assault,10H60,,3200-3299,MACGREGOR,WAY,N
2014-08-07,04,Burglary,10H60,Liquor Store,3100-3199,SOUTHMORE,BLVD,-
2014-08-12,02,Burglary,10H60,Miscellaneous Business (Non-Specific),4300-4399,OLD SPANISH,TRL,-
2014-08-11,08,Aggravated Assault,10H60,,3400-3499,TAMPA,-,-
2014-08-01,04,Auto Theft,10H60,,3300-3399,CHARLESTON,-,-
2014-08-01,00,Robbery,10H60,Apartment Parking Lot,6400-6499,DEL RIO,ST,-
2014-08-06,08,Theft,10H60,Driveway,3200-3299,OZARK,-,-
2014-08-03,19,Theft,10H60,,5200-5299,CALHOUN,RD,-
2014-08-04,02,Theft,10H60,"Road, Street, or Sidewalk",3300-3399,NATCHEZ,-,-
2014-08-10,12,Theft,10H60,Apartment Parking Lot,3500-3599,DIXIE,DR,-
2014-08-07,10,Aggravated Assault,10H60,Apartment Parking Lot,2600-2699,CALUMET,ST,S
2014-08-18,00,Robbery,10H60,Apartment,2800-2899,PALM,-,-
2014-08-18,03,Theft,10H60,Apartment Parking Lot,5400-5499,SCOTT,-,-
2014-08-17,11,Theft,10H60,Alley,5400-5499,SCOTT,ST,-
2014-08-22,21,Robbery,10H60,Residence or House,5500-5599,ARDMORE,ST,-
2014-08-23,00,Robbery,10H60,"Road, Street, or Sidewalk",3500-3599,WHEELER,-,-
2014-08-21,00,Aggravated Assault,10H60,Residence or House,3400-3499,TAMPA,-,-
2014-08-21,08,Theft,10H60,"Road, Street, or Sidewalk",2600-2699,CALUMET,ST,N
2014-08-29,13,Theft,10H60,Apartment Parking Lot,3600-3699,MACGREGOR,WAY,-
2014-08-28,04,Theft,10H60,Driveway,2500-2599,OAKDALE,-,-
2014-08-20,18,Burglary,10H60,Residence or House,5400-5499,SCOTT,-,-
2014-08-26,06,Theft,10H60,,6100-6199,LA SALETTE,-,-
2014-08-25,03,Aggravated Assault,10H60,Apartment Parking Lot,2400-2499,SOUTHMORE,BLVD,-
2014-08-04,12,Theft,10H60,Drug Store or Medical Supply,3800-3899,OLD SPANISH,TRL,-
2014-08-10,19,Aggravated Assault,10H60,Residence or House,4000-4099,GRIGGS,-,-
2014-08-24,18,Theft,10H60,Other Parking Lot,5200-5299,CALHOUN,RD,-
2014-08-09,15,Theft,10H60,,3800-3899,OLD SPANISH,TRL,-
2014-08-09,20,Robbery,10H60,,3200-3299,SHENANDOAH,-,-
2014-08-04,09,Theft,10H60,,4000-4099,FERNWOOD,DR,-
2014-06-03,08,Aggravated Assault,10H60,"Road, Street, or Sidewalk",3400-3499,OZARK,-,-
2014-08-02,09,Burglary,10H60,Apartment,3700-3799,ODIN,CT,-
2014-08-31,13,Rape,10H60,"Road, Street, or Sidewalk",3700-3799,SOUTHMORE,BLVD,-
2014-08-29,00,Robbery,10H60,Apartment Parking Lot,3900-3999,MACGREGOR,WAY,N
2014-08-27,14,Burglary,10H60,"Vacant Single Occ Resd(House,Townhs,Dplex)",2300-2399,WICHITA,ST,-
2014-08-30,12,Theft,10H60,,3200-3299,MACGREGOR,WAY,-
2014-08-02,17,Theft,10H60,Drug Store or Medical Supply,3800-3899,OLD SPANISH,TRL,-
2014-08-16,17,Theft,10H60,Garage or Carport,2700-2799,ARBOR,ST,-
2014-08-18,06,Theft,10H60,Garage or Carport,2600-2699,CALUMET,ST,S
2014-08-18,07,Theft,10H60,"Road, Street, or Sidewalk",2500-2599,CALUMET,-,-
2014-08-21,18,Aggravated Assault,10H60,"Laundry, Dry Cleaners, Washaterias",5900-5999,SCOTT,-,-
2014-08-20,00,Theft,10H60,"Road, Street, or Sidewalk",2800-2899,SOUTHMORE,BLVD,-
2014-08-20,15,Theft,10H70,,6400-6499,FANNIN,-,-
2014-08-13,21,Theft,10H70,Commercial Parking Lot or Garage,6000-6099,FANNIN,-,-
2014-08-13,22,Theft,10H70,Apartment Parking Lot,6300-6399,ALMEDA,RD,-
2014-08-01,07,Burglary,10H70,"Vacant Other Residential (Apartment,Dorms)",1700-1799,WENTWORTH,-,-
2014-06-15,10,Theft,10H70,,6400-6499,FANNIN,-,-
2014-08-11,15,Theft,10H70,Residence or House,4400-4499,CRAWFORD,ST,-
2014-08-08,18,Theft,10H70,Restaurant or Cafeteria Parking Lot,3100-3199,OLD SPANISH,TRL,-
2014-08-27,12,Theft,10H70,,6600-6699,FANNIN PAVILION FOR WOMEN,-,-
2014-08-02,10,Burglary,10H70,Residence or House,1900-1999,ARBOR,ST,-
2014-08-03,19,Theft,10H70,,6200-6299,HERMANN PARK,DR,-
2014-08-05,10,Theft,10H70,University or College,UNK,BAYLOR PLAZA,-,-
2014-08-05,08,Burglary,10H70,"Vacant Single Occ Resd(House,Townhs,Dplex)",1700-1799,WENTWORTH,-,-
2014-08-05,16,Theft,10H70,,6700-6799,BERTNER,AVE,-
2014-08-10,02,Robbery,10H70,"Road, Street, or Sidewalk",1700-1799,CLEBURNE,ST,-
2014-08-10,18,Theft,10H70,"Toys, Arts Craft,Musical, Bike,Pet Stores",5300-5399,CRAWFORD,ST,-
2014-08-12,08,Theft,10H70,Other Parking Lot,2100-2199,MACGREGOR,WAY,N
2014-08-12,14,Theft,10H70,Apartment,2000-2099,HOLCOMBE,BLVD,-
2014-08-08,14,Aggravated Assault,10H70,,6400-6499,FANNIN,-,-
2014-08-22,10,Rape,10H70,"Laundry, Dry Cleaners, Washaterias",6600-6699,FANNIN,-,-
2014-08-15,09,Theft,10H70,,UNK,HERMANN MUSEUM,CIR,-
2014-08-18,11,Auto Theft,10H70,Apartment Parking Lot,6200-6299,GEHRING,-,-
2014-08-10,05,Robbery,10H70,"Road, Street, or Sidewalk",6300-6399,FANNIN,-,-
2014-08-10,09,Theft,10H70,Apartment Parking Lot,UNK,HERMANN PARK,CT,-
2014-08-12,12,Theft,10H70,Government or Public Building,1500-1599,BINZ,ST,-
2014-08-06,18,Theft,10H70,"Amusement Park, Bowling Alley, Skate Rink",1500-1599,BINZ,ST,-
2014-08-07,09,Theft,10H70,,6400-6499,FANNIN,-,-
2014-08-09,09,Burglary,10H70,Residence or House,2200-2299,RIVERSIDE,DR,-
2014-08-04,11,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK,DR,-
2014-08-04,08,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK,DR,-
2014-08-02,22,Rape,10H70,"Hotel, Motel, Inn, Etc.",1500-1599,BEN TAUB,LP,-
2014-01-01,11,Rape,10H70,Residence or House,1500-1599,TAUB LOOP,-,-
2014-07-30,17,Theft,10H70,,5900-5999,HERMANN PARK,DR,-
2014-08-26,08,Theft,10H70,,5900-5999,ALMEDA,RD,-
2014-08-26,09,Theft,10H70,Elementary School,4800-4899,LA BRANCH,-,-
2014-08-20,12,Theft,10H70,Hospital,1500-1599,TAUB LOOP,-,-
2014-08-17,11,Theft,10H70,,6500-6599,FANNIN,-,-
2014-08-19,09,Burglary,10H70,Garage or Carport,6300-6399,ALMEDA,RD,-
2014-08-17,20,Theft,10H70,Hospital,6500-6599,FANNIN,-,-
2014-08-17,22,Burglary,10H70,Apartment,6300-6399,ALMEDA,RD,-
2014-08-12,17,Theft,10H70,,5600-5699,CHENEVERT,-,-
2014-08-12,18,Burglary,10H70,Residence or House,2000-2099,ROSEWOOD,-,-
2014-08-15,01,Burglary,10H70,Miscellaneous Business (Non-Specific),4400-4499,CAROLINE,ST,-
2014-08-27,21,Theft,10H70,,1200-1299,MOURSUND,-,-
2014-08-29,16,Theft,10H70,,5100-5199,ALMEDA,RD,-
2014-08-27,01,Robbery,10H70,"Road, Street, or Sidewalk",6400-6499,FANNIN,-,-
2014-08-27,20,Theft,10H70,"Daycare, Child Care, or Kindergarten",1600-1699,SOUTHMORE,-,-
2014-08-21,09,Theft,10H70,Hospital,6500-6599,FANNIN,-,-
2014-08-18,21,Theft,10H70,,6600-6699,FANNIN,-,-
2014-08-18,16,Burglary,10H70,Apartment,UNK,HERMANN MUSEUM,CIR,-
2014-08-18,16,Theft,10H70,,UNK,BAYLOR PLAZA,-,-
2014-08-19,20,Robbery,10H70,Restaurant or Cafeteria Parking Lot,2200-2299,HOLCOMBE,BLVD,-
2014-08-19,21,Theft,10H70,Service or Gas Station,2100-2199,SOUTHMORE,BLVD,-
2014-08-15,13,Aggravated Assault,10H70,,1300-1399,CAMBRIDGE,ST,-
2014-08-09,13,Aggravated Assault,10H70,,6700-6799,BERTNER,AVE,-
2014-08-10,22,Theft,10H70,Apartment Parking Lot,UNK,HERMANN PARK,CT,-
2014-08-12,20,Burglary,10H70,Garage or Carport,1800-1899,WICHITA,ST,-
2014-08-03,22,Theft,10H70,,6200-6299,HERMANN PARK,DR,-
2014-08-05,09,Theft,10H70,Residence or House,1900-1999,CALUMET,-,-
2014-08-01,15,Theft,10H70,,1600-1699,HERMANN,DR,-
2014-08-05,18,Theft,10H70,,2200-2299,HOLCOMBE,BLVD,-
2014-08-04,19,Theft,10H70,,6400-6499,FANNIN,-,-
2014-08-12,11,Theft,10H70,"Vacant Single Occ Resd(House,Townhs,Dplex)",4400-4499,LA BRANCH,-,-
2014-08-07,20,Theft,10H70,Residence or House,6000-6099,FANNIN,-,-
2014-08-07,16,Theft,10H70,Residence or House,6400-6499,FANNIN,ST,-
2014-08-07,18,Theft,10H70,,1200-1299,MOURSUND,-,-
2014-08-09,17,Theft,10H70,,UNK,HERMANN PARK,CT,-
2014-08-19,07,Theft,10H70,Hotel or Motel Parking Lot,3100-3199,OLD SPANISH,TRL,-
2014-08-15,18,Aggravated Assault,10H70,,6600-6699,FANNIN,-,-
2014-08-13,17,Theft,10H70,Hospital,1500-1599,BEN TAUB,LP,-
2014-08-23,06,Aggravated Assault,10H70,,1300-1399,CAMBRIDGE,ST,-
2014-08-22,09,Theft,10H70,,6500-6599,FANNIN,-,-
2014-08-21,17,Theft,10H70,Apartment Parking Lot,2300-2399,MACGREGOR,WAY,S
2014-08-09,04,Theft,10H70,Driveway,1900-1999,BLODGETT,ST,-
2014-08-06,10,Theft,10H70,,1500-1599,TAUB LOOP,-,-
2014-08-05,07,Theft,10H70,,UNK,BAYLOR PLAZA,-,-
2014-08-05,13,Theft,10H70,Other Parking Lot,7200-7299,ALMEDA,RD,-
2014-08-05,14,Theft,10H70,Residence or House,2200-2299,SOUTHMORE,BLVD,-
2014-07-18,12,Theft,10H70,,2000-2099,HOLCOMBE,BLVD,-
2014-08-14,21,Burglary,10H70,Condominium,5900-5999,ALMEDA,RD,-
2014-08-26,13,Theft,10H70,,6600-6699,FANNIN,-,-
2014-08-25,08,Theft,10H70,Apartment Parking Lot,UNK,HERMANN MUSEUM,CIR,-
2014-08-23,08,Aggravated Assault,10H70,,6300-6399,FANNIN,-,-
2014-08-20,05,Theft,10H70,Miscellaneous Business (Non-Specific),1500-1599,BINZ,ST,-
2014-08-29,20,Theft,10H70,"Road, Street, or Sidewalk",2200-2299,HOLCOMBE,BLVD,-
2014-08-27,11,Theft,10H70,,1500-1599,TAUB LOOP,-,-
2014-08-27,13,Theft,10H70,,1300-1399,HERMANN,DR,-
2014-08-28,04,Burglary,10H70,Restaurant or Cafeteria,3200-3299,HOLCOMBE,BLVD,-
2014-08-30,22,Aggravated Assault,10H70,,6900-6999,FANNIN,-,-
2014-08-21,09,Burglary,10H70,Residence or House,1900-1999,LAUDERDALE,-,-
2014-08-22,11,Theft,10H70,,6500-6599,FANNIN,-,-
2014-08-22,19,Aggravated Assault,10H70,,5600-5699,CHENEVERT,-,-
2014-08-20,15,Theft,10H70,,6000-6099,ALMEDA,RD,-
2014-08-20,15,Theft,10H70,Restaurant or Cafeteria Parking Lot,6100-6199,ALMEDA,RD,-
2014-08-19,08,Burglary,10H70,"Vacant Other Residential (Apartment,Dorms)",7100-7199,ALMEDA,RD,-
2014-08-13,19,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",2100-2199,MACGREGOR,WAY,-
2014-08-16,18,Theft,10H70,Commercial Parking Lot or Garage,1500-1599,TAUB LOOP,-,-
2014-08-01,14,Theft,10H70,Residence or House,6300-6399,MYSTIC MEADOWS,-,-
2014-08-06,10,Theft,10H70,Hospital,6500-6599,FANNIN,-,-
2014-08-06,16,Theft,10H70,,1100-1199,BATES,AVE,-
2014-08-05,09,Burglary,10H70,Residence or House,4800-4899,JACKSON,ST,-
2014-08-05,06,Theft,10H70,Restaurant or Cafeteria,5100-5199,ALMEDA,RD,-
2014-08-08,13,Robbery,10H70,Specialty Store (Non-Specific),4800-4899,ALMEDA,RD,-
2014-08-08,15,Theft,10H70,Other Parking Lot,5200-5299,ALMEDA,RD,-
2014-08-11,17,Theft,10H70,Other Parking Lot,7200-7299,ALMEDA,RD,-
2014-08-11,13,Burglary,10H70,"Vacant Single Occ Resd(House,Townhs,Dplex)",2200-2299,MACGREGOR,WAY,N
2014-08-18,01,Aggravated Assault,10H70,,6500-6599,FANNIN,-,-
2014-08-18,08,Burglary,10H70,Apartment,6300-6399,ALMEDA,RD,-
2014-08-18,18,Auto Theft,10H70,Hospital Parking Lot,6500-6599,FANNIN,-,-
2014-08-14,08,Theft,10H70,"Road, Street, or Sidewalk",2000-2099,ARBOR,ST,-
2014-08-16,09,Burglary,10H70,Residence or House,5100-5199,JACKSON,ST,-
2014-08-25,13,Robbery,10H70,Apartment Parking Lot,1500-1599,TAUB LOOP,-,-
2014-08-12,13,Aggravated Assault,10H70,Apartment,1500-1599,TAUB LOOP,-,-
2014-08-07,20,Theft,10H70,Other Parking Lot,6300-6399,ALMEDA,RD,-
2014-08-02,13,Burglary,10H70,Apartment,7100-7199,ALMEDA,RD,-
2014-07-03,09,Theft,10H70,"Physician, Doctor, Dentist's Office",6600-6699,FANNIN,ST,-
2014-08-06,06,Robbery,10H70,Vehicle/Auto Sales/Lease/Auto Parts Store,6400-6499,FANNIN,-,-
2014-08-06,16,Auto Theft,10H70,Residence or House,4300-4399,CRAWFORD,ST,-
2014-08-28,08,Theft,10H70,Service or Gas Station,5800-5899,ALMEDA,RD,-
2014-08-06,01,Theft,10H80,Strip Business Center Parking Lot,5400-5499,MORNINGSIDE,DR,-
2014-08-03,20,Burglary,10H80,Residence or House,2100-2199,TANGLEY,-,-
2014-08-01,11,Theft,10H80,,2400-2499,UNIVERSITY,BLVD,-
2014-08-08,11,Theft,10H80,,4900-4999,MANDELL,-,-
2014-08-07,00,Theft,10H80,Strip Business Center Parking Lot,5500-5599,MORNINGSIDE,DR,-
2014-08-11,09,Auto Theft,10H80,Garage or Carport,1800-1899,ALBANS,RD,-
2014-08-15,18,Theft,10H80,Restaurant or Cafeteria,6200-6299,KIRBY,DR,-
2014-08-18,17,Theft,10H80,,6600-6699,MAIN,ST,-
2014-08-08,23,Theft,10H80,Bar or Night Club Parking Lot,5500-5599,KELVIN,DR,-
2014-08-05,11,Auto Theft,10H80,Apartment Parking Lot,2400-2499,SOUTH,BLVD,-
2014-07-31,20,Theft,10H80,Residence or House,1700-1799,BANKS,ST,-
2014-07-31,00,Theft,10H80,,2400-2499,UNIVERSITY,BLVD,-
2014-08-13,22,Theft,10H80,,2300-2399,BISSONNET,ST,-
2014-08-13,23,Theft,10H80,,4400-4499,MORNINGSIDE,DR,-
2014-08-15,02,Theft,10H80,Other Parking Lot,5400-5499,MORNINGSIDE,DR,-
2014-08-19,14,Theft,10H80,,1100-1199,BARTLETT,ST,-
2014-08-19,15,Burglary,10H80,Residence or House,7400-7499,MAIN,ST,-
2014-08-20,14,Theft,10H80,,1700-1799,MILFORD,-,-
2014-08-22,11,Theft,10H80,Specialty Store (Non-Specific),2400-2499,UNIVERSITY,BLVD,-
2014-08-28,07,Theft,10H80,Restaurant or Cafeteria Parking Lot,6200-6299,KIRBY,DR,-
2014-08-29,23,Burglary,10H80,Residence or House,5300-5399,INSTITUTE,LN,-
2014-08-26,19,Theft,10H80,,4600-4699,MONTROSE,BLVD,-
2014-08-29,00,Rape,10H80,,6200-6299,MAIN,ST,-
2014-08-25,12,Theft,10H80,,2500-2599,RICE,BLVD,-
2014-08-26,09,Theft,10H80,,4600-4699,MONTROSE,BLVD,-
2014-08-14,21,Theft,10H80,"Road, Street, or Sidewalk",5600-5699,CHAUCER,DR,-
2014-08-12,23,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,RICE,BLVD,-
2014-08-15,01,Theft,10H80,"Road, Street, or Sidewalk",5600-5699,CHAUCER,DR,-
2014-08-18,18,Theft,10H80,,4600-4699,MONTROSE,BLVD,-
2014-07-31,00,Theft,10H80,Mall Parking Lot,2400-2499,UNIVERSITY,BLVD,-
2014-08-01,09,Burglary,10H80,Residence or House,2200-2299,MACARTHUR,-,-
2014-08-02,17,Theft,10H80,,6600-6699,MAIN,ST,-
2014-08-03,14,Theft,10H80,Residence or House,2100-2199,SWIFT,BLVD,-
2014-08-04,14,Burglary,10H80,Residence or House,5000-5099,TRAVIS,-,-
2014-08-08,12,Burglary,10H80,Residence or House,2400-2499,MCCLENDON,-,-
2014-08-12,21,Theft,10H80,,2500-2599,AMHERST,ST,-
2014-08-24,04,Theft,10H80,"Hotel, Motel, Inn, Etc.",5700-5799,MAIN,ST,-
2014-08-25,08,Theft,10H80,,200-299,PORTLAND,-,-
2014-08-25,14,Theft,10H80,,6200-6299,MAIN,ST,-
2014-08-17,01,Theft,10H80,"Road, Street, or Sidewalk",2400-2499,QUENBY,-,-
2014-08-09,10,Theft,10H80,Drug Store or Medical Supply,2200-2299,HOLCOMBE,BLVD,W
2014-08-05,00,Theft,10H80,"Road, Street, or Sidewalk",2500-2599,QUENBY,-,-
2014-08-04,11,Theft,10H80,Body Shop,5300-5399,KIRBY,DR,-
2014-08-05,19,Theft,10H80,,2500-2599,SOUTHWEST,FWY,-
2014-08-05,11,Theft,10H80,Department or Discount Store,6100-6199,KIRBY,DR,-
2014-08-03,07,Theft,10H80,Driveway,1500-1599,BANKS,ST,-
2014-05-21,13,Theft,10H80,Residence or House,2300-2399,SOUTH,BLVD,-
2014-08-05,17,Aggravated Assault,10H80,,2400-2499,BRAESWOOD,BLVD,-
2014-08-03,12,Theft,10H80,Driveway,1600-1699,VASSAR,-,-
2014-08-04,19,Burglary,10H80,Residence or House,4100-4199,GREENBRIAR,DR,-
2014-08-09,12,Theft,10H80,Residence or House,1200-1299,AUTREY,ST,-
2014-08-09,17,Theft,10H80,"Road, Street, or Sidewalk",2400-2499,RICE,BLVD,-
2014-08-19,06,Theft,10H80,Driveway,700-799,ROSEDALE,-,-
2014-08-27,23,Theft,10H80,"Gym, Recreat, Club House, Indoor Pool, Spa",2500-2599,DUNSTAN,RD,-
2014-08-30,15,Theft,10H80,Apartment Parking Lot,1200-1299,AUTREY,ST,-
2014-08-30,09,Theft,10H80,,4800-4899,YOAKUM,BLVD,-
