Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2014-10-13,20,Theft,18F50,Mall Parking Lot,7500-7599,BELLAIRE,BLVD,-,1
2014-10-12,13,Robbery,18F50,Strip Business Center Parking Lot,7500-7599,BELLAIRE,BLVD,-,1
2014-10-01,18,Auto Theft,18F50,Apartment,6200-6299,MARINETTE,DR,-,1
2014-10-03,12,Robbery,18F50,Restaurant or Cafeteria Parking Lot,6200-6299,MARINETTE,DR,-,1
2014-10-06,21,Burglary,18F50,Apartment,7200-7299,BELLERIVE,DR,-,1
2014-10-06,09,Theft,18F50,Miscellaneous Business (Non-Specific),3600-3699,GESSNER,DR,S,1
2014-10-06,14,Theft,18F50,Other Parking Lot,3700-3799,DUNVALE,RD,-,1
2014-10-04,13,Auto Theft,18F50,,7500-7599,CLAREWOOD,DR,-,1
2014-10-03,22,Theft,18F50,,3200-3299,GESSNER,DR,S,1
2014-10-13,10,Theft,18F50,,5700-5799,FONDREN,RD,-,1
2014-10-12,22,Burglary,18F50,Apartment,3700-3799,GESSNER,DR,S,1
2014-10-14,10,Robbery,18F50,Apartment Parking Lot,7500-7599,CLAREWOOD,DR,-,1
2014-10-12,11,Robbery,18F50,"Road, Street, or Sidewalk",6100-6199,STONEY BROOK,DR,-,1
2014-10-10,20,Auto Theft,18F50,,6700-6799,MARINETTE,DR,-,1
2014-10-10,02,Robbery,18F50,Apartment Parking Lot,7200-7299,BELLERIVE,DR,-,1
2014-10-07,22,Robbery,18F50,Bus Stop,6200-6299,SOUTHWEST,FWY,-,1
2014-10-02,22,Burglary,18F50,Apartment,6200-6299,MARINETTE,DR,-,1
2014-10-06,14,Theft,18F50,Jewelry Stores,7500-7599,BELLAIRE,BLVD,-,1
2014-10-05,20,Burglary,18F50,Residence or House,3200-3299,GESSNER,DR,S,1
2014-10-05,06,Aggravated Assault,18F50,,7100-7199,CLAREWOOD,DR,-,1
2014-10-04,21,Burglary,18F50,Apartment,7200-7299,BELLERIVE,DR,-,1
2014-10-04,09,Burglary,18F50,Auto Repair,3800-3899,FONDREN,RD,-,1
2014-10-04,07,Burglary,18F50,Construction Site,7500-7599,BELLAIRE,BLVD,-,1
2014-10-20,03,Burglary,18F50,"Laundry, Dry Cleaners, Washaterias",7300-7399,BELLERIVE,DR,-,1
2014-10-20,18,Theft,18F50,Restaurant or Cafeteria Parking Lot,6900-6999,SOUTHWEST,FWY,-,1
2014-10-20,19,Theft,18F50,Restaurant or Cafeteria Parking Lot,7300-7399,SOUTHWEST,FWY,-,1
2014-10-18,16,Auto Theft,18F50,,7500-7599,BELLAIRE,BLVD,-,1
2014-10-27,16,Theft,18F50,Other Parking Lot,7300-7399,SOUTHWEST,FWY,-,1
2014-10-27,15,Robbery,18F50,Apartment Parking Lot,6200-6299,MARINETTE,DR,-,1
2014-10-23,22,Robbery,18F50,Other Parking Lot,4000-4099,ARC,ST,-,1
2014-10-28,22,Aggravated Assault,18F50,Apartment,9400-9499,PAGEWOOD,LN,-,1
2014-10-05,08,Theft,18F50,,3700-3799,CROSSVIEW,DR,-,1
2014-10-06,23,Aggravated Assault,18F50,,6700-6799,SOUTHWEST,FWY,-,1
2014-10-03,08,Burglary,18F50,Apartment,3200-3299,GESSNER,DR,S,1
2014-10-13,21,Aggravated Assault,18F50,,3600-3699,JEANETTA,-,-,3
2014-10-10,19,Auto Theft,18F50,,3600-3699,OCEE,RD,-,1
2014-10-11,09,Burglary,18F50,"Furniture, Appliances, Radios, TV Store",7400-7499,HARWIN,DR,-,1
2014-10-17,20,Theft,18F50,,6400-6499,SOUTHWEST,FWY,-,1
2014-10-21,16,Theft,18F50,Office Building,9900-9999,WESTPARK,DR,-,1
2014-10-19,18,Auto Theft,18F50,Mall Parking Lot,7200-7299,SOUTHWEST,FWY,-,2
2014-10-19,22,Auto Theft,18F50,Grocery Store or Supermarket Parking Lot,7500-7599,BELLAIRE,BLVD,-,1
2014-10-27,15,Burglary,18F50,Residence or House,9000-9099,GABRIEL,-,-,1
2014-10-27,06,Burglary,18F50,Convenience Store,2700-2799,WESTERLAND,DR,-,1
2014-10-28,09,Auto Theft,18F50,Apartment Parking Lot,3700-3799,GESSNER,DR,S,1
2014-10-28,17,Theft,18F50,Apartment Parking Lot,5900-5999,FONDREN,RD,-,1
2014-10-21,20,Theft,18F50,Apartment Parking Lot,7200-7299,REGENCY SQUARE,BLVD,-,1
2014-10-24,10,Robbery,18F50,Apartment Parking Lot,3200-3299,GESSNER,DR,S,1
2014-10-27,13,Theft,18F60,Elementary School,9000-9099,TRIOLA,LN,-,1
2014-10-25,16,Burglary,18F60,Garage or Carport,9100-9199,LEADER,ST,-,1
2014-10-26,20,Burglary,18F60,Liquor Store,8300-8399,SOUTHWEST,FWY,-,1
2014-10-18,21,Robbery,18F60,"Road, Street, or Sidewalk",9400-9499,TRIOLA,LN,-,1
2014-10-20,12,Burglary,18F60,Residence or House,8500-8599,NEFF,-,-,1
2014-10-12,11,Auto Theft,18F60,,9300-9399,BEECHNUT,ST,-,1
2014-10-08,06,Burglary,18F60,"Physician, Doctor, Dentist's Office",9400-9499,BELLAIRE,BLVD,-,1
2014-09-27,15,Theft,18F60,,8300-8399,SANDS POINT,DR,-,1
2014-04-01,20,Burglary,18F60,Rental Storage Facility,6600-6699,GESSNER,DR,S,1
2014-10-05,11,Auto Theft,18F60,,6400-6499,GESSNER,DR,S,1
2014-10-29,08,Burglary,18F60,Check Cashing Places,6800-6899,GESSNER,DR,S,1
2014-10-29,12,Aggravated Assault,18F60,"Vacant Single Occ Resd(House,Townhs,Dplex)",8500-8599,SANDS POINT,DR,-,1
2014-10-29,12,Theft,18F60,Grocery Store or Supermarket,8700-8799,BELLAIRE,BLVD,-,1
2014-10-25,19,Burglary,18F60,Miscellaneous Business (Non-Specific),8300-8399,SOUTHWEST,FWY,-,1
2014-10-17,11,Theft,18F60,Restaurant or Cafeteria Parking Lot,7700-7799,BELLAIRE,BLVD,-,1
2014-10-16,11,Theft,18F60,,8700-8799,BELLAIRE,BLVD,-,1
2014-10-17,03,Robbery,18F60,Other Parking Lot,8300-8399,LA ROCHE,LN,-,1
2014-10-04,21,Robbery,18F60,Restaurant or Cafeteria Parking Lot,9000-9099,SOUTHWEST,FWY,-,1
2014-10-04,22,Aggravated Assault,18F60,,9000-9099,IMOGENE,-,-,1
2014-10-04,11,Robbery,18F60,Convenience Store,6600-6699,GESSNER,DR,S,1
2014-10-01,22,Robbery,18F60,"Road, Street, or Sidewalk",7600-7699,LACY HILL,DR,-,1
2014-10-07,16,Theft,18F60,,8500-8599,BEECHNUT,ST,-,1
2014-10-07,07,Burglary,18F60,Apartment,6500-6599,GESSNER,RD,-,1
2014-10-08,01,Burglary,18F60,Commercial Building,5900-5999,ALLDAY,DR,-,1
2014-10-12,05,Theft,18F60,,5800-5899,GESSNER,DR,S,1
2014-10-13,08,Burglary,18F60,Residence or House,9000-9099,TANAGER,-,-,1
2014-09-27,13,Robbery,18F60,Apartment Parking Lot,6500-6599,GESSNER,DR,S,1
2014-10-07,12,Theft,18F60,,9000-9099,IMOGENE,-,-,1
2014-10-09,14,Aggravated Assault,18F60,,9500-9599,BEECHNUT,ST,-,1
2014-10-10,10,Theft,18F60,,9600-9699,BELLAIRE,BLVD,-,1
2014-10-17,17,Theft,18F60,Restaurant or Cafeteria,5700-5799,GESSNER,DR,S,1
2014-10-21,12,Aggravated Assault,18F60,Auto Repair,6600-6699,GESSNER,DR,S,1
2014-10-21,01,Auto Theft,18F60,Restaurant or Cafeteria Parking Lot,9000-9099,SOUTHWEST,FWY,-,1
2014-10-26,03,Burglary,18F60,Residence or House,9100-9199,IMOGENE,-,-,1
2014-10-24,08,Theft,18F60,Driveway,9200-9299,SHARPCREST,-,-,1
2014-10-22,00,Auto Theft,18F60,Condominium,9100-9199,IMOGENE,-,-,1
2014-10-28,16,Theft,18F60,Apartment Parking Lot,7300-7399,GESSNER,DR,S,1
2014-10-01,15,Aggravated Assault,18F60,,9400-9499,BELLAIRE,BLVD,-,1
2014-10-02,08,Theft,18F60,Hotel or Motel Parking Lot,9000-9099,SOUTHWEST,FWY,-,1
2014-10-03,18,Burglary,18F60,Rental Storage Facility,6600-6699,GESSNER,DR,S,1
2014-10-15,20,Theft,18F60,,9300-9399,BELLAIRE,BLVD,-,1
2014-10-15,09,Theft,18F60,,8300-8399,SOUTHWEST,FWY,-,1
2014-10-23,13,Theft,18F60,Residence or House,8000-8099,SANDS POINT,DR,-,1
2014-10-23,12,Theft,18F60,Strip Business Center Parking Lot,9100-9199,BELLAIRE,BLVD,-,1
2014-10-21,17,Burglary,18F60,Residence or House,6900-6999,OSAGE,ST,-,1
2014-10-21,20,Auto Theft,18F60,Apartment Parking Lot,8600-8699,SANDS POINT,DR,-,1
2014-10-26,19,Theft,18F60,Grocery Store or Supermarket,8700-8799,BELLAIRE,BLVD,-,1
2014-10-26,01,Burglary,18F60,Residence or House,9100-9199,IMOGENE,-,-,1
2014-10-30,15,Theft,18F60,Commercial Parking Lot or Garage,9100-9199,SOUTHWEST,FWY,-,1
2014-10-10,10,Theft,18F60,,5800-5899,GESSNER,DR,S,1
2014-10-08,17,Theft,18F60,,9500-9599,BEECHNUT,ST,-,1
2014-10-08,15,Burglary,18F60,Residence or House,7800-7899,BARBERTON,DR,-,1
2014-10-11,19,Burglary,18F60,Residence or House,7700-7799,DE MOSS,DR,-,1
2014-10-12,04,Rape,18F60,,9000-9099,BEECHNUT,ST,-,1
2014-10-02,07,Auto Theft,18F60,,8500-8599,SANDS POINT,DR,-,1
2014-10-06,07,Theft,18F60,Apartment Parking Lot,9300-9399,BEECHNUT,ST,-,1
2014-10-06,00,Auto Theft,18F60,,8100-8199,SANDS POINT,DR,-,1
2014-10-04,20,Aggravated Assault,18F60,,9300-9399,HARWIN,DR,-,1
2014-10-05,05,Burglary,18F60,Apartment,8100-8199,BELLAIRE,BLVD,-,1
2014-10-20,14,Theft,18F60,Restaurant or Cafeteria Parking Lot,9000-9099,SOUTHWEST,FWY,-,1
2014-10-16,00,Robbery,18F60,Apartment Parking Lot,6000-6099,GESSNER,DR,S,1
2014-10-25,19,Auto Theft,18F60,Sporting Goods or Gun Shops,8600-8699,SOUTHWEST,FWY,-,1
2014-10-20,09,Auto Theft,18F60,,9900-9999,HARWIN,DR,-,2
2014-10-27,13,Robbery,18F60,"Road, Street, or Sidewalk",9500-9599,BELLAIRE,BLVD,-,1
2014-10-26,04,Burglary,18F60,"Church, Synagogue, or Temple",7700-7799,MARY BATES,BLVD,-,1
2014-10-23,22,Theft,18F60,Restaurant or Cafeteria Parking Lot,9300-9399,BELLAIRE,BLVD,-,1
2014-09-11,13,Theft,18F60,Residence or House,7200-7299,PELLA,DR,-,1
2014-10-05,17,Theft,18F60,Apartment,9500-9599,BEECHNUT,ST,-,1
2014-10-04,19,Theft,18F60,,8200-8299,GESSNER,DR,S,1
2014-10-12,14,Auto Theft,18F60,,9500-9599,BEECHNUT,ST,-,1
2014-10-29,16,Aggravated Assault,18F60,"Road, Street, or Sidewalk",7700-7799,HARWIN,DR,-,1
2014-10-02,18,Robbery,18F60,Apartment,9500-9599,BEECHNUT,ST,-,1
2014-10-05,01,Theft,18F60,,7900-7999,AUGUSTINE,DR,-,1
2014-10-12,05,Auto Theft,18F60,Apartment Parking Lot,9300-9399,BEECHNUT,ST,-,1
2014-10-12,09,Auto Theft,18F60,Apartment Parking Lot,6500-6599,GESSNER,RD,-,1
2014-10-08,11,Theft,18F60,Grocery Store or Supermarket Parking Lot,9200-9299,BELLAIRE,BLVD,-,1
2014-10-08,12,Auto Theft,18F60,,7700-7799,BELLAIRE,BLVD,-,1
2014-10-22,00,Robbery,18F60,Apartment Parking Lot,8600-8699,SANDS POINT,DR,-,1
2014-10-23,13,Auto Theft,18F60,Apartment Parking Lot,8300-8399,JORINE,DR,-,1
2014-10-22,22,Theft,18F60,Service or Gas Station,5800-5899,GESSNER,DR,S,1
2014-10-15,23,Theft,18F60,Restaurant or Cafeteria Parking Lot,9100-9199,BELLAIRE,BLVD,-,1
2014-10-17,16,Auto Theft,18F60,Apartment,8300-8399,SANDS POINT,DR,-,1
2014-10-16,08,Auto Theft,18F60,Alley,8300-8399,AUGUSTINE,DR,-,1
2014-10-28,14,Theft,18F60,Grocery Store or Supermarket,8700-8799,BELLAIRE,BLVD,-,1
2014-10-28,17,Theft,18F60,Restaurant or Cafeteria Parking Lot,5800-5899,GESSNER,DR,S,1
1914-11-02,03,Burglary,18F60,Miscellaneous Business (Non-Specific),8800-8899,BELLAIRE,BLVD,-,1
2014-10-25,15,Theft,18F60,Grocery Store or Supermarket Parking Lot,9100-9199,BELLAIRE,BLVD,-,1
2014-10-24,17,Theft,18F60,Apartment,9600-9699,WESTWOOD PLACE,DR,-,1
2014-10-22,10,Burglary,18F60,Restaurant or Cafeteria,6600-6699,GESSNER,DR,S,1
2014-10-23,19,Theft,18F60,Miscellaneous Business (Non-Specific),9700-9799,HARWIN,DR,-,1
2014-10-16,15,Aggravated Assault,18F60,,8300-8399,SANDS POINT,DR,-,1
2014-10-16,03,Burglary,18F60,Grocery Store or Supermarket,9600-9699,BELLAIRE,BLVD,-,1
2014-10-15,19,Theft,18F60,Residence or House,9200-9299,LANGDON,LN,-,1
2014-10-19,13,Theft,18F60,,9500-9599,BEECHNUT,ST,-,1
2014-10-17,13,Robbery,18F60,"Road, Street, or Sidewalk",9200-9299,SHARPVIEW,-,-,1
2014-10-18,11,Robbery,18F60,"Road, Street, or Sidewalk",9000-9099,SHARPVIEW,-,-,1
2014-10-18,08,Burglary,18F60,Residence or House,8400-8499,NEFF,-,-,1
2014-08-28,08,Theft,18F60,Apartment,9500-9599,HENDON,LN,-,1
2014-08-30,11,Burglary,18F60,Rental Storage Facility,6600-6699,GESSNER,DR,S,1
2014-10-03,11,Theft,18F60,,9000-9099,SOUTHWEST,FWY,-,1
2014-10-02,20,Burglary,18F60,Residence or House,9600-9699,OREGANO,CIR,-,1
2014-10-02,01,Robbery,18F60,Apartment Parking Lot,6000-6099,S. GESSNER,RD,-,1
2014-10-03,20,Theft,18F60,,6800-6899,S.GESSNER,-,-,1
2014-10-03,16,Theft,18F60,Strip Business Center Parking Lot,9300-9399,BELLAIRE,BLVD,-,1
2014-10-12,06,Robbery,18F60,"Road, Street, or Sidewalk",8900-8999,TRIOLA,LN,-,1
2014-10-12,12,Theft,19G10,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-13,18,Theft,19G10,,8600-8699,SOUTH COURSE,DR,-,1
2014-10-07,09,Theft,19G10,Apartment Parking Lot,9900-9999,CLUB CREEK,DR,-,1
2014-10-07,06,Theft,19G10,Apartment Parking Lot,7800-7899,CORPORATE,DR,-,1
2014-10-08,18,Theft,19G10,Apartment,10100-10199,LANSDALE,DR,-,1
2014-10-08,17,Burglary,19G10,Apartment,10200-10299,BEECHNUT,ST,-,1
2014-10-04,09,Burglary,19G10,Miscellaneous Business (Non-Specific),10500-10599,BELLAIRE,BLVD,-,1
2014-10-04,11,Theft,19G10,Other Parking Lot,9300-9399,BOONE,RD,-,1
2014-10-05,20,Theft,19G10,Other Parking Lot,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-19,20,Aggravated Assault,19G10,Strip Business Center Parking Lot,10300-10399,CLUB CREEK,DR,-,5
2014-10-20,11,Theft,19G10,Specialty Store (Non-Specific),6800-6899,SAM HOUSTON,PKWY,W,1
2014-10-16,21,Robbery,19G10,"Other, Unknown, or Not Listed",9400-9499,WOODFAIR,DR,-,1
2014-10-16,22,Theft,19G10,Apartment Parking Lot,9900-9999,CLUB CREEK,DR,-,1
2014-10-14,07,Theft,19G10,Apartment Parking Lot,9200-9299,SAM HOUSTON,PKWY,W,1
2014-10-14,12,Theft,19G10,,7400-7499,SAM HOUSTON,PKWY,W,1
2014-10-14,18,Burglary,19G10,Apartment,9800-9899,CLUB CREEK,DR,-,1
2014-10-15,12,Aggravated Assault,19G10,,9700-9799,BEECHNUT,ST,-,1
2014-10-23,10,Theft,19G10,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-23,09,Burglary,19G10,Apartment,8000-8099,WILCREST,DR,-,1
2014-10-23,09,Burglary,19G10,Apartment,8100-8199,MAPLECREST,DR,-,1
2014-10-22,14,Theft,19G10,Driveway,7900-7999,WILCREST,DR,-,1
2014-10-21,18,Aggravated Assault,19G10,"Laundry, Dry Cleaners, Washaterias",9500-9599,BEECHNUT,ST,-,1
2014-10-25,01,Theft,19G10,Apartment Parking Lot,9500-9599,WOODFAIR,DR,-,1
2014-10-24,15,Burglary,19G10,Apartment,8400-8499,WILCREST,DR,-,1
2014-10-26,09,Burglary,19G10,"Church, Synagogue, or Temple",8300-8399,SAM HOUSTON,PKWY,W,1
2014-10-26,11,Theft,19G10,Apartment Parking Lot,9300-9399,WOODFAIR,DR,-,1
2014-10-31,15,Auto Theft,19G10,Apartment Parking Lot,10200-10299,CLUB CREEK,DR,-,1
2014-10-31,12,Theft,19G10,Grocery Store or Supermarket Parking Lot,10100-10199,BEECHNUT,ST,-,1
2014-10-30,17,Robbery,19G10,"Road, Street, or Sidewalk",9400-9499,CONCOURSE,DR,-,1
2014-10-31,01,Robbery,19G10,Restaurant or Cafeteria,6900-6999,SAM HOUSTON,PKWY,W,1
2014-10-30,17,Theft,19G10,Apartment Parking Lot,9900-9999,CLUB CREEK,DR,-,1
2014-10-30,15,Theft,19G10,Apartment Parking Lot,10200-10299,BELLAIRE,BLVD,-,1
2014-10-30,14,Auto Theft,19G10,Apartment,10000-10099,SPICE,LN,-,1
2014-10-28,10,Theft,19G10,Commercial Parking Lot or Garage,7300-7399,SAM HOUSTON,PKWY,W,1
2014-10-27,23,Robbery,19G10,Apartment,9900-9999,CLUB CREEK,DR,-,1
2014-10-29,12,Theft,19G10,Vacant Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-28,15,Theft,19G10,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-28,11,Theft,19G10,Department or Discount Store,6800-6899,SAM HOUSTON,PKWY,W,1
2014-10-30,21,Burglary,19G10,Apartment,8300-8399,CINNAMON,LN,-,1
2014-10-31,11,Auto Theft,19G10,Apartment Parking Lot,9900-9999,CLUB CREEK,DR,-,1
2014-10-30,17,Burglary,19G10,Apartment,10200-10299,CLUB CREEK,DR,-,1
2014-10-16,07,Rape,19G10,Apartment,7800-7899,CORPORATE,DR,-,1
2014-10-16,17,Burglary,19G10,Apartment,7700-7799,CORPORATE,DR,-,1
2014-10-17,16,Theft,19G10,"Road, Street, or Sidewalk",9500-9599,WOODFAIR,DR,-,1
2014-10-17,05,Burglary,19G10,Convenience Store,8000-8099,BOONE,RD,-,1
2014-10-19,19,Auto Theft,19G10,Apartment Parking Lot,9900-9999,CLUB CREEK,DR,-,1
2014-10-24,00,Auto Theft,19G10,Apartment Parking Lot,10500-10599,SPICE,LN,-,1
2014-10-23,22,Aggravated Assault,19G10,Apartment,9400-9499,WOODFAIR,DR,-,1
2014-10-21,15,Auto Theft,19G10,Apartment Parking Lot,9400-9499,CONCOURSE,DR,-,1
2014-10-21,19,Burglary,19G10,Residence or House,9400-9499,STARFIRE,LN,-,1
2014-10-27,03,Theft,19G10,Apartment Parking Lot,9400-9499,WOODFAIR,DR,-,1
2014-10-26,02,Theft,19G10,Apartment Parking Lot,10000-10099,CLUB CREEK,DR,-,1
2014-10-26,11,Burglary,19G10,Apartment,10200-10299,BEECHNUT,ST,-,1
2014-10-24,22,Robbery,19G10,Strip Business Center Parking Lot,9800-9899,BELLAIRE,BLVD,-,1
2014-10-08,08,Theft,19G10,,10000-10099,CLUB CREEK,DR,-,1
2014-10-10,12,Auto Theft,19G10,,9900-9999,CLUB CREEK,DR,-,1
2014-10-12,06,Theft,19G10,Apartment Parking Lot,10500-10599,SPICE,LN,-,1
2014-10-11,16,Robbery,19G10,"Road, Street, or Sidewalk",9200-9299,WOODFAIR,DR,-,1
2014-10-11,15,Robbery,19G10,Apartment,7700-7799,CORPORATE,DR,-,1
2014-10-13,08,Auto Theft,19G10,Residence or House,10600-10699,BEECHNUT,ST,-,1
2014-10-04,15,Robbery,19G10,Bank or Savings Institution Parking Lot,UNK,BEECHNUT,ST,-,1
2014-10-04,14,Theft,19G10,,8100-8199,SAM HOUSTON,PKWY,W,1
2014-10-04,12,Theft,19G10,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-04,07,Burglary,19G10,Barber And Beauty Shops,8300-8399,SAM HOUSTON,PKWY,W,1
2014-10-03,21,Theft,19G10,Apartment Parking Lot,10600-10699,BEECHNUT,ST,-,1
2014-10-03,15,Theft,19G10,Restaurant or Cafeteria Parking Lot,10900-10999,BEECHNUT,ST,-,1
2014-10-03,15,Theft,19G10,,9500-9599,WOODFAIR,DR,-,1
2014-10-06,00,Aggravated Assault,19G10,,7800-7899,CORPORATE,DR,-,1
2014-10-02,13,Burglary,19G10,Apartment,9900-9999,CLUB CREEK,DR,-,1
2014-09-19,19,Theft,19G10,Apartment,10000-10099,SPICE,LN,-,1
2014-09-20,13,Burglary,19G10,Rental Storage Facility,8800-8899,BOONE,RD,-,1
2014-10-30,13,Auto Theft,19G10,Apartment Parking Lot,9200-9299,WOODFAIR,DR,-,1
2014-10-31,07,Theft,19G10,Residence or House,10500-10599,BEECHNUT,ST,-,1
2014-10-31,23,Robbery,19G10,Apartment Parking Lot,8400-8499,WILCREST,DR,-,1
2014-10-13,19,Burglary,19G10,Residence or House,10200-10299,FINCHWOOD,LN,-,1
2014-10-14,13,Theft,19G10,Nursing Home,8700-8799,SOUTH COURSE,DR,-,1
2014-10-13,11,Auto Theft,19G10,,8000-8099,BOONE,RD,-,1
2014-10-12,19,Theft,19G10,"Road, Street, or Sidewalk",9500-9599,WOODFAIR,DR,-,1
2014-10-10,14,Theft,19G10,Bank or Savings Institution Parking Lot,8100-8199,SAM HOUSTON,PKWY,W,1
2014-10-09,15,Auto Theft,19G10,Apartment Parking Lot,10000-10099,SPICE,LN,-,1
2014-10-08,09,Theft,19G10,,7400-7499,SAM HOUSTON,PKWY,W,1
2014-10-05,11,Auto Theft,19G10,Apartment Parking Lot,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-01,14,Burglary,19G10,Residence or House,9400-9499,WOODFAIR,DR,-,1
2014-10-02,13,Theft,19G10,,9700-9799,BELLAIRE,BLVD,-,1
2014-10-01,16,Robbery,19G10,Apartment Laundry,9500-9599,SAM HOUSTON,PKWY,W,1
2014-10-23,18,Auto Theft,19G10,Apartment Parking Lot,8300-8399,CINNAMON,LN,-,1
2014-10-25,16,Robbery,19G10,"Road, Street, or Sidewalk",10100-10199,CLUB CREEK,DR,-,1
2014-10-26,11,Auto Theft,19G10,Apartment Parking Lot,8300-8399,SOUTH COURSE,DR,-,1
2014-10-27,14,Theft,19G10,Restaurant or Cafeteria Parking Lot,9700-9799,BELLAIRE,BLVD,-,1
2014-10-28,07,Theft,19G10,Apartment,9100-9199,COUNTRY CREEK,DR,-,1
2014-10-27,23,Theft,19G10,"Parks and Recreation, Zoo, Swimming Pool",7400-7499,SAM HOUSTON,PKWY,W,1
2014-10-27,23,Robbery,19G10,Bus Stop,8000-8099,SAM HOUSTON,PKWY,W,1
2014-10-28,14,Robbery,19G10,"Parks and Recreation, Zoo, Swimming Pool",7400-7499,SAM HOUSTON,PKWY,W,1
2014-10-16,09,Theft,19G10,Service or Gas Station,7800-7899,CORPORATE,DR,-,1
2014-10-15,16,Robbery,19G10,"Road, Street, or Sidewalk",9800-9899,CLUB CREEK,DR,-,1
2014-10-27,11,Theft,19G10,Other Parking Lot,10000-10099,BELLAIRE,BLVD,-,1
2014-10-26,19,Auto Theft,19G10,Apartment Parking Lot,10200-10299,BEECHNUT,ST,-,1
2014-10-28,19,Theft,19G10,Grocery Store or Supermarket,10100-10199,BEECHNUT,ST,-,1
2014-10-23,19,Auto Theft,19G10,"Parks and Recreation, Zoo, Swimming Pool",7400-7499,SAM HOUSTON,PKWY,-,1
2014-10-23,07,Auto Theft,19G10,Apartment Parking Lot,7800-7899,CORPORATE,DR,-,1
2014-10-23,00,Burglary,19G10,Restaurant or Cafeteria,9800-9899,BELLAIRE,BLVD,-,1
2014-10-22,11,Theft,19G10,Grocery Store or Supermarket,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-24,10,Auto Theft,19G10,Apartment Parking Lot,8100-8199,MAPLECREST,DR,-,1
2014-10-24,15,Burglary,19G10,Apartment,10000-10099,SPICE,LN,-,1
2014-10-25,05,Robbery,19G10,Apartment Parking Lot,9400-9499,WOODFAIR,DR,-,1
2014-10-16,02,Robbery,19G10,Restaurant or Cafeteria Parking Lot,9500-9599,BISSONNET,ST,-,1
2014-10-18,14,Aggravated Assault,19G10,Apartment,10100-10199,CLUB CREEK,DR,-,1
2014-10-18,22,Auto Theft,19G10,,10100-10199,FINCHWOOD,LN,-,1
2014-10-18,20,Robbery,19G10,Apartment Parking Lot,9300-9399,WOODFAIR,DR,-,1
2014-10-19,14,Burglary,19G10,Apartment,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-21,13,Auto Theft,19G10,Apartment Parking Lot,10000-10099,CLUB CREEK,DR,-,1
2014-10-04,14,Theft,19G10,,6800-6899,SAM HOUSTON,PKWY,W,1
2014-10-06,02,Auto Theft,19G10,Apartment Parking Lot,10100-10199,CLUB CREEK,DR,-,1
2014-10-03,10,Theft,19G10,,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-02,17,Theft,19G10,Residence or House,10600-10699,BEECHNUT,ST,-,1
2014-10-02,19,Robbery,19G10,Grocery Store or Supermarket Parking Lot,9400-9499,SAM HOUSTON,PKWY,W,1
2014-06-09,17,Murder,19G10,,10100-10199,CLUB CREEK,DR,-,1
2014-09-26,09,Auto Theft,19G10,Apartment Parking Lot,9900-9999,CLUB CREEK,DR,-,1
2014-09-30,07,Burglary,19G10,"Physician, Doctor, Dentist's Office",8200-8299,SAM HOUSTON,PKWY,W,1
2014-10-11,11,Theft,19G10,Commercial Parking Lot or Garage,9700-9799,BELLAIRE,BLVD,-,1
2014-10-13,15,Burglary,19G10,Apartment,10600-10699,BEECHNUT,ST,-,1
2014-10-13,11,Theft,19G10,,7900-7999,CORPORATE,DR,-,1
2014-10-14,18,Theft,19G10,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-14,11,Burglary,19G10,Apartment,9900-9999,CLUB CREEK,DR,-,1
2014-10-08,14,Auto Theft,19G10,Apartment Parking Lot,9400-9499,CONCOURSE,DR,-,1
2014-10-11,07,Aggravated Assault,19G10,,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-10,19,Theft,19G10,"Pawn, Resale Shop, or Flea Market",8000-8099,PARKWOOD CIRCLE,DR,-,1
2014-10-30,16,Burglary,19G10,Apartment,10600-10699,BEECHNUT,ST,-,1
2014-10-31,14,Theft,19G10,Department or Discount Store,9400-9499,SAM HOUSTON,PKWY,W,1
2014-10-26,06,Auto Theft,19G10,Commercial Building,8800-8899,SAM HOUSTON,PKWY,W,1
2014-10-24,20,Burglary,19G10,Apartment,10100-10199,CLUB CREEK,DR,-,1
2014-10-26,16,Aggravated Assault,19G10,Apartment,7900-7999,CORPORATE,DR,-,1
2014-10-27,23,Aggravated Assault,19G10,Apartment,8400-8499,WILCREST,DR,-,1
2014-10-22,07,Theft,19G10,Apartment Parking Lot,8400-8499,SOUTH COURSE,DR,-,1
2014-10-20,20,Robbery,19G10,Apartment Parking Lot,9400-9499,WOODFAIR,DR,-,1
