Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2015-01-26,17,Theft,15E10,Department or Discount Store,500-599,MEYERLAND PLAZA,-,-,1
2015-01-26,16,Theft,15E10,Department or Discount Store,500-599,MEYERLAND PLAZA,-,-,1
2015-01-26,16,Theft,15E10,Driveway,6000-6099,LYMBAR,DR,-,1
2015-01-26,07,Theft,15E10,Residence or House,6100-6199,LYMBAR,DR,-,1
2015-01-26,00,Theft,15E10,Other Parking Lot,8600-8699,ENDICOTT,LN,-,1
2015-01-09,20,Theft,15E10,Restaurant or Cafeteria,4700-4799,BEECHNUT,ST,-,1
2015-01-09,16,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-09,15,Theft,15E10,Driveway,6100-6199,QUEENSLOCH,DR,-,1
2015-01-10,11,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-10,19,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-11,14,Theft,15E10,Commercial Building,100-199,MEYERLAND PLAZA,-,-,1
2015-01-11,13,Auto Theft,15E10,Apartment Parking Lot,8900-8999,BRAESMONT,DR,-,1
2015-01-11,15,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-08,08,Theft,15E10,"Road, Street, or Sidewalk",6000-6099,WIGTON,DR,-,1
2015-01-08,17,Theft,15E10,Apartment,5400-5499,BRAESWOOD,BLVD,N,1
2015-01-07,14,Burglary,15E10,Residence or House,6200-6299,GRAPE,ST,-,1
2015-01-07,12,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-06,12,Theft,15E10,,5800-5899,INDIGO,-,-,1
2015-01-06,10,Theft,15E10,Apartment Parking Lot,9200-9299,BURDINE,ST,-,1
2015-01-06,19,Theft,15E10,Apartment Laundry,8900-8999,BRAESMONT,DR,-,1
2015-01-06,21,Theft,15E10,Residence or House,5400-5499,LOCH LOMOND,-,-,1
2015-01-06,22,Theft,15E10,Other Parking Lot,100-199,MEYERLAND PLAZA,-,-,1
2015-01-05,21,Theft,15E10,Vehicle/Auto Sales/Lease/Auto Parts Store,5900-5999,JASON,-,-,1
2015-01-05,11,Robbery,15E10,"Road, Street, or Sidewalk",8600-8699,RICE,AVE,S,1
2015-01-02,10,Burglary,15E10,Residence or House,4700-4799,JASON,-,-,1
2015-01-02,14,Theft,15E10,Department or Discount Store,800-899,MEYERLAND PLAZA,-,-,1
2015-01-02,14,Theft,15E10,Convenience Store,9100-9199,HILLCROFT,-,-,1
2015-01-02,12,Auto Theft,15E10,Apartment Parking Lot,8900-8999,BRAESMONT,DR,-,1
2015-01-02,23,Theft,15E10,Residence or House,5800-5899,IMOGENE,-,-,1
2015-01-02,17,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-02,18,Aggravated Assault,15E10,Driveway,5900-5999,GRAPE,ST,-,1
2015-01-01,10,Auto Theft,15E10,"Road, Street, or Sidewalk",5700-5799,DUMFRIES,DR,-,1
2015-01-01,10,Theft,15E10,Apartment Parking Lot,8900-8999,BRAESMONT,DR,-,1
2015-01-01,20,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-02,02,Burglary,15E10,Strip Business Center Parking Lot,4800-4899,BEECHNUT,ST,-,1
2015-01-04,22,Theft,15E10,Commercial Parking Lot or Garage,8500-8599,LOOP,-,W,1
2015-01-03,16,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-03,18,Theft,15E10,Mall Parking Lot,4700-4799,BEECHNUT,ST,-,1
2015-01-03,13,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-14,16,Burglary,15E10,Apartment,8800-8899,CHIMNEY ROCK,RD,-,1
2015-01-15,07,Auto Theft,15E10,Residence or House,5500-5599,BRAESWOOD,BLVD,S,1
2015-01-14,14,Theft,15E10,Apartment Parking Lot,8900-8999,BRAESMONT,DR,-,1
2015-01-14,13,Theft,15E10,Miscellaneous Business (Non-Specific),700-799,MEYERLAND PLAZA,-,-,1
2015-01-13,12,Theft,15E10,"Road, Street, or Sidewalk",9200-9299,MULLINS,DR,-,1
2015-01-13,09,Theft,15E10,"Church, Synagogue, or Temple Parking Lot",5500-5599,BEECHNUT,ST,-,1
2015-01-13,09,Theft,15E10,Drug Store or Medical Supply,9100-9199,HILLCROFT,-,-,1
2015-01-12,17,Theft,15E10,Residence or House,5000-5099,BRAESHEATHER,DR,-,1
2015-01-12,17,Burglary,15E10,Residence or House,5100-5199,CAREW,-,-,1
2015-01-12,16,Theft,15E10,Restaurant or Cafeteria,4700-4799,BEECHNUT,ST,-,1
2015-01-12,19,Theft,15E10,Residence or House,4600-4699,BRAESWOOD,BLVD,-,1
2015-01-12,18,Aggravated Assault,15E10,Apartment,8800-8899,BRAESMONT DR G285,-,-,1
2015-01-12,07,Burglary,15E10,Grocery Store or Supermarket,9600-9699,HILLCROFT,-,-,1
2015-01-12,13,Theft,15E10,"Road, Street, or Sidewalk",6600-6699,SHADOW CREST,-,-,1
2015-01-16,13,Theft,15E10,Restaurant or Cafeteria Parking Lot,8700-8799,LOOP,-,W,1
2015-01-16,18,Theft,15E10,Department or Discount Store,200-299,MEYERLAND PLAZA,-,-,1
2015-01-15,11,Theft,15E10,Residence or House,4900-4999,BRAESVALLEY,DR,-,1
2015-01-15,14,Burglary,15E10,Residence or House,6500-6599,GRAPE,ST,-,1
2015-01-15,15,Theft,15E10,Apartment,5500-5599,BRAESWOOD,BLVD,N,1
2015-01-15,19,Theft,15E10,"Electronics Store, Electrical Supplies",4800-4899,BEECHNUT,ST,-,1
2015-01-15,19,Burglary,15E10,Residence or House,6600-6699,GRAPE,ST,-,1
2015-01-18,19,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-18,13,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-18,15,Theft,15E10,Convenience Store,9100-9199,HILLCROFT,-,-,1
2015-01-17,13,Theft,15E10,Mall Parking Lot,4700-4799,BEECHNUT,ST,-,1
2015-01-17,14,Theft,15E10,Department or Discount Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-20,12,Theft,15E10,Residence or House,6100-6199,SHADOW CREST,-,-,1
2015-01-20,17,Burglary,15E10,Residence or House,5300-5399,JASON,-,-,1
2015-01-20,20,Theft,15E10,,200-299,MEYERLAND PLAZA,-,-,1
2015-01-19,15,Theft,15E10,,5300-5399,BRAESWOOD,BLVD,N,1
2015-01-19,15,Burglary,15E10,Residence or House,5800-5899,BEECHNUT,ST,-,1
2015-01-21,11,Theft,15E10,Clothing Store,700-799,MEYERLAND PLAZA,-,-,1
2015-01-26,14,Theft,15E20,Service or Gas Station,10800-10899,POST OAK,RD,S,1
2015-01-30,00,Auto Theft,15E20,Residence or House,5300-5399,BELLFORT,ST,W,1
2015-01-29,09,Theft,15E20,"Church, Synagogue, or Temple",5200-5299,WILLOWBEND,-,-,1
2015-01-28,09,Theft,15E20,Drug Store or Medical Supply,10800-10899,POST OAK,RD,S,1
2015-01-25,18,Aggravated Assault,15E20,Apartment,5500-5599,GASMER,DR,-,1
2015-01-25,10,Theft,15E20,Residence or House,5900-5999,DUXBURY,DR,-,1
2015-01-24,10,Theft,15E20,Barber And Beauty Shops,10800-10899,POST OAK,RD,S,1
2015-01-24,13,Theft,15E20,Apartment,10600-10699,POST OAK,RD,S,1
2015-01-24,07,Auto Theft,15E20,Driveway,12300-12399,POST OAK,RD,S,1
2015-01-23,17,Burglary,15E20,Residence or House,11100-11199,CEDARHURST,DR,-,1
2015-01-23,13,Burglary,15E20,Residence or House,10800-10899,OASIS,DR,-,1
2015-01-22,21,Theft,15E20,Residence or House,5900-5999,BELLFORT,ST,W,1
2014-01-23,22,Burglary,15E20,Residence or House,5800-5899,DUXBURY,DR,-,1
2015-01-22,18,Burglary,15E20,Residence or House,10700-10799,ATWELL,DR,-,1
2015-01-22,13,Burglary,15E20,Apartment,5500-5599,GASMER,DR,-,1
2015-01-22,09,Theft,15E20,Convenience Store,11500-11599,CHIMNEY ROCK,RD,-,1
2015-01-21,20,Theft,15E20,Commercial Parking Lot or Garage,4900-4999,BELLFORT,ST,W,1
2014-09-25,09,Theft,15E20,High School,UNK,CHIMNEY ROCK,RD,-,1
2015-01-30,16,Robbery,15E20,Residence or House,5400-5499,WILLOWBEND,-,-,1
2014-12-30,01,Aggravated Assault,15E20,"Road, Street, or Sidewalk",10800-10899,POST OAK,RD,S,1
2015-01-04,19,Theft,15E20,,10400-10499,POST OAK,RD,S,1
2015-01-04,13,Theft,15E20,Other Parking Lot,11500-11599,CHIMNEY ROCK,RD,-,1
2015-01-01,12,Theft,15E20,Convenience Store,12300-12399,HILLCROFT,-,-,1
2015-01-02,18,Robbery,15E20,Grocery Store or Supermarket,9500-9599,S. POST OAK,-,-,1
2015-01-02,20,Burglary,15E20,Residence or House,5500-5599,ETTRICK,DR,-,1
2015-01-05,14,Burglary,15E20,Apartment,5000-5099,WILLOW,DR,S,1
2015-01-05,08,Robbery,15E20,Apartment,12100-12199,BURDINE,ST,-,1
2015-01-05,17,Theft,15E20,"Pawn, Resale Shop, or Flea Market",11000-11099,POST OAK,RD,S,1
2015-01-07,08,Auto Theft,15E20,Driveway,6000-6099,LUDINGTON,DR,-,1
2015-01-06,10,Theft,15E20,Driveway,12000-12099,HILLCROFT,-,-,1
2015-01-07,14,Theft,15E20,"Road, Street, or Sidewalk",11900-11999,LANDSDOWNE,DR,-,1
2015-01-08,19,Theft,15E20,"Road, Street, or Sidewalk",UNK,DRYAD DR,-,-,1
2015-01-08,22,Theft,15E20,Other Parking Lot,12600-12699,MAIN,ST,-,1
2015-01-11,13,Auto Theft,15E20,"Road, Street, or Sidewalk",5900-5999,BELROSE,DR,-,1
2015-01-11,08,Auto Theft,15E20,"Road, Street, or Sidewalk",5500-5599,BRIARBEND,DR,-,1
2015-01-09,15,Theft,15E20,Grocery Store or Supermarket Parking Lot,10800-10899,POST OAK,RD,S,1
2015-01-21,17,Burglary,15E20,Residence or House,5700-5799,AIRPORT,BLVD,W,1
2015-01-19,17,Burglary,15E20,Residence or House,11600-11699,ASHCROFT,DR,-,1
2015-01-19,23,Burglary,15E20,Residence or House,6000-6099,DUXBURY,DR,-,1
2015-01-15,18,Theft,15E20,"Other, Unknown, or Not Listed",11000-11099,POST OAK,RD,S,1
2015-01-16,14,Aggravated Assault,15E20,Apartment Parking Lot,6000-6099,WILLOWBEND,-,-,1
2015-01-16,23,Theft,15E20,"Road, Street, or Sidewalk",4900-4999,WILLOW,DR,S,1
2015-01-12,14,Burglary,15E20,Apartment,5500-5599,GASMER,DR,-,1
2015-01-12,08,Auto Theft,15E20,Residence or House,5200-5299,GASMER,DR,-,1
2015-01-11,16,Theft,15E20,Apartment Parking Lot,5500-5599,GASMER,DR,-,1
2015-01-12,17,Theft,15E20,Service or Gas Station,10300-10399,POST OAK,RD,S,1
2015-01-14,13,Burglary,15E20,Residence or House,12400-12499,ATWELL,DR,-,1
2015-01-13,16,Auto Theft,15E20,Apartment,11500-11599,CHIMNEY ROCK,RD,-,1
2015-01-14,17,Burglary,15E20,Residence or House,5100-5199,CREEKBEND,DR,-,1
2015-01-14,15,Theft,15E20,Specialty Store (Non-Specific),11500-11599,CHIMNEY ROCK,RD,-,1
2015-01-14,21,Theft,15E20,Barber And Beauty Shops,10400-10499,POST OAK,RD,S,1
2014-12-28,17,Burglary,15E30,"Church, Synagogue, or Temple",8900-8999,TIMBERSIDE,DR,-,1
2014-12-19,14,Theft,15E30,Residence or House,4500-4599,BRIARBEND,DR,-,1
2014-12-18,14,Theft,15E30,Apartment Parking Lot,2900-2999,BRAESWOOD,BLVD,N,1
2014-12-08,09,Theft,15E30,Apartment Parking Lot,7500-7599,KIRBY,DR,-,1
2014-12-10,13,Theft,15E30,Apartment Parking Lot,7300-7399,BROMPTON,ST,-,1
2014-12-23,15,Burglary,15E30,Apartment,9700-9799,MEYER FOREST,DR,-,1
2014-12-24,11,Theft,15E30,Garage or Carport,7500-7599,BROMPTON,ST,-,1
2014-12-24,20,Theft,15E30,Residence or House,3500-3599,MARONEAL,-,-,1
2015-01-30,14,Burglary,15E30,Residence or House,3500-3599,BRAESWOOD,BLVD,S,1
2015-01-30,12,Burglary,15E30,Residence or House,3300-3399,BRAESWOOD,BLVD,S,1
2015-01-30,20,Auto Theft,15E30,Apartment Parking Lot,2600-2699,GRAMERCY,-,-,1
2015-01-30,18,Theft,15E30,Department or Discount Store,9500-9599,POST OAK,RD,S,1
2013-09-01,14,Theft,15E30,Nursing Home,4100-4199,BRAESWOOD,BLVD,N,1
2006-08-09,13,Theft,15E30,,7800-7899,STELLA LINK,-,-,1
2014-09-18,17,Theft,15E30,Residence or House,4000-4099,WOODFIN,-,-,1
2015-01-31,21,Theft,15E30,Restaurant or Cafeteria Parking Lot,8700-8799,LOOP,-,W,1
2015-01-31,19,Burglary,15E30,"Parks and Recreation, Zoo, Swimming Pool",3700-3799,NORRIS,DR,-,1
2015-01-31,13,Theft,15E30,Grocery Store or Supermarket,4800-4899,BELLFORT,ST,W,1
2015-01-22,01,Robbery,15E30,Residence or House,4400-4499,WIGTON,DR,-,1
2015-01-22,11,Burglary,15E30,Commercial Building,8700-8799,LOOP,-,W,1
2015-01-22,07,Theft,15E30,Apartment Parking Lot,7300-7399,BROMPTON,ST,-,1
2015-01-22,06,Auto Theft,15E30,Apartment Parking Lot,7300-7399,BROMPTON,ST,-,1
2015-01-22,07,Auto Theft,15E30,Apartment Parking Lot,2800-2899,BELLEFONTAINE,ST,-,1
2015-01-22,12,Burglary,15E30,Residence or House,9000-9099,ILONA,LN,-,1
2015-01-22,12,Rape,15E30,Residence or House,2700-2799,HOLCOMBE,BLVD,W,1
2015-01-22,13,Theft,15E30,Residence or House,4300-4399,NENANA,DR,-,1
2015-01-23,09,Theft,15E30,Apartment,7100-7199,BUFFALO SPEEDWAY,-,-,1
2015-01-23,16,Theft,15E30,Convenience Store,3200-3299,LOOP,-,S,1
2015-01-23,18,Theft,15E30,Apartment Parking Lot,UNK,CHARLESTON PARK,DR,-,1
2015-01-23,12,Theft,15E30,Apartment Parking Lot,7300-7399,BROMPTON,ST,-,1
2015-01-24,08,Aggravated Assault,15E30,Service or Gas Station,9600-9699,STELLA LINK,-,-,1
2015-01-24,07,Theft,15E30,Apartment Parking Lot,4600-4699,BRAESWOOD,BLVD,N,1
2015-01-24,11,Theft,15E30,"Hotel, Motel, Inn, Etc.",3200-3299,LOOP,-,S,1
2015-01-24,11,Theft,15E30,Department or Discount Store,9500-9599,POST OAK,RD,S,1
2015-01-24,16,Theft,15E30,Strip Business Center Parking Lot,8700-8799,LOOP,-,W,1
2015-01-25,09,Theft,15E30,Bar or Night Club,9300-9399,POST OAK,RD,S,1
2015-01-25,07,Theft,15E30,Driveway,3600-3699,LINKWOOD,DR,-,1
2015-01-25,16,Theft,15E30,Residence or House,4000-4099,GLENSHIRE,DR,-,1
2015-01-25,14,Theft,15E30,"Other, Unknown, or Not Listed",4000-4099,BRAESWOOD,BLVD,S,1
2015-01-25,13,Theft,15E30,Apartment,2900-2999,BRAESWOOD,BLVD,N,1
2015-01-28,09,Theft,15E30,"Church, Synagogue, or Temple",4300-4399,BELLFORT,ST,W,1
2015-01-28,08,Burglary,15E30,Residence or House,3000-3099,STANTON,-,-,1
2015-01-28,07,Burglary,15E30,Residence or House,3000-3099,PRESCOTT,-,-,1
2015-01-28,06,Auto Theft,15E30,Apartment Parking Lot,4000-4099,LINKWOOD,DR,-,1
2015-01-28,18,Theft,15E30,,7100-7199,STELLA LINK,-,-,1
2015-01-28,22,Burglary,15E30,Apartment,9500-9599,MEYER FOREST,DR,-,1
2015-01-26,14,Theft,15E30,Residence or House,4000-4099,GLENSHIRE,DR,-,1
2015-01-26,14,Burglary,15E30,Residence or House,4100-4199,LEMAC,-,-,1
2015-01-26,15,Theft,15E30,"Parks and Recreation, Zoo, Swimming Pool",9700-9799,MICKLER,DR,-,1
2015-01-26,19,Burglary,15E30,Residence or House,4300-4399,KINGFISHER,DR,-,1
2015-01-27,19,Aggravated Assault,15E30,Residence or House,4100-4199,BELLFORT,ST,W,1
2015-01-26,20,Theft,15E30,Driveway,3400-3499,GANNETT,-,-,1
2015-01-26,21,Theft,15E30,Convenience Store Parking Lot,2600-2699,HOLCOMBE,BLVD,W,1
2015-01-26,20,Burglary,15E30,Residence or House,4800-4899,WAYCROSS,DR,-,1
2015-01-27,06,Burglary,15E30,Residence or House,3600-3699,DEAL,ST,-,1
2015-01-09,15,Burglary,15E30,Apartment,9700-9799,MEYER FOREST,DR,-,1
2015-01-09,14,Theft,15E30,Department or Discount Store,4700-4799,BELLFORT,ST,W,1
2015-01-09,14,Burglary,15E30,Apartment,7400-7499,BROMPTON,ST,-,1
2015-01-09,07,Theft,15E30,Hotel or Motel Parking Lot,3200-3299,LOOP,-,S,1
2015-01-09,18,Theft,15E30,Miscellaneous Business (Non-Specific),3200-3299,LOOP,-,-,1
2015-01-11,05,Burglary,15E30,Residence or House,4600-4699,WILLOWBEND,-,-,1
2015-01-10,19,Theft,15E30,Grocery Store or Supermarket Parking Lot,4800-4899,BELLFORT,ST,W,1
2015-01-10,17,Theft,15E30,Residence or House,11900-11999,MAIN,ST,-,1
2015-01-10,12,Burglary,15E30,,3100-3199,LINKWOOD,DR,-,1
2015-01-10,12,Theft,15E30,,3100-3199,LINKWOOD,DR,-,1
2015-01-10,09,Theft,15E30,Construction Site,4100-4199,BRAESWOOD,BLVD,S,1
2015-01-10,16,Theft,15E30,Department or Discount Store,9500-9599,POST OAK,RD,S,1
2015-01-11,15,Theft,15E30,Department or Discount Store,9500-9599,POST OAK,RD,S,1
2015-01-11,11,Theft,15E30,Grocery Store or Supermarket,4800-4899,BELLFORT,ST,W,1
2015-01-08,22,Theft,15E30,"Gym, Recreat, Club House, Indoor Pool, Spa",7100-7199,STELLA LINK,-,-,1
2015-01-08,07,Theft,15E30,Apartment Parking Lot,4600-4699,BRAESWOOD,BLVD,N,1
2015-01-08,11,Theft,15E30,,4100-4199,BRAESWOOD,BLVD,S,1
2015-01-08,09,Burglary,15E30,"Hotel, Motel, Inn, Etc.",3200-3299,LOOP,-,S,1
2015-01-08,12,Theft,15E30,"Road, Street, or Sidewalk",8400-8499,STELLA LINK,-,-,1
2015-01-08,13,Theft,15E30,Residence or House,3000-3099,DEAL,ST,-,1
2015-01-07,14,Theft,15E30,Residence or House,3200-3299,ELMRIDGE,ST,-,1
2015-01-07,12,Auto Theft,15E30,"Road, Street, or Sidewalk",9700-9799,TIMBERSIDE,DR,-,1
2015-01-07,09,Theft,15E30,"Church, Synagogue, or Temple Parking Lot",4300-4399,BELLFORT,AVE,-,1
2015-01-07,21,Theft,15E30,Other Parking Lot,3400-3499,HOLCOMBE,BLVD,W,1
2015-01-06,11,Burglary,15E30,Apartment Rental Office,4500-4599,BRAESWOOD,BLVD,N,1
2015-01-06,11,Burglary,15E30,Commercial Building,8700-8799,LOOP,-,W,1
2015-01-07,07,Burglary,15E30,Garage or Carport,9000-9099,MARLIVE,LN,-,1
2015-01-07,04,Robbery,15E30,"Road, Street, or Sidewalk",3200-3299,LOOP,-,S,1
2015-01-05,17,Robbery,15E30,Residence or House,UNK,CHARLESTON PARK,DR,-,1
2015-01-05,07,Burglary,15E30,Restaurant or Cafeteria,4600-4699,BEECHNUT,ST,-,1
2015-01-02,19,Theft,15E30,"Road, Street, or Sidewalk",8400-8499,HATTON,-,-,1
2015-01-02,13,Theft,15E30,Residence or House,8400-8499,BLUEGATE,-,-,1
2015-01-02,15,Aggravated Assault,15E30,"Road, Street, or Sidewalk",300-399,MAIN,ST,-,1
2015-01-02,15,Theft,15E30,Restaurant or Cafeteria,2600-2699,BELLEFONTAINE,ST,-,1
2015-01-01,04,Burglary,15E30,Restaurant or Cafeteria Parking Lot,3200-3299,LOOP,-,S,1
2015-01-04,15,Burglary,15E30,Garage or Carport,9100-9199,TIMBERSIDE,DR,-,1
2015-01-03,15,Robbery,15E30,Other Parking Lot,8500-8599,MAIN,ST,-,1
2015-01-03,14,Theft,15E30,Apartment,4600-4699,WAYNESBORO,DR,-,1
2015-01-14,16,Theft,15E30,Apartment Parking Lot,7100-7199,BUFFALO SPEEDWAY,-,-,1
2015-01-15,07,Burglary,15E30,Residence or House,8400-8499,GREENBUSH,-,-,1
2015-01-15,09,Theft,15E30,"Road, Street, or Sidewalk",3600-3699,LINK VALLEY,DR,-,1
2015-01-15,09,Theft,15E30,Apartment Parking Lot,3800-3899,BRAESWOOD,BLVD,N,1
2015-01-15,09,Theft,15E30,Residence or House,7500-7599,KIRBY,DR,-,1
2015-01-14,13,Theft,15E30,Department or Discount Store,9900-9999,POST OAK,RD,S,1
2015-01-14,10,Theft,15E30,Apartment Parking Lot,7500-7599,KIRBY,DR,-,1
2015-01-14,11,Theft,15E30,"Road, Street, or Sidewalk",4800-4899,MCDERMED,DR,-,1
2015-01-14,11,Theft,15E30,Apartment Parking Lot,7100-7199,BUFFALO SPEEDWAY,-,-,1
2015-01-12,17,Burglary,15E30,Residence or House,8600-8699,TIMBERSIDE,DR,-,1
2015-01-13,14,Burglary,15E30,Residence or House,3600-3699,BRAESWOOD,BLVD,S,1
2015-01-12,06,Theft,15E30,Apartment Parking Lot,7500-7599,KIRBY,DR,-,1
2015-01-12,10,Auto Theft,15E30,Driveway,10500-10599,WILLOWISP,DR,-,1
2015-01-16,19,Theft,15E30,Hotel or Motel Parking Lot,4400-4499,BELLFORT,ST,W,1
2015-01-16,20,Theft,15E30,Apartment Parking Lot,UNK,CHARLESTON PARK,DR,-,1
2015-01-15,19,Theft,15E30,Residence or House,4800-4899,BELLFORT,ST,W,1
2015-01-15,15,Theft,15E30,Apartment Parking Lot,4500-4599,BRAESWOOD,BLVD,N,1
2015-01-16,04,Theft,15E30,Apartment,2900-2999,BRAESWOOD,BLVD,N,1
2015-01-16,09,Theft,15E30,"Church, Synagogue, or Temple Parking Lot",3500-3599,LINKWOOD,DR,-,1
2015-01-17,16,Theft,15E30,"Road, Street, or Sidewalk",3600-3699,MURWORTH,DR,-,1
2015-01-18,16,Burglary,15E30,Residence or House,4500-4599,GOLDFINCH,ST,-,1
2015-01-18,12,Auto Theft,15E30,Garage or Carport,7500-7599,BROMPTON,ST,-,2
2015-01-19,10,Theft,15E30,Driveway,4100-4199,LEESHIRE,DR,-,1
2015-01-20,11,Theft,15E30,Office Building,4500-4599,BEECHNUT,ST,-,1
2015-01-20,09,Theft,15E30,Residence or House,4300-4399,WIGTON,DR,-,1
2015-01-19,20,Auto Theft,15E30,Bar or Night Club Parking Lot,9800-9899,MAIN,ST,-,1
2015-01-20,12,Theft,15E30,Department or Discount Store,4700-4799,BELLFORT,ST,W,1
2015-01-20,12,Theft,15E30,Light Rail (Metro Rail) Vehicle,9000-9099,MARLIVE,LN,-,1
2015-01-21,07,Burglary,15E30,Garage or Carport,4100-4199,LEVONSHIRE,DR,-,1
2015-01-21,12,Theft,15E30,Residence or House,3800-3899,DRUMMOND,-,-,1
2015-01-21,18,Burglary,15E30,Residence or House,3000-3099,PRESCOTT,-,-,1
2015-01-27,07,Theft,15E40,Other Parking Lot,2500-2599,HOLLY HALL,-,-,1
2015-01-27,02,Aggravated Assault,15E40,"Road, Street, or Sidewalk",1900-1999,HOLMES,RD,-,1
2015-01-27,19,Theft,15E40,Restaurant or Cafeteria,1000-1099,OLD SPANISH,TRL,-,1
2015-01-27,16,Auto Theft,15E40,Department or Discount Store,8600-8699,FANNIN,ST,-,1
2015-01-26,18,Theft,15E40,Commercial Parking Lot or Garage,2600-2699,LOOP,-,-,1
2015-01-26,17,Theft,15E40,Department or Discount Store,4700-4799,W. BELLFORT,-,-,1
2015-01-28,17,Theft,15E40,Government or Public Building,8000-8099,STADIUM,DR,N,1
2015-01-28,03,Theft,15E40,Restaurant or Cafeteria Parking Lot,2700-2799,LOOP,-,S,1
2015-01-27,22,Theft,15E40,Restaurant or Cafeteria Parking Lot,2600-2699,LOOP,-,S,1
2015-01-28,08,Theft,15E40,Apartment,1800-1899,EL PASEO,ST,-,1
2015-01-29,09,Auto Theft,15E40,Apartment Parking Lot,3000-3099,MURWORTH,DR,-,1
2015-01-29,07,Theft,15E40,Hospital Parking Lot,7600-7699,FANNIN,ST,-,1
2015-01-29,19,Theft,15E40,Service or Gas Station,8300-8399,KNIGHT,RD,-,1
2015-01-29,16,Burglary,15E40,"Vacant Single Occ Resd(House,Townhs,Dplex)",3700-3799,MAIN PLAZA,DR,-,1
2015-01-29,16,Auto Theft,15E40,Apartment Parking Lot,9100-9199,LAKES AT 610,DR,-,1
2015-01-25,15,Theft,15E40,"Toys, Arts Craft,Musical, Bike,Pet Stores",1200-1299,OLD SPANISH,TRL,-,1
2015-01-25,15,Theft,15E40,Strip Business Center Parking Lot,1400-1499,LOOP,-,S,1
2015-01-25,18,Theft,15E40,Restaurant or Cafeteria Parking Lot,3000-3099,LOOP,-,S,1
2015-01-25,07,Auto Theft,15E40,Grocery Store or Supermarket,8600-8699,FANNIN,ST,-,1
2015-01-24,03,Burglary,15E40,Auto Repair,1400-1499,LOOP,-,S,1
2015-01-24,09,Burglary,15E40,Commercial Building,8800-8899,KNIGHT,RD,-,1
2015-01-24,09,Auto Theft,15E40,Apartment Parking Lot,7900-7999,STADIUM,DR,N,1
2015-01-23,21,Theft,15E40,,UNK,MAIN ST,-,-,1
2015-01-24,01,Burglary,15E40,Residence or House,2600-2699,EDGEFIELD LAKES,DR,-,1
2015-01-23,23,Burglary,15E40,"Hotel, Motel, Inn, Etc.",7900-7999,FANNIN,ST,-,1
2015-01-23,11,Burglary,15E40,Apartment,8100-8199,FANNIN,ST,-,1
2015-01-23,11,Theft,15E40,,2500-2599,LOOP,-,S,1
2015-01-23,18,Theft,15E40,Hospital,7600-7699,FANNIN,ST,-,1
2015-01-23,18,Robbery,15E40,Convenience Store,8300-8399,KNIGHT,RD,-,1
2015-01-23,05,Theft,15E40,Hotel or Motel Parking Lot,10000-10099,MAIN,ST,S,1
2015-01-22,22,Theft,15E40,Apartment Parking Lot,2200-2299,HOLLY HALL,-,-,1
2015-01-22,22,Theft,15E40,Hotel or Motel Parking Lot,8100-8199,KIRBY,DR,-,1
2015-01-22,18,Burglary,15E40,Apartment,2500-2599,WESTRIDGE,ST,-,1
2015-01-22,17,Burglary,15E40,Apartment,3100-3199,BELLFORT,ST,W,1
2015-01-22,13,Robbery,15E40,"Electronics Store, Electrical Supplies",9400-9499,MAIN,ST,S,1
2015-01-22,16,Theft,15E40,Restaurant or Cafeteria Parking Lot,2500-2599,LOOP,-,S,1
2015-01-21,23,Theft,15E40,Restaurant or Cafeteria Parking Lot,2700-2799,LOOP,-,S,1
2015-01-31,15,Theft,15E40,Grocery Store or Supermarket,8500-8599,MAIN,ST,S,1
2015-01-31,15,Auto Theft,15E40,Department or Discount Store,2500-2599,LOOP,-,S,2
2015-01-31,18,Theft,15E40,Commercial Parking Lot or Garage,8500-8599,MAIN,ST,S,1
2014-11-27,19,Rape,15E40,Apartment,10200-10299,BUFFALO SPEEDWAY,-,-,1
2014-07-28,10,Theft,15E40,,8100-8199,EL MUNDO,ST,-,1
2015-01-31,22,Theft,15E40,"Stadium, Sports Arena, Race Track",8600-8699,KIRBY,DR,-,1
2014-05-08,09,Rape,15E40,Apartment,8200-8299,CAMBRIDGE,ST,-,1
2015-01-30,07,Theft,15E40,Hospital,7600-7699,FANNIN,ST,-,1
