Date,Hour,Offense Type,Beat,Block Range,Street Name,Type,Suffix,# Of
2014-06-29,11,Auto Theft,19G10,10000-10099,SPICE,LN,-,2
2014-06-25,11,Auto Theft,19G10,10000-10099,SPICE,LN,-,1
2014-06-03,'00,Theft,'19G10,10500-10599,SPICE,LN,-,1
2014-06-11,08,Theft,10H10,2300-2399,SPERBER,LN,-,1
2014-06-11,20,Theft,10H10,2300-2399,SPERBER,LN,-,1
2014-06-01,'20,Theft,'2A50,4100-4199,SPENCER,-,-,1
2014-06-16,17,Theft,15E30,4300-4399,SPELLMAN,RD,-,1
2014-06-13,22,Aggravated Assault,3B40,200-299,SPELL,-,-,1
2014-06-26,10,Robbery,8C10,9700-9799,SPAULDING,-,-,1
2014-06-17,05,Theft,8C10,9300-9399,SPAULDING,-,-,1
2014-06-20,16,Burglary,8C10,8300-8399,SPAULDING,-,-,1
2014-06-14,00,Auto Theft,12D60,16100-16199,SPACE CENTER,BLVD,-,1
2014-06-16,16,Theft,12D60,16100-16199,SPACE CENTER,BLVD,-,1
2014-06-25,08,Theft,12D60,16100-16199,SPACE CENTER,BLVD,-,1
2014-06-02,'17,Auto Theft,'5F20,3200-3299,SOWAY,-,-,1
2014-06-23,10,Robbery,17E40,6300-6399,SOUTHWOOD,CT,N,1
2014-06-15,00,Burglary,14D20,5100-5199,SOUTHWIND,-,-,1
2014-06-12,06,Theft,17E30,10400-10499,SOUTHWEST PLAZA,DR,-,1
2014-06-29,21,Theft,1A50,3800-3899,SOUTHWEST FREEWAY,-,-,1
2014-06-29,16,Theft,10H80,2500-2599,SOUTHWEST,FWY,-,1
2014-06-26,09,Theft,10H80,2500-2599,SOUTHWEST,FWY,-,1
2014-06-15,09,Theft,10H80,2500-2599,SOUTHWEST,FWY,-,1
2014-06-12,09,Theft,10H80,2500-2599,SOUTHWEST,FWY,-,1
2014-06-30,13,Theft,10H80,2500-2599,SOUTHWEST,FWY,-,1
2014-06-13,16,Theft,10H80,2500-2599,SOUTHWEST,FWY,-,1
2014-06-14,08,Theft,17E10,6100-6199,SOUTHWEST,FWY,-,1
2014-06-28,09,Theft,17E10,6600-6699,SOUTHWEST,FWY,-,1
2014-06-29,19,Theft,17E10,6700-6799,SOUTHWEST,FWY,-,1
2014-06-22,09,Auto Theft,17E10,7000-7099,SOUTHWEST,FWY,-,2
2014-06-16,04,Robbery,17E10,6700-6799,SOUTHWEST,FWY,-,1
2014-06-29,06,Theft,17E10,6600-6699,SOUTHWEST,FWY,-,1
2014-06-27,15,Theft,17E20,7200-7299,SOUTHWEST,FWY,-,1
2014-06-24,13,Theft,17E20,8000-8099,SOUTHWEST,FWY,-,1
2014-06-27,16,Theft,17E20,7700-7799,SOUTHWEST,FWY,-,1
2014-06-16,15,Theft,17E30,8600-8699,SOUTHWEST,FWY,-,1
2014-06-20,19,Theft,17E30,9000-9099,SOUTHWEST,FWY,-,1
2014-05-25,13,Theft,17E30,11500-11599,SOUTHWEST,FWY,-,1
2014-06-17,15,Auto Theft,17E30,8600-8699,SOUTHWEST,FWY,-,1
2014-06-12,23,Robbery,17E30,8600-8699,SOUTHWEST,FWY,-,1
2014-06-13,09,Theft,17E30,8600-8699,SOUTHWEST,FWY,-,1
2014-06-30,14,Theft,17E30,11100-11199,SOUTHWEST,FWY,-,1
2014-06-15,18,Theft,17E30,9500-9599,SOUTHWEST,FWY,-,1
2014-06-14,12,Theft,18F30,5900-5999,SOUTHWEST,FWY,-,1
2014-06-22,12,Theft,18F50,6600-6699,SOUTHWEST,FWY,-,1
2014-06-26,09,Burglary,18F50,7200-7299,SOUTHWEST,FWY,-,1
2014-06-24,23,Theft,18F50,6600-6699,SOUTHWEST,FWY,-,1
2014-06-11,08,Theft,18F50,6700-6799,SOUTHWEST,FWY,-,1
2014-06-13,15,Theft,18F60,9000-9099,SOUTHWEST,FWY,-,1
2014-06-15,22,Theft,18F60,9100-9199,SOUTHWEST,FWY,-,1
2014-06-14,16,Theft,19G10,9500-9599,SOUTHWEST,FWY,-,1
2014-06-28,10,Burglary,19G10,9500-9599,SOUTHWEST,FWY,-,1
2014-06-23,11,Theft,19G10,9500-9599,SOUTHWEST,FWY,-,1
2014-06-24,20,Theft,19G50,11700-11799,SOUTHWEST,FWY,-,1
2014-06-15,20,Aggravated Assault,19G50,10500-10599,SOUTHWEST,FWY,-,1
2014-06-12,16,Theft,19G50,11200-11299,SOUTHWEST,FWY,-,1
2014-06-28,20,Theft,19G50,11000-11099,SOUTHWEST,FWY,-,1
2014-06-15,15,Burglary,19G50,10500-10599,SOUTHWEST,FWY,-,1
2014-06-11,21,Robbery,19G50,10500-10599,SOUTHWEST,FWY,-,1
2014-06-28,05,Robbery,1A30,2400-2499,SOUTHWEST,FWY,-,1
2014-06-20,16,Theft,1A30,2400-2499,SOUTHWEST,FWY,-,1
2014-06-30,23,Theft,1A30,2200-2299,SOUTHWEST,FWY,-,1
2014-06-25,22,Theft,1A50,3800-3899,SOUTHWEST,FWY,-,1
2014-06-29,15,Theft,1A50,2700-2799,SOUTHWEST,FWY,-,1
2014-06-12,08,Theft,1A50,4100-4199,SOUTHWEST,FWY,-,1
2014-06-30,22,Theft,1A50,3200-3299,SOUTHWEST,FWY,-,1
2014-06-30,18,Theft,1A50,4100-4199,SOUTHWEST,FWY,-,1
2014-06-10,10,Theft,1A50,3200-3299,SOUTHWEST,FWY,-,1
2014-06-21,20,Theft,1A50,2600-2699,SOUTHWEST,FWY,-,1
2014-06-21,07,Burglary,1A50,2600-2699,SOUTHWEST,FWY,-,1
2014-06-13,06,Theft,1A50,3800-3899,SOUTHWEST,FWY,-,1
2014-06-13,21,Robbery,1A50,3100-3199,SOUTHWEST,FWY,-,1
2014-06-26,06,Theft,1A50,4100-4199,SOUTHWEST,FWY,-,1
2014-06-23,00,Theft,1A50,3800-3899,SOUTHWEST,FWY,-,1
2014-06-23,23,Theft,1A50,4100-4199,SOUTHWEST,FWY,-,1
2014-06-24,15,Aggravated Assault,OOJ,16600-16699,SOUTHWEST,FWY,-,1
2014-05-24,'15,Theft,'1A30,2800-2899,SOUTHWEST,FWY,-,1
2014-05-29,'07,Theft,'17E20,8000-8099,SOUTHWEST,FWY,-,1
2014-05-30,'19,Theft,'1A30,2800-2899,SOUTHWEST,FWY,-,1
2014-06-01,'07,Theft,'19G50,9900-9999,SOUTHWEST,FWY,-,1
2014-06-01,'14,Burglary,'18F30,6100-6199,SOUTHWEST,FWY,-,1
2014-06-01,'18,Auto Theft,'17E10,6500-6599,SOUTHWEST,FWY SER,S,1
2014-06-01,'22,Theft,'17E20,7300-7399,SOUTHWEST,FWY,-,1
2014-06-02,'06,Theft,'19G50,9900-9999,SOUTHWEST,FWY,-,1
2014-06-02,'10,Theft,'19G10,9500-9599,SOUTHWEST,FWY SER,N,1
2014-06-02,'14,Theft,'17E30,11500-11599,SOUTHWEST,FWY SER,S,2
2014-06-02,'16,Auto Theft,'18F60,9100-9199,SOUTHWEST,FWY,-,1
2014-06-02,'17,Theft,'17E30,11500-11599,SOUTHWEST,FWY,-,1
2014-06-02,'20,Theft,'1A30,2300-2399,SOUTHWEST,FWY,-,1
2014-06-02,'21,Theft,'18F60,9100-9199,SOUTHWEST,FWY,-,1
2014-06-02,'21,Theft,'1A30,2700-2799,SOUTHWEST,FWY SER,N,1
2014-06-02,'22,Theft,'1A30,2700-2799,SOUTHWEST,FWY,-,2
2014-06-02,'22,Theft,'1A30,2800-2899,SOUTHWEST,FWY,-,1
2014-06-03,'00,Theft,'1A30,2300-2399,SOUTHWEST,FWY,-,1
2014-06-03,'00,Theft,'1A30,2800-2899,SOUTHWEST,FWY,-,1
2014-06-13,06,Auto Theft,13D10,7400-7499,SOUTHWAY,DR,-,1
2014-06-02,'01,Theft,'13D10,7300-7399,SOUTHWAY,DR,-,1
2014-06-02,'07,Auto Theft,'13D10,7400-7499,SOUTHWAY,DR,-,1
2014-06-30,11,Burglary,12D20,10500-10599,SOUTHPORT,DR,-,1
2014-06-22,18,Theft,10H60,3400-3499,SOUTHMORE,BLVD,-,1
2014-06-16,12,Rape,10H60,3700-3799,SOUTHMORE,BLVD,-,1
2014-06-19,05,Theft,10H60,3000-3099,SOUTHMORE,BLVD,-,1
2014-06-24,08,Theft,10H70,2100-2199,SOUTHMORE,BLVD,-,1
2014-03-01,'01,Burglary,'10H60,2600-2699,SOUTHMORE,BLVD,-,1
2014-05-23,'12,Burglary,'10H60,2400-2499,SOUTHMORE,BLVD,-,1
2014-06-19,07,Auto Theft,15E20,5800-5899,SOUTHMINSTER,DR,-,1
2014-06-18,08,Theft,17E40,7600-7699,SOUTHMEADOW,DR,-,1
2014-06-11,19,Theft,14D10,3700-3799,SOUTHLAWN,-,-,1
2014-06-13,21,Burglary,14D10,3700-3799,SOUTHLAWN,-,-,1
2014-06-01,'12,Burglary,'14D10,3700-3799,SOUTHLAWN,-,-,1
2014-06-28,16,Theft,20G40,12000-12099,SOUTHLAKE,DR,-,1
2014-05-27,06,Theft,10H80,2200-2299,SOUTHGATE,BLVD,-,1
2014-06-12,18,Auto Theft,14D30,5800-5899,SOUTHFORD,-,-,1
2014-06-13,12,Burglary,3B10,4100-4199,SOUTHERLAND,-,-,1
2014-06-28,12,Burglary,3B10,4100-4199,SOUTHERLAND,-,-,1
2014-06-22,16,Theft,13D20,6600-6699,SOUTHBROOK,DR,-,1
2014-05-25,'20,Burglary,'13D40,7500-7599,SOUTH SAM HOUSTON,PKWY,E,1
2014-06-02,'18,Theft,'17E30,11700-11799,SOUTH SAM HOUSTON,PKWY,W,1
2014-06-19,10,Theft,16E30,13400-13499,SOUTH POST OAK,RD,-,1
2014-05-30,'17,Auto Theft,'15E40,1400-1499,SOUTH LP W,-,-,1
2014-05-30,'17,Theft,'15E40,2600-2699,SOUTH LP W,SER,N,1
2014-05-31,'23,Theft,'15E40,2400-2499,SOUTH LP W,-,-,1
2014-06-01,'00,Auto Theft,'15E40,3100-3199,SOUTH LP W,SER,N,1
2014-06-01,'04,Theft,'15E40,800-899,SOUTH LP W,-,-,1
2014-06-02,'00,Auto Theft,'15E40,1500-1599,SOUTH LP W,-,-,1
2014-06-02,'20,Theft,'13D10,6100-6199,SOUTH LP E,-,-,1
2014-06-18,04,Burglary,19G30,6700-6799,SOUTH DAIRY ASHFORD,-,-,1
2014-06-27,09,Theft,19G10,8300-8399,SOUTH COURSE,DR,-,1
2014-06-17,18,Burglary,19G10,8300-8399,SOUTH COURSE,DR,-,1
2014-06-23,13,Burglary,19G10,8600-8699,SOUTH COURSE,DR,-,1
2014-06-22,08,Robbery,19G10,8600-8699,SOUTH COURSE,DR,-,1
2014-06-26,15,Auto Theft,19G10,8400-8499,SOUTH COURSE,DR,-,1
2014-06-22,00,Theft,10H70,6100-6199,SOUTH,FWY,-,1
2014-06-19,21,Theft,16E10,11200-11299,SOUTH,FWY,-,1
2014-06-28,02,Burglary,19G40,12300-12399,SOUTH,DR,-,1
2014-06-17,23,Burglary,19G50,10400-10499,SOUTH,DR,-,1
2014-06-19,12,Theft,19G50,10400-10499,SOUTH,DR,-,1
2014-06-28,09,Theft,6B40,1000-1099,SOUTH,LN,-,1
2014-05-30,'18,Burglary,'19G50,10400-10499,SOUTH,DR,-,1
2014-05-31,'22,Theft,'19G50,10400-10499,SOUTH,DR,-,1
2014-06-26,16,Burglary,6B10,100-199,SOREN,LN,-,1
2014-06-18,18,Aggravated Assault,6B10,1000-1099,SOREN,LN,-,1
2014-06-11,23,Theft,20G50,800-899,SORELLA,CT,-,1
2014-06-22,05,Theft,8C30,8100-8199,SNOWDEN,-,-,1
2014-06-26,17,Theft,1A10,1600-1699,SMITH,-,-,1
2014-06-28,07,Robbery,1A20,2100-2199,SMITH,-,-,1
2014-06-27,09,Theft,1A20,3100-3199,SMITH,-,-,1
2014-06-11,14,Theft,1A20,2400-2499,SMITH,-,-,1
2014-06-14,04,Theft,1A20,2300-2399,SMITH,-,-,1
2014-06-15,09,Theft,11H10,1500-1599,SMALLWOOD,LN,-,1
2014-06-01,'01,Aggravated Assault,'13D10,6500-6599,SLOAN,-,-,1
2014-06-20,12,Burglary,14D40,2700-2799,SKYVIEW GROVE,CT,-,1
2014-06-18,22,Theft,18F30,6400-6499,SKYLINE,DR,-,1
2014-06-28,18,Burglary,18F30,6400-6499,SKYLINE,DR,-,1
2014-06-29,12,Auto Theft,18F30,6300-6399,SKYLINE,DR,-,1
2014-06-25,13,Auto Theft,18F30,6400-6499,SKYLINE,DR,-,1
2014-06-30,15,Robbery,18F30,6400-6499,SKYLINE,DR,-,1
2014-06-11,00,Robbery,18F30,6300-6399,SKYLINE,DR,-,1
2014-06-03,'01,Aggravated Assault,'18F30,6400-6499,SKYLINE,DR,-,1
2014-06-16,17,Auto Theft,18F20,1700-1799,SKY LARK,LN,-,1
2014-06-18,08,Burglary,7C40,2100-2199,SKINNER,RD,-,1
2014-05-11,'09,Theft,'16E20,4600-4699,SIMSWOOD,CT,-,1
2014-06-11,02,Aggravated Assault,12D70,15300-15399,SILVERMAN,ST,-,3
2014-06-13,08,Theft,9C10,1400-1499,SILVERDALE,-,-,1
2014-06-17,22,Burglary,20G40,1300-1399,SILVERADO,DR,-,1
2014-06-15,17,Theft,20G40,1300-1399,SILVERADO,DR,-,1
2014-06-20,10,Burglary,20G40,1300-1399,SILVERADO,DR,-,1
2014-05-06,'10,Burglary,'20G40,1400-1499,SILVERADO,DR,-,1
2014-05-30,'06,Aggravated Assault,'24C30,3100-3199,SILVER GLADE,DR,-,1
2014-06-22,16,Auto Theft,11H50,5100-5199,SILVER CREEK,DR,-,1
2014-04-28,'12,Theft,'11H50,5100-5199,SILVER CREEK,DR,-,1
2014-06-17,08,Aggravated Assault,18F10,900-999,SILBER,-,-,1
2014-06-26,13,Aggravated Assault,5F10,1100-1199,SILBER,-,-,1
2014-06-26,08,Burglary,5F10,1200-1299,SILBER,-,-,1
2014-06-24,01,Theft,5F10,1100-1199,SILBER,-,-,1
2014-06-11,20,Theft,5F10,1000-1099,SILBER,-,-,1
2014-06-24,17,Theft,5F10,1300-1399,SILBER,-,-,1
2014-06-17,15,Theft,5F10,1500-1599,SILBER,-,-,1
2014-06-17,06,Auto Theft,9C20,8100-8199,SIGNET,-,-,1
2014-06-25,14,Theft,2A10,4300-4399,SIEGEL,-,-,1
2014-06-29,00,Robbery,14D10,6700-6799,SIDNEY,-,-,1
2014-06-27,03,Robbery,14D10,6700-6799,SIDNEY,-,-,1
2014-06-02,'10,Burglary,'14D10,6000-6099,SIDNEY,ST,-,1
2014-06-01,'15,Burglary,'8C20,6700-6799,SHOTWELL,-,-,1
2014-06-30,18,Auto Theft,6B20,5900-5999,SHIRLEY MAE,LN,-,1
2014-06-21,20,Burglary,19G20,8000-8099,SHINER,LN,-,1
2014-05-30,14,Theft,1A50,4700-4799,SHETLAND,LN,-,1
2014-06-29,09,Burglary,4F30,1400-1499,SHERWOOD FOREST,ST,-,1
2014-06-23,20,Rape,4F30,1500-1599,SHERWOOD FOREST,ST,-,1
2014-06-21,21,Robbery,3B10,4200-4299,SHERWOOD,LN,-,1
2014-06-16,02,Robbery,3B10,3800-3899,SHERWOOD,LN,-,1
2014-06-18,05,Robbery,3B10,3900-3999,SHERWOOD,LN,-,1
2014-06-20,15,Theft,3B10,3800-3899,SHERWOOD,LN,-,1
2014-06-22,02,Robbery,3B10,3800-3899,SHERWOOD,LN,-,1
2014-06-20,22,Aggravated Assault,3B10,4200-4299,SHERWOOD,LN,-,1
2014-06-16,22,Aggravated Assault,3B10,3900-3999,SHERWOOD,LN,-,1
2014-06-13,02,Aggravated Assault,3B10,4300-4399,SHERWOOD,LN,-,2
2014-06-15,04,Aggravated Assault,3B10,4300-4399,SHERWOOD,LN,-,1
2014-06-18,12,Auto Theft,11H10,7500-7599,SHERMAN,-,-,1
2014-05-19,'08,Theft,'11H10,8000-8099,SHERMAN,-,-,1
2014-06-24,14,Theft,1A10,,SHEPHERD DR / 34TH ST,-,-,1
2014-06-21,20,Theft,1A10,,SHEPHERD / VICTORY DR,-,-,1
2014-06-21,09,Theft,1A10,1400-1499,SHEPHERD,DR,S,1
2014-06-14,19,Theft,1A30,2900-2999,SHEPHERD,DR,S,1
2014-06-23,11,Theft,1A30,3600-3699,SHEPHERD,DR,S,1
2014-06-11,09,Theft,1A30,2600-2699,SHEPHERD,DR,S,1
2014-06-28,09,Burglary,2A30,2100-2199,SHEPHERD,DR,N,1
2014-06-29,10,Theft,2A30,1000-1099,SHEPHERD,DR,N,1
2014-06-29,02,Robbery,2A30,2700-2799,SHEPHERD,DR,N,1
2014-06-22,13,Theft,2A30,2800-2899,SHEPHERD,DR,N,1
2014-06-26,11,Theft,2A50,700-799,SHEPHERD,DR,-,1
2014-06-23,16,Theft,2A50,600-699,SHEPHERD,DR,-,1
2014-06-11,21,Theft,2A50,1400-1499,SHEPHERD,DR,-,1
2014-06-18,13,Theft,2A50,1500-1599,SHEPHERD,DR,-,1
2014-06-25,19,Theft,2A50,600-699,SHEPHERD,DR,-,1
2014-06-25,14,Theft,2A50,1800-1899,SHEPHERD,DR,-,1
2014-06-23,08,Theft,2A50,600-699,SHEPHERD,DR,-,1
2014-06-24,10,Theft,3B40,4900-4999,SHEPHERD,DR,N,1
2014-06-25,16,Theft,3B40,3800-3899,SHEPHERD,DR,N,1
2014-06-19,17,Theft,3B40,4900-4999,SHEPHERD,DR,N,1
2014-06-24,17,Theft,3B40,4000-4099,SHEPHERD,DR,N,1
2014-06-17,13,Theft,3B40,4000-4099,SHEPHERD,DR,-,1
2014-06-17,14,Theft,3B40,4100-4199,SHEPHERD,DR,N,1
2014-06-13,12,Theft,3B40,4000-4099,SHEPHERD,DR,N,1
2014-06-24,03,Aggravated Assault,3B40,4100-4199,SHEPHERD,DR,N,3
2014-06-24,11,Theft,3B40,4000-4099,SHEPHERD,DR,N,1
2014-06-22,12,Theft,3B40,4000-4099,SHEPHERD,DR,N,1
2014-06-19,10,Theft,6B20,7400-7499,SHEPHERD,DR,N,1
2014-06-23,15,Theft,6B20,5700-5799,SHEPHERD,DR,N,1
2014-06-25,18,Auto Theft,6B20,6500-6599,SHEPHERD,DR,N,1
2014-06-17,14,Robbery,6B20,7000-7099,SHEPHERD,DR,N,1
2014-06-13,09,Theft,6B20,6300-6399,SHEPHERD,DR,N,1
2013-01-17,06,Theft,6B20,6900-6999,SHEPHERD,DR,N,1
2014-06-21,11,Theft,6B20,7400-7499,SHEPHERD,DR,N,1
2014-06-29,23,Theft,6B40,7500-7599,SHEPHERD,DR,N,1
2014-01-01,'12,Theft,'6B20,5900-5999,SHEPHERD,DR,N,1
2014-05-30,'12,Theft,'2A50,1800-1899,SHEPHERD,DR,-,1
2014-05-30,'13,Theft,'2A50,1800-1899,SHEPHERD,DR,-,1
2014-05-31,'19,Theft,'2A50,600-699,SHEPHERD,DR,-,1
2014-06-02,'11,Theft,'1A30,2900-2999,SHEPHERD,DR,S,1
2014-06-02,'17,Theft,'3B40,4000-4099,SHEPHERD,DR,N,1
2014-06-02,'18,Theft,'1A30,2900-2999,SHEPHERD,DR,S,1
2014-06-03,'00,Burglary,'6B20,7000-7099,SHEPHERD,DR,N,1
2014-06-29,08,Theft,9C40,1300-1399,SHEFFIELD,BLVD,-,1
2014-06-23,11,Theft,2A40,2500-2599,SHEARN,ST,-,1
2014-06-19,15,Theft,2A40,2500-2599,SHEARN,ST,-,1
2014-06-14,18,Theft,2A40,2500-2599,SHEARN,ST,-,1
2014-06-25,06,Auto Theft,12D10,4300-4399,SHAVER,ST,S,1
2014-06-25,23,Theft,12D10,4100-4199,SHAVER,ST,S,1
2014-06-26,09,Theft,12D30,5500-5599,SHAVER,ST,S,1
2014-06-22,08,Theft,17E20,7200-7299,SHARPVIEW,-,-,1
2014-06-23,19,Robbery,18F60,9000-9099,SHARPVIEW,-,-,1
2014-06-23,08,Auto Theft,18F60,8800-8899,SHARPVIEW,-,-,1
2014-06-29,16,Auto Theft,18F50,100-199,SHARPSTOWN CENTER,-,-,2
2014-06-22,21,Robbery,18F60,9100-9199,SHARPCREST,-,-,1
2014-06-19,19,Burglary,18F60,9600-9699,SHARPCREST,-,-,1
2014-06-25,03,Auto Theft,19G10,9900-9999,SHARPCREST,-,-,2
2014-06-17,05,Theft,19G10,9900-9999,SHARPCREST,-,-,1
2014-06-01,'23,Auto Theft,'19G10,9700-9799,SHARPCREST,-,-,1
2014-06-17,11,Theft,2A20,4900-4999,SHARMAN,-,-,1
2014-06-18,10,Burglary,19G40,12600-12699,SHANNON HILLS,DR,-,1
2014-06-21,16,Burglary,10H80,2400-2499,SHAKESPEARE,-,-,1
2014-06-23,18,Burglary,18F30,500-599,SHADYWOOD RD.,-,-,1
2014-06-21,04,Robbery,20G30,3400-3499,SHADYMIST,CT,-,1
2014-06-20,11,Auto Theft,18F20,5600-5699,SHADY RIVER,RD,-,1
2014-06-02,'22,Auto Theft,'6B30,7200-7299,SHADY CORNERS,LN,-,1
2014-06-15,22,Robbery,7C30,10000-10099,SHADY,LN,-,1
2014-06-18,10,Theft,7C40,10200-10299,SHADY,LN,-,1
2014-06-27,10,Theft,7C40,10300-10399,SHADY,LN,-,1
2014-06-13,15,Theft,7C40,10200-10299,SHADY,LN,-,1
2014-06-13,16,Theft,7C40,10200-10299,SHADY,LN,-,1
2014-06-25,13,Burglary,8C10,8200-8299,SHADY,DR,-,1
2014-05-23,'08,Burglary,'7C40,10300-10399,SHADY,LN,-,1
2014-06-13,12,Burglary,20G30,2800-2899,SHADOWBRIAR,DR,-,1
2014-06-15,16,Theft,20G30,3400-3499,SHADOWBARK,DR,-,1
2014-06-20,18,Theft,12D50,13700-13799,SHADOW FALLS,CT,-,1
2014-06-21,15,Theft,17E30,8800-8899,SHADOW CREST,-,-,1
2014-06-11,15,Theft,20G80,2300-2399,SH 6,-,S,1
2014-06-30,11,Auto Theft,20G80,2000-2099,SH 6,-,S,1
2014-06-26,13,Theft,20G80,2300-2399,SH 6,-,S,1
2014-06-18,09,Theft,20G80,2300-2399,SH 6,-,S,1
2014-06-27,18,Theft,20G80,2300-2399,SH 6,-,S,1
2014-06-16,16,Theft,20G80,2300-2399,SH 6,-,S,1
2014-06-22,12,Theft,20G80,2100-2199,SH 6,-,S,1
2014-06-16,16,Theft,20G80,2800-2899,SH 6,-,S,1
2014-06-28,15,Theft,20G80,2800-2899,SH 6,-,S,1
2014-06-12,13,Theft,20G80,3300-3399,SH 6,-,S,1
2014-06-13,15,Theft,20G80,2300-2399,SH 6,-,S,1
2014-06-13,15,Theft,20G80,2800-2899,SH 6,-,S,1
2014-06-14,14,Auto Theft,4F30,4000-4099,SH 6,-,N,1
2014-06-11,19,Theft,17E40,12400-12499,SETTLE,DR,-,1
2014-06-02,'06,Burglary,'8C10,5700-5799,SENIOR,-,-,1
2014-06-29,23,Theft,8C60,10900-10999,SENECA,ST,-,1
2014-06-14,12,Aggravated Assault,6B60,800-899,SEMINAR,DR,-,1
2014-06-19,15,Theft,6B60,800-899,SEMINAR,DR,-,1
2014-06-12,11,Robbery,6B60,500-599,SEMINAR,DR,-,1
2014-06-18,15,Theft,6B50,15900-15999,SELLERS,RD,-,1
2014-06-11,01,Robbery,14D40,5600-5699,SELINSKY,RD,-,1
,08,Burglary,14D40,5600-5699,SELINSKY,RD,-,1
2014-06-16,08,Robbery,14D40,5600-5699,SELINSKY,RD,-,1
2014-06-29,06,Aggravated Assault,14D50,5900-5999,SELINSKY,RD,-,1
2014-06-15,20,Aggravated Assault,14D50,5900-5999,SELINSKY,RD,-,1
2014-06-13,21,Theft,14D50,5900-5999,SELINSKY,RD,-,1
2014-06-13,03,Burglary,14D50,5800-5899,SELINSKY,RD,-,1
2014-06-21,12,Auto Theft,14D50,5900-5999,SELINSKY,RD,-,1
2014-06-25,10,Aggravated Assault,14D50,5900-5999,SELINSKY,RD,-,1
2014-06-15,13,Theft,14D50,5900-5999,SELINSKY,RD,-,1
2014-06-25,20,Theft,14D50,5900-5999,SELINSKY,RD,-,1
2014-06-27,10,Auto Theft,14D50,5900-5999,SELINSKY,RD,-,1
2014-06-11,17,Auto Theft,14D50,6200-6299,SELINSKY,RD,-,2
2014-06-16,09,Theft,1A10,6100-6199,SELINSKY,-,-,1
2014-06-17,10,Theft,1A10,6100-6199,SELINSKY,-,-,1
2014-06-18,18,Theft,12D60,800-899,SEAMASTER,DR,-,1
2014-06-20,01,Aggravated Assault,12D60,1600-1699,SEAGATE,LN,-,1
2014-06-30,09,Theft,12D60,700-799,SEACLIFF,DR,-,1
2014-06-15,20,Aggravated Assault,14D20,3400-3499,SEABROOK,-,-,1
2014-06-17,18,Robbery,12D60,16500-16599,SEA LARK,-,-,1
2014-04-01,'00,Theft,'12D60,16400-16499,SEA LARK,-,-,1
2014-06-02,'17,Robbery,'14D10,6000-6099,SCOTTCREST,DR,-,1
2014-06-28,21,Auto Theft,10H50,3700-3799,SCOTT,-,-,2
2014-06-11,16,Auto Theft,10H50,3500-3599,SCOTT,-,-,1
2014-06-30,11,Theft,10H50,3600-3699,SCOTT,-,-,1
2014-06-27,13,Theft,10H60,4000-4099,SCOTT,-,-,1
2014-06-13,17,Theft,14D10,6100-6199,SCOTT,-,-,1
2014-06-17,23,Theft,14D10,6100-6199,SCOTT,-,-,1
2014-06-19,10,Theft,14D10,6100-6199,SCOTT,-,-,1
2014-06-25,12,Theft,14D10,6100-6199,SCOTT,-,-,1
2014-06-10,01,Auto Theft,14D10,6100-6199,SCOTT,-,-,1
2014-06-22,16,Aggravated Assault,14D20,8200-8299,SCOTT,-,-,1
2014-06-24,18,Theft,14D20,7000-7099,SCOTT,-,-,1
2014-06-23,22,Burglary,14D20,8200-8299,SCOTT,-,-,1
2014-06-15,02,Burglary,14D20,7400-7499,SCOTT,-,-,1
2014-06-25,06,Burglary,14D20,8100-8199,SCOTT,-,-,1
2014-06-28,08,Burglary,14D20,7200-7299,SCOTT,ST,-,1
2014-06-17,19,Theft,14D20,9200-9299,SCOTT,-,-,1
2014-06-20,13,Aggravated Assault,14D20,9700-9799,SCOTT,-,-,1
2014-06-24,12,Theft,14D20,8400-8499,SCOTT,-,-,1
2014-06-26,20,Auto Theft,14D20,10200-10299,SCOTT,-,-,1
2014-06-24,12,Theft,14D40,10800-10899,SCOTT,-,-,1
2014-06-19,14,Theft,14D40,10800-10899,SCOTT,-,-,1
2014-06-01,'04,Theft,'14D20,8500-8599,SCOTT,-,-,1
2014-06-01,'11,Theft,'14D20,7000-7099,SCOTT,-,-,1
2014-06-13,11,Aggravated Assault,7C10,1400-1499,SCHWEIKHARDT,-,-,1
2014-06-17,06,Theft,18F20,5400-5499,SCHUMACHER,LN,-,1
2014-06-21,09,Theft,18F20,5300-5399,SCHUMACHER,LN,-,1
2014-06-21,13,Theft,18F20,5300-5399,SCHUMACHER,LN,-,1
2014-06-21,08,Theft,18F30,5900-5999,SCHUMACHER,LN,-,1
2014-06-25,09,Burglary,7C30,7300-7399,SCHULLER,RD,-,1
2014-06-02,'22,Robbery,'7C30,7300-7399,SCHULLER,RD,-,1
2014-06-27,00,Theft,2A50,5400-5499,SCHULER,ST,-,1
2014-06-28,00,Theft,2A50,5000-5099,SCHULER,ST,-,1
2014-06-14,14,Auto Theft,7C30,7600-7699,SCHNEIDER,-,-,1
2014-06-24,23,Burglary,14D30,5800-5899,SCHEVERS,-,-,1
2014-06-17,17,Theft,24C30,1600-1699,SCENIC SHORE,DR,-,1
2014-06-02,'12,Theft,'12D50,3100-3199,SCENIC ELM,ST,-,1
2014-06-19,08,Theft,14D50,6500-6599,SCARLET,DR,-,1
2014-06-27,11,Theft,7C20,3900-3999,SAYERS,ST,-,1
2014-06-22,19,Aggravated Assault,7C20,3400-3499,SAYERS,ST,-,1
