Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2014-09-09,22,Robbery,20G10,"Hotel, Motel, Inn, Etc.",2900-2999,SAM HOUSTON,PKWY,W,1
2014-09-10,17,Theft,20G10,,10300-10399,RICHMOND,AVE,-,1
2014-09-08,21,Burglary,20G10,Apartment,3000-3099,ELMSIDE,DR,-,1
2014-09-04,17,Burglary,20G10,Condominium,3900-3999,WOODCHASE,-,-,1
2014-09-05,13,Theft,20G10,Hotel or Motel Parking Lot,10000-10099,WESTHEIMER,RD,-,1
2014-09-02,21,Theft,20G10,,10000-10099,WESTHEIMER,RD,-,1
2014-09-02,09,Theft,20G10,,3400-3499,WOODCHASE,-,-,1
2014-09-26,13,Theft,20G10,Office Building,9800-9899,WESTHEIMER,RD,-,1
2014-09-22,14,Burglary,20G10,Apartment,9700-9799,PAGEWOOD,LN,-,1
2014-09-23,16,Theft,20G10,,10200-10299,HARWIN,DR,-,1
2014-09-15,09,Theft,20G10,Office Building,10100-10199,RICHMOND,AVE,-,1
2014-09-18,06,Robbery,20G10,,8700-8799,TOWN PARK,DR,-,1
2014-09-17,23,Robbery,20G10,Apartment,9700-9799,RICHMOND,AVE,-,1
2014-09-19,15,Robbery,20G10,Apartment Parking Lot,5900-5999,RANCHESTER,DR,-,1
2014-09-20,10,Burglary,20G10,Private School,3100-3199,BRIARPARK,DR,-,1
2014-09-20,03,Robbery,20G10,Strip Business Center Parking Lot,6000-6099,WESTLINE,DR,-,1
2014-09-19,22,Theft,20G10,Bank or Savings Institution Parking Lot,9700-9799,WESTHEIMER,RD,-,1
2014-09-28,10,Auto Theft,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2014-09-30,14,Auto Theft,20G10,,10000-10099,WESTPARK,DR,-,1
2014-09-12,22,Burglary,20G10,Apartment,2900-2999,BRIARPARK,DR,-,1
2014-09-13,03,Aggravated Assault,20G10,Apartment,8700-8799,TOWN PARK,DR,-,4
2014-09-13,15,Theft,20G10,"Road, Street, or Sidewalk",9700-9799,RICHMOND,AVE,-,1
2014-09-09,08,Theft,20G10,,9800-9899,TOWN PARK,DR,-,1
2014-06-20,12,Theft,20G10,Convenience Store Parking Lot,10000-10099,WESTPARK,DR,-,1
2014-09-14,07,Theft,20G10,Hotel or Motel Parking Lot,2900-2999,BRIARPARK,DR,-,1
2014-09-14,17,Theft,20G10,Hotel or Motel Parking Lot,2700-2799,BRIARPARK,DR,-,1
2014-09-18,12,Burglary,20G10,Apartment,3600-3699,WOODCHASE,-,-,1
2014-09-22,11,Theft,20G10,,5900-5999,CORPORATE,DR,-,1
2014-09-23,17,Theft,20G10,,9600-9699,CLAREWOOD,DR,-,1
2014-09-23,21,Theft,20G10,Apartment,9800-9899,MEADOWGLEN,LN,-,1
2014-09-21,19,Theft,20G10,,9800-9899,MEADOWGLEN,LN,-,1
2014-09-27,12,Burglary,20G10,Miscellaneous Business (Non-Specific),6100-6199,WESTLINE,DR,-,1
2014-09-24,11,Aggravated Assault,20G10,,UNK,BELLAIRE ENT,RAMP,-,1
2014-09-21,04,Aggravated Assault,20G10,Bar or Night Club,10400-10499,HARWIN,DR,-,2
2014-09-21,22,Theft,20G10,Hotel or Motel Parking Lot,2900-2999,BRIARPARK,DR,-,1
2014-09-14,02,Burglary,20G10,Apartment,9800-9899,MEADOWGLEN,LN,-,1
2014-09-14,16,Burglary,20G10,Apartment,9800-9899,MEADOWGLEN,LN,-,1
2014-09-04,13,Theft,20G10,Restaurant or Cafeteria Parking Lot,2900-2999,BRIARPARK,DR,-,1
2014-09-01,04,Theft,20G10,"Hotel, Motel, Inn, Etc.",2900-2999,SAM HOUSTON,PKWY,W,1
2014-08-31,08,Auto Theft,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2014-09-11,12,Burglary,20G10,Apartment,9800-9899,MEADOWGLEN,LN,-,1
2014-09-10,22,Robbery,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2014-09-10,19,Aggravated Assault,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2014-09-12,05,Robbery,20G10,Apartment Parking Lot,9900-9999,PAGEWOOD,LN,-,1
2014-09-12,16,Aggravated Assault,20G10,,10500-10599,WESTPARK,DR,-,1
2014-09-07,06,Theft,20G10,Apartment Parking Lot,9700-9799,MEADOWGLEN,LN,-,1
2014-09-07,21,Robbery,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2014-09-29,11,Theft,20G10,,5900-5999,RANCHESTER,DR,-,1
2014-09-26,12,Theft,20G10,Driveway,10000-10099,WESTPARK,DR,-,1
2014-09-26,20,Robbery,20G10,Restaurant or Cafeteria,10000-10099,WESTHEIMER,RD,-,1
2014-09-27,10,Auto Theft,20G10,Hotel or Motel Parking Lot,3000-3099,SAM HOUSTON,PKWY,W,1
2014-09-21,09,Auto Theft,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2014-09-18,16,Theft,20G10,,5800-5899,PARKFRONT,DR,-,1
2014-09-16,01,Robbery,20G10,,5900-5999,POINT WEST,DR,-,1
2014-09-15,19,Theft,20G10,,5800-5899,PARKFRONT,DR,-,1
2014-09-19,12,Auto Theft,20G10,"Road, Street, or Sidewalk",3400-3499,WOODCHASE,-,-,1
2014-09-20,11,Burglary,20G10,Apartment,10200-10299,HARWIN,DR,-,1
2014-09-20,15,Robbery,20G10,Apartment Parking Lot,5800-5899,PARKFRONT,DR,-,1
2014-09-15,10,Robbery,20G10,"Road, Street, or Sidewalk",5800-5899,PARKFRONT,DR,-,1
2014-09-14,00,Robbery,20G10,"Road, Street, or Sidewalk",9500-9599,TOWN PARK,DR,-,1
2014-09-26,08,Theft,20G10,,2700-2799,SAM HOUSTON,PKWY,W,1
2014-09-25,12,Theft,20G10,Grocery Store or Supermarket,9900-9999,WESTHEIMER,RD,-,1
2014-09-25,03,Robbery,20G10,Apartment,10100-10199,WESTPARK,DR,-,1
2014-09-26,20,Burglary,20G10,Apartment,8700-8799,TOWN PARK,DR,-,1
2014-09-01,16,Theft,20G10,Grocery Store or Supermarket,9900-9999,WESTHEIMER,RD,-,1
2014-09-03,06,Burglary,20G10,Apartment,9800-9899,RICHMOND,AVE,-,1
2014-09-03,00,Robbery,20G10,,9000-9099,TOWN PARK,DR,-,1
2014-09-06,09,Theft,20G10,,9800-9899,WESTHEIMER,RD,-,1
2014-09-03,16,Burglary,20G10,Apartment,9800-9899,RICHMOND,AVE,-,1
2014-09-12,01,Robbery,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2014-09-12,03,Aggravated Assault,20G10,Apartment,10000-10099,WESTPARK,DR,-,2
2014-09-10,07,Theft,20G10,,2900-2999,SAM HOUSTON,PKWY,W,1
2014-09-08,13,Theft,20G10,,2900-2999,BRIARPARK,DR,-,1
2014-09-08,11,Burglary,20G10,Garage or Carport,9800-9899,PAGEWOOD,LN,-,1
2014-09-30,15,Theft,20G10,,10200-10299,WESTHEIMER,RD,-,1
2014-09-18,04,Robbery,20G10,Apartment,8700-8799,TOWN PARK,DR,-,1
2014-09-18,12,Auto Theft,20G10,"Road, Street, or Sidewalk",9800-9899,PAGEWOOD,LN,-,1
2014-09-19,08,Theft,20G10,,10200-10299,WESTHEIMER,RD,-,1
2014-09-25,13,Robbery,20G10,Bus Stop,9300-9399,TOWN PARK,DR,-,1
2014-09-21,20,Robbery,20G10,Convenience Store Parking Lot,9900-9999,WESTHEIMER,RD,-,1
2014-09-07,01,Burglary,20G10,Apartment,9800-9899,RICHMOND,AVE,-,1
2014-09-07,10,Theft,20G10,Hotel or Motel Parking Lot,2900-2999,SAM HOUSTON,PKWY,-,1
2014-09-07,20,Theft,20G10,,5900-5999,SAM HOUSTON,PKWY,W,1
2014-09-04,04,Robbery,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2014-09-05,01,Aggravated Assault,20G10,Hotel or Motel Parking Lot,2900-2999,SAM HOUSTON,PKWY,W,1
2014-09-05,21,Robbery,20G10,Apartment Parking Lot,9300-9399,TOWN PARK,DR,-,1
2014-09-05,12,Auto Theft,20G10,Apartment Parking Lot,10000-10099,WESTPARK,DR,-,1
2014-09-06,00,Aggravated Assault,20G10,Apartment Parking Lot,6000-6099,RANCHESTER,DR,-,1
2014-09-06,12,Theft,20G10,Strip Business Center Parking Lot,10300-10399,HARWIN,DR,-,1
2014-09-01,11,Theft,20G10,,10400-10499,WESTOFFICE,DR,-,1
2014-08-27,10,Theft,20G10,,9000-9099,TOWN PARK,DR,-,1
2014-08-16,15,Theft,20G10,,3500-3599,BRIARPARK,DR,-,1
2014-09-29,05,Robbery,20G10,"Road, Street, or Sidewalk",3600-3699,WOODCHASE,-,-,1
2014-09-30,21,Theft,20G10,,6400-6499,WESTLINE,DR,-,1
2014-08-30,12,Theft,20G10,,9900-9999,WESTHEIMER,RD,-,1
2014-09-08,20,Robbery,20G10,Restaurant or Cafeteria,2700-2799,SAM HOUSTON,PKWY,W,1
2014-09-14,07,Auto Theft,20G10,Apartment Parking Lot,9800-9899,MEADOWGLEN,LN,-,1
2014-09-17,10,Theft,20G10,Convenience Store Parking Lot,9700-9799,MEADOWGLEN,LN,-,1
2014-09-17,14,Burglary,20G10,Apartment,10200-10299,HARWIN,DR,-,1
2014-09-18,03,Robbery,20G10,Apartment Parking Lot,8700-8799,TOWN PARK,DR,-,1
2014-09-20,14,Theft,20G10,,9800-9899,PAGEWOOD,LN,-,1
2014-09-19,00,Theft,20G10,Apartment Parking Lot,9800-9899,MEADOWGLEN,LN,-,1
2014-09-22,15,Burglary,20G10,Apartment,8700-8799,TOWN PARK,DR,-,1
2014-09-23,11,Burglary,20G10,Apartment,9700-9799,MEADOWGLEN,LN,-,1
2014-09-24,16,Burglary,20G10,Apartment,9200-9299,CLAREWOOD,DR,-,1
2014-09-26,21,Robbery,20G10,Apartment Parking Lot,5900-5999,RANCHESTER,DR,-,1
2014-09-01,00,Aggravated Assault,20G10,"Road, Street, or Sidewalk",6100-6199,S. GESSNER,RD,-,1
2014-09-05,12,Theft,20G10,Residence or House,10000-10099,WESTPARK,DR,-,1
2014-09-05,01,Burglary,20G10,Apartment,9800-9899,RICHMOND,AVE,-,1
2014-09-06,20,Aggravated Assault,20G10,,8700-8799,TOWN PARK,DR,-,1
2014-09-17,21,Theft,20G10,Bank or Savings Institution Parking Lot,9700-9799,WESTHEIMER,RD,-,1
2014-09-15,09,Theft,20G10,Restaurant or Cafeteria Parking Lot,10000-10099,WESTHEIMER,RD,-,1
2014-09-21,18,Burglary,20G10,Apartment,10200-10299,HARWIN,DR,-,1
2014-09-20,11,Auto Theft,20G10,Apartment Parking Lot,9900-9999,RICHMOND,AVE,-,1
2014-09-27,08,Burglary,20G10,Office Building,6100-6199,WESTLINE,DR,-,1
2014-09-25,21,Theft,20G10,Apartment,5800-5899,PARKFRONT,DR,-,1
2014-09-22,05,Theft,20G10,,9800-9899,WESTHEIMER,RD,-,1
2014-09-25,03,Aggravated Assault,20G10,Apartment,8700-8799,TOWN PARK,DR,-,1
2014-09-23,21,Theft,20G20,Strip Business Center Parking Lot,700-799,WILCREST,DR,-,1
2014-09-28,12,Theft,20G20,"Hotel, Motel, Inn, Etc.",2000-2099,SAM HOUSTON,PKWY,W,1
2014-09-04,16,Theft,20G20,"Road, Street, or Sidewalk",1900-1999,WILCREST,DR,-,1
2011-08-01,15,Theft,20G20,"Theatres, Dinner Theaters, Auditoriums",10900-10999,MEADOW LAKE,LN,-,1
2014-09-10,12,Burglary,20G20,Apartment,600-699,SAM HOUSTON,PKWY,W,1
2014-09-11,20,Burglary,20G20,Residence or House,10900-10999,HOLLY SPRINGS,DR,-,1
2014-09-10,21,Burglary,20G20,Apartment,10500-10599,VALLEY FORGE,DR,-,1
2014-09-15,19,Burglary,20G20,Apartment,200-299,WILCREST,DR,-,1
2014-09-03,23,Aggravated Assault,20G20,Apartment,10900-10999,BRIAR FOREST,DR,-,1
2014-09-22,11,Theft,20G20,,10000-10099,PINE FOREST,DR,-,1
2014-09-25,18,Theft,20G20,,2300-2399,WILCREST,DR,-,1
2014-09-16,16,Aggravated Assault,20G20,,1200-1299,SEAGLER,-,-,1
2014-09-02,07,Theft,20G20,"Daycare, Child Care, or Kindergarten",1400-1499,WILCREST,DR,-,1
2013-08-07,13,Theft,20G20,Residence or House,10300-10399,SUGAR HILL,DR,-,1
2014-09-05,13,Burglary,20G20,Residence or House,1300-1399,BRIARBROOK,DR,-,1
2014-09-08,12,Burglary,20G20,Apartment,600-699,SAM HOUSTON,PKWY,W,1
2014-09-01,11,Theft,20G20,,2600-2699,BRIARPARK,DR,-,1
2014-09-04,06,Robbery,20G20,Apartment Parking Lot,1200-1299,WILCREST,DR,-,1
2014-09-22,10,Theft,20G20,,10300-10399,SUGAR HILL,DR,-,1
2014-09-26,22,Auto Theft,20G20,Apartment Parking Lot,10900-10999,BRIAR FOREST,DR,-,1
2014-09-26,13,Burglary,20G20,"Other, Unknown, or Not Listed",10000-10099,BRIAR FOREST,DR,-,1
2014-09-18,16,Burglary,20G20,Apartment,1200-1299,WILCREST,DR,-,1
2014-09-16,19,Theft,20G20,Restaurant or Cafeteria Parking Lot,10600-10699,LYNBROOK,DR,-,1
2014-09-05,17,Burglary,20G20,Residence or House,10300-10399,BRIAR RIVER,DR,-,1
2014-09-28,15,Theft,20G20,,10600-10699,VALLEY FORGE,DR,-,1
2014-09-21,10,Theft,20G20,Driveway,10000-10099,PINE FOREST,DR,-,1
2014-09-20,17,Auto Theft,20G20,Apartment Parking Lot,300-399,WILCREST,DR,-,1
2014-09-26,07,Auto Theft,20G20,Apartment Parking Lot,10500-10599,VALLEY FORGE,DR,-,1
2014-09-27,06,Theft,20G20,,2400-2499,SAM HOUSTON,PKWY,W,1
2014-09-03,07,Burglary,20G20,Drug Store or Medical Supply,1400-1499,WILCREST,DR,-,1
2014-09-08,20,Burglary,20G20,Apartment,10400-10499,DEERWOOD,RD,-,1
2014-09-09,07,Burglary,20G20,Apartment,10400-10499,DEERWOOD,RD,-,1
2014-09-11,17,Theft,20G20,Barber And Beauty Shops,1100-1199,WILCREST,DR,-,1
2014-09-11,10,Burglary,20G30,Apartment,2800-2899,HAYES,-,-,1
2014-09-10,17,Theft,20G30,Department or Discount Store,12500-12599,WESTHEIMER,RD,-,1
2014-09-10,02,Burglary,20G30,Apartment,3400-3499,WALNUT BEND,LN,-,1
2014-09-11,21,Theft,20G30,Apartment,11300-11399,RICHMOND,AVE,-,1
2014-09-07,15,Aggravated Assault,20G30,,12100-12199,WESTPARK,DR,-,1
2014-09-02,13,Auto Theft,20G30,Grocery Store or Supermarket Parking Lot,2700-2799,KIRKWOOD,DR,S,1
2014-09-02,13,Robbery,20G30,Apartment Parking Lot,2900-2999,HAYES,-,-,1
2014-09-01,14,Burglary,20G30,Apartment,2800-2899,WALNUT BEND,LN,-,1
2014-09-05,04,Theft,20G30,Strip Business Center Parking Lot,12500-12599,WESTHEIMER,RD,-,1
2014-09-05,22,Theft,20G30,Department or Discount Store,10800-10899,WESTHEIMER,RD,-,1
2014-09-25,11,Burglary,20G30,Apartment,11300-11399,RICHMOND,AVE,-,1
2014-09-24,21,Theft,20G30,Restaurant or Cafeteria,10400-10499,RICHMOND,AVE,-,1
2014-09-24,10,Theft,20G30,,12500-12599,WESTHEIMER,RD,-,1
2014-09-20,13,Theft,20G30,,11700-11799,WESTHEIMER,RD,-,1
2014-09-17,23,Theft,20G30,,10700-10799,WESTHEIMER,RD,-,1
2014-09-18,18,Theft,20G30,Apartment,10600-10699,MEADOWGLEN,LN,-,1
2014-09-15,12,Theft,20G30,,11300-11399,WESTHEIMER,RD,-,1
2014-09-15,10,Theft,20G30,Other Parking Lot,11000-11099,RICHMOND,AVE,-,1
2014-09-29,11,Theft,20G30,,12400-12499,OXFORD PARK,DR,-,1
2014-09-30,15,Theft,20G30,,10900-10999,MEADOWGLEN,LN,-,1
2014-09-05,02,Theft,20G30,Apartment Parking Lot,2900-2999,HAYES,-,-,1
2014-09-16,09,Theft,20G30,,2700-2799,KIRKWOOD,DR,S,1
2014-09-19,07,Theft,20G30,"Gym, Recreat, Club House, Indoor Pool, Spa",10700-10799,WESTHEIMER,RD,-,1
2014-09-25,18,Theft,20G30,,12500-12599,WESTHEIMER,RD,-,1
2014-09-24,07,Theft,20G30,,3200-3299,DAIRY ASHFORD,-,S,1
2014-09-24,11,Theft,20G30,,10900-10999,WESTHEIMER,RD,-,1
2014-09-27,02,Burglary,20G30,Apartment,10700-10799,MEADOWGLEN,LN,-,1
2014-09-21,05,Auto Theft,20G30,Apartment Parking Lot,3100-3199,HAYES,RD,-,1
2014-09-14,22,Theft,20G30,Convenience Store,11300-11399,WESTHEIMER,RD,-,1
2014-09-17,15,Burglary,20G30,Apartment,2700-2799,DAIRY ASHFORD,-,S,1
2014-09-17,21,Robbery,20G30,Apartment Parking Lot,3000-3099,WALNUT BEND,LN,-,1
2014-09-16,23,Robbery,20G30,Restaurant or Cafeteria,11200-11299,WESTHEIMER,RD,-,1
2014-09-04,03,Aggravated Assault,20G30,Apartment,10700-10799,MEADOWGLEN,LN,-,1
2014-09-04,14,Theft,20G30,"Other, Unknown, or Not Listed",2900-2999,SHADOWBRIAR,DR,-,1
2014-09-01,06,Auto Theft,20G30,,3100-3199,HAYES,-,-,1
2013-06-01,07,Theft,20G30,"Other, Unknown, or Not Listed",10400-10499,WESTHEIMER,RD,-,1
2014-09-02,12,Theft,20G30,,11800-11899,WESTHEIMER,RD,-,1
2014-09-02,12,Theft,20G30,Department or Discount Store,2700-2799,KIRKWOOD,DR,S,1
2014-09-12,16,Burglary,20G30,Apartment,10800-10899,WESTPARK,DR,-,1
2014-09-27,11,Theft,20G30,Apartment Parking Lot,10800-10899,RICHMOND,AVE,-,1
2014-09-28,10,Theft,20G30,,2700-2799,S.KIRKWOOD,-,-,1
2014-09-29,16,Theft,20G30,Department or Discount Store,11700-11799,WESTHEIMER,RD,-,1
2014-09-30,23,Burglary,20G30,Apartment,11700-11799,WESTHEIMER,RD,-,1
2014-09-29,23,Burglary,20G30,"Other, Unknown, or Not Listed",10700-10799,WESTHEIMER,RD,-,1
2014-09-30,07,Theft,20G30,,2700-2799,KIRKWOOD,DR,S,1
2014-09-05,21,Theft,20G30,Strip Business Center Parking Lot,11800-11899,WESTHEIMER,RD,-,1
2014-09-06,15,Theft,20G30,Grocery Store or Supermarket,10800-10899,WESTHEIMER,RD,-,1
2014-09-03,16,Theft,20G30,Convenience Store,2900-2999,WALNUT BEND,LN,-,1
2014-09-03,17,Theft,20G30,,10900-10999,RICHMOND,AVE,-,1
2014-09-04,14,Theft,20G30,,3000-3099,WOODLAND PARK,DR,-,1
2014-09-04,19,Theft,20G30,Department or Discount Store,10800-10899,WESTHEIMER,RD,-,1
2014-09-04,16,Theft,20G30,Strip Business Center Parking Lot,10900-10999,WESTHEIMER,RD,-,1
2014-09-04,16,Theft,20G30,Strip Business Center Parking Lot,12200-12299,WESTHEIMER,RD,-,1
2014-09-01,00,Burglary,20G30,Apartment,11300-11399,RICHMOND,AVE,-,1
2014-09-03,09,Theft,20G30,,11300-11399,WESTHEIMER,RD,-,1
2014-09-09,17,Burglary,20G30,Apartment,3000-3099,WOODLAND PARK,DR,-,1
2014-09-07,14,Auto Theft,20G30,Driveway,12300-12399,RICHMOND,AVE,-,1
2014-09-07,21,Theft,20G30,,2700-2799,KIRKWOOD,DR,S,1
2014-09-10,12,Theft,20G30,Restaurant or Cafeteria Parking Lot,12100-12199,WESTHEIMER,RD,-,1
2014-09-12,13,Theft,20G30,Strip Business Center Parking Lot,11300-11399,WESTHEIMER,RD,-,1
2014-09-13,13,Theft,20G30,Apartment,10700-10799,RICHMOND,AVE,-,1
2014-09-21,08,Robbery,20G30,Grocery Store or Supermarket,2700-2799,KIRKWOOD,DR,S,1
2014-09-29,14,Theft,20G30,Strip Business Center Parking Lot,12500-12599,WESTHEIMER,RD,-,1
2014-09-29,21,Theft,20G30,Restaurant or Cafeteria Parking Lot,12100-12199,WESTHEIMER,RD,-,1
2014-09-30,22,Theft,20G30,Specialty Store (Non-Specific),11600-11699,WESTHEIMER,RD,-,1
2014-09-16,01,Theft,20G30,,2600-2699,HAYES,-,-,1
2014-09-16,04,Theft,20G30,,2700-2799,KIRKWOOD,DR,S,1
2014-09-20,13,Theft,20G30,,4000-4099,DAIRY ASHFORD,-,S,1
2014-09-17,13,Theft,20G30,,12500-12599,WESTHEIMER,RD,-,1
2014-09-17,10,Auto Theft,20G30,Apartment Parking Lot,3400-3499,WALNUT BEND,LN,-,1
2014-09-25,14,Theft,20G30,,12300-12399,RICHMOND,AVE,-,1
2014-09-26,13,Theft,20G30,,10600-10699,WESTPARK,DR,-,1
2014-09-27,17,Theft,20G30,,11900-11999,WESTHEIMER,RD,-,1
2014-09-24,10,Theft,20G30,,3200-3299,DAIRY ASHFORD,-,S,1
2014-09-21,12,Theft,20G30,,11800-11899,WESTHEIMER,RD,-,1
2014-09-20,22,Burglary,20G30,Apartment,2900-2999,HAYES,-,-,1
2014-09-07,10,Theft,20G30,,2700-2799,KIRKWOOD,DR,S,1
2014-09-08,14,Theft,20G30,Apartment,3000-3099,WOODLAND PARK,DR,-,1
2014-09-13,11,Theft,20G30,,10700-10799,WESTHEIMER,RD,-,1
2014-09-11,13,Theft,20G30,,12100-12199,WESTHEIMER,RD,-,1
2014-09-05,11,Auto Theft,20G30,Apartment Parking Lot,12000-12099,RICHMOND,AVE,-,1
2014-08-31,08,Theft,20G30,,11100-11199,WESTHEIMER,RD,-,1
2014-09-30,15,Theft,20G30,,11100-11199,RICHMOND,AVE,-,1
2014-09-30,16,Theft,20G30,,2700-2799,KIRKWOOD,DR,S,1
2014-09-27,12,Theft,20G30,"Gym, Recreat, Club House, Indoor Pool, Spa",10700-10799,WESTHEIMER,RD,-,1
2014-09-23,10,Theft,20G30,,10900-10999,WESTHEIMER,RD,-,1
2014-09-25,08,Aggravated Assault,20G30,,2900-2999,SHADOWBRIAR,DR,-,1
2014-09-25,19,Rape,20G30,,2900-2999,HAYES,-,-,1
2014-09-19,11,Theft,20G30,,12100-12199,HOUSTON CENTER,BLVD,W,1
2014-09-20,17,Theft,20G30,Department or Discount Store,2600-2699,KIRKWOOD,DR,S,1
2014-09-14,19,Theft,20G30,Grocery Store or Supermarket,10800-10899,WESTHEIMER,RD,-,1
2014-09-14,21,Theft,20G30,,11700-11799,WESTHEIMER,RD,-,1
2014-09-03,22,Auto Theft,20G30,Apartment Parking Lot,2800-2899,SHADOWBRIAR,DR,-,1
2014-09-03,11,Aggravated Assault,20G30,,10500-10599,MEADOWGLEN,LN,-,1
2014-09-06,10,Theft,20G30,,11600-11699,VERSAILLES LAKES,LN,-,1
2014-08-10,18,Theft,20G30,,2800-2899,DAIRY ASHFORD,-,S,1
2014-08-30,15,Theft,20G30,Miscellaneous Business (Non-Specific),2900-2999,ROGERDALE,RD,-,1
2014-08-31,12,Burglary,20G30,Residence or House,3600-3699,BURNING PALMS,CT,-,1
2014-09-09,16,Theft,20G30,Department or Discount Store,11700-11799,WESTHEIMER,RD,-,1
2014-09-30,19,Burglary,20G30,Apartment,3400-3499,WALNUT BEND,LN,-,1
2014-09-15,13,Robbery,20G30,Apartment Parking Lot,2800-2899,WALNUT BEND,LN,-,1
2014-09-19,19,Aggravated Assault,20G30,Apartment,10600-10699,MEADOWGLEN,LN,-,1
2014-09-26,03,Theft,20G30,,2700-2799,KIRKWOOD,DR,S,1
2014-09-24,11,Burglary,20G30,Apartment,3400-3499,WALNUT BEND,LN,-,1
2014-09-22,15,Burglary,20G30,Apartment,10800-10899,RICHMOND,AVE,-,1
2014-09-10,13,Theft,20G30,Department or Discount Store,10800-10899,WESTHEIMER,RD,-,1
2014-09-09,16,Burglary,20G30,Apartment,3000-3099,WOODLAND PARK,DR,-,1
2014-09-01,13,Theft,20G30,,10800-10899,WESTHEIMER,RD,-,1
2014-09-02,10,Theft,20G30,,2700-2799,KIRKWOOD,DR,S,1
2014-09-04,17,Theft,20G30,,2700-2799,KIRKWOOD,DR,S,1
2014-09-05,18,Burglary,20G30,Apartment,12300-12399,RICHMOND,AVE,-,1
2014-09-30,16,Theft,20G30,,3000-3099,SHADOWBRIAR,DR,-,1
2014-09-30,13,Robbery,20G30,Apartment Parking Lot,2900-2999,HAYES,-,-,1
2014-09-29,16,Robbery,20G30,Restaurant or Cafeteria Parking Lot,12100-12199,WESTHEIMER,RD,-,1
2014-09-12,06,Theft,20G30,Apartment Parking Lot,2800-2899,WALNUT BEND,LN,-,1
2014-09-13,19,Theft,20G30,,10800-10899,WESTHEIMER,RD,-,1
2014-09-13,08,Theft,20G30,Restaurant or Cafeteria,11000-11099,WESTHEIMER,RD,-,1
2014-09-09,17,Theft,20G30,Bank or Savings Institution Parking Lot,11500-11599,WESTHEIMER,RD,-,1
2014-09-08,18,Burglary,20G30,Apartment,3000-3099,WOODLAND PARK,DR,-,1
2014-09-08,02,Theft,20G30,,10400-10499,RICHMOND,AVE,-,1
2014-09-02,16,Theft,20G30,Department or Discount Store,12200-12299,WESTHEIMER,RD,-,1
2014-09-05,12,Burglary,20G30,Apartment,12300-12399,RICHMOND,AVE,-,1
2014-09-05,18,Theft,20G30,Department or Discount Store,2700-2799,KIRKWOOD,DR,S,1
2014-09-28,15,Theft,20G30,Department or Discount Store,10800-10899,WESTHEIMER,RD,-,1
2014-09-27,06,Auto Theft,20G30,,10600-10699,WESTPARK,DR,-,1
2014-09-27,06,Theft,20G30,,12500-12599,WESTHEIMER,RD,-,1
2014-09-27,14,Theft,20G30,Department or Discount Store,2700-2799,KIRKWOOD,DR,S,1
2014-09-25,11,Theft,20G30,,12400-12499,WESTHEIMER,RD,-,1
2014-09-22,12,Theft,20G30,Commercial Parking Lot or Garage,3800-3899,DAIRY ASHFORD,-,S,1
2014-09-19,13,Theft,20G30,Department or Discount Store,11900-11999,WESTHEIMER,RD,-,1
2014-09-18,10,Theft,20G30,,2700-2799,KIRKWOOD,DR,S,1
2014-09-18,16,Theft,20G30,Clothing Store,11700-11799,WESTHEIMER,RD,-,1
2014-09-29,23,Auto Theft,20G30,,3000-3099,WOODLAND PARK,DR,-,1
2014-09-27,18,Theft,20G40,Convenience Store,1800-1899,KIRKWOOD,DR,S,1
2014-09-09,18,Burglary,20G40,Residence or House,1300-1399,WARWICKSHIRE,DR,-,1
2014-09-11,22,Theft,20G40,Apartment,12400-12499,OVERBROOK,LN,-,1
2014-09-05,08,Burglary,20G40,Apartment,11600-11699,BRIAR FOREST,DR,-,1
2014-09-14,08,Auto Theft,20G40,,2300-2399,CRESCENT PARK,DR,-,1
2014-09-23,08,Auto Theft,20G40,Apartment Parking Lot,2300-2399,CRESCENT PARK,DR,-,1
2014-09-23,16,Auto Theft,20G40,,2300-2399,CRESCENT PARK,DR,-,1
2014-09-27,19,Theft,20G40,Apartment,2500-2599,HAYES,-,-,1
2014-09-19,11,Auto Theft,20G40,Apartment Parking Lot,11200-11299,LYNBROOK,DR,-,1
2014-09-29,20,Robbery,20G40,"Road, Street, or Sidewalk",2000-2099,BENTWORTH,DR,-,1
2014-09-10,07,Theft,20G40,Apartment Parking Lot,11500-11599,VILLAGE PLACE,DR,-,1
2014-09-08,12,Theft,20G40,Apartment Parking Lot,2100-2199,BENTWORTH,DR,-,1
2014-09-01,10,Burglary,20G40,Vehicle/Auto Sales/Lease/Auto Parts Store,12100-12199,OVERBROOK,LN,-,1
2014-09-19,18,Burglary,20G40,Apartment,2100-2199,BENTWORTH,DR,-,1
2014-09-25,17,Rape,20G40,Residence or House,2100-2199,GRAY FALLS,DR,-,1
