Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2014-11-10,08,Theft,20G60,Apartment Parking Lot,700-799,ELDRIDGE,PKWY,N,1
2014-11-10,12,Theft,20G60,Apartment Parking Lot,700-799,ELDRIDGE,PKWY,N,1
2014-11-13,12,Theft,20G60,Bar or Night Club Parking Lot,14600-14699,GRISBY,-,-,1
2014-11-04,09,Theft,20G60,"Road, Street, or Sidewalk",12300-12399,KATY,FWY,-,1
2014-11-06,10,Theft,20G60,Convenience Store Parking Lot,14700-14799,MEMORIAL,DR,-,1
2014-11-03,10,Theft,20G60,"Parks and Recreation, Zoo, Swimming Pool",1000-1099,SH 6,-,S,1
2014-11-20,07,Theft,20G60,Restaurant or Cafeteria Parking Lot,14600-14699,GRISBY,-,-,1
2014-11-18,07,Theft,20G60,Apartment Parking Lot,14200-14299,KIMBERLEY,LN,-,1
2014-11-18,07,Theft,20G60,Restaurant or Cafeteria Parking Lot,300-399,STAFFORD,-,-,1
2014-11-25,15,Theft,20G60,Restaurant or Cafeteria Parking Lot,19200-19299,KATY,FWY,-,1
2014-11-21,22,Theft,20G60,Restaurant or Cafeteria,14600-14699,MEMORIAL,DR,-,1
2014-11-24,16,Robbery,20G60,Strip Business Center Parking Lot,20900-20999,KATY,FWY,-,1
2014-11-19,08,Theft,20G60,"Other, Unknown, or Not Listed",800-899,ELDRIDGE,PKWY,N,1
2014-11-20,13,Aggravated Assault,20G60,Apartment,1000-1099,COUNTRY PLACE,DR,-,1
2014-11-14,00,Theft,20G60,Bar or Night Club Parking Lot,14600-14699,GRISBY,-,-,1
2014-11-15,08,Theft,20G60,Hotel or Motel Parking Lot,12200-12299,KATY,FWY,-,1
2014-11-25,17,Theft,20G60,Hotel or Motel Parking Lot,16000-16099,KATY,FWY,-,1
2014-11-10,16,Theft,20G60,Hotel or Motel Parking Lot,15200-15299,KATY,FWY,-,1
2014-11-09,14,Theft,20G60,Hotel or Motel Parking Lot,14800-14899,KATY,FWY,-,1
2014-11-02,18,Theft,20G60,"Parks and Recreation, Zoo, Swimming Pool",15200-15299,MEMORIAL,DR,-,1
2014-10-29,13,Theft,20G60,Hotel or Motel Parking Lot,14300-14399,MEMORIAL,DR,-,1
2014-11-30,08,Robbery,20G60,Vehicle/Auto Sales/Lease/Auto Parts Store,800-899,DAIRY ASHFORD,-,-,1
2014-11-20,20,Theft,20G60,Restaurant or Cafeteria Parking Lot,900-999,DAIRY ASHFORD,-,-,1
2014-11-15,19,Theft,20G60,"Parks and Recreation, Zoo, Swimming Pool",15200-15299,MEMORIAL,DR,-,1
2014-11-15,18,Theft,20G60,"Parks and Recreation, Zoo, Swimming Pool",1000-1099,S. DAIRY ASHFORD,-,-,1
2014-11-04,18,Theft,20G60,Apartment Parking Lot,14400-14499,STILL MEADOW,DR,-,1
2014-11-04,13,Robbery,20G60,Grocery Store or Supermarket,14300-14399,MEMORIAL,DR,-,1
2014-11-04,08,Auto Theft,20G60,Apartment Parking Lot,700-799,COUNTRY PLACE,DR,-,1
2014-10-31,13,Theft,20G60,Convenience Store,700-799,SH 6,-,S,1
2014-11-10,09,Auto Theft,20G60,"Hotel, Motel, Inn, Etc.",15200-15299,KATY,FWY,-,1
2014-11-07,22,Theft,20G60,Restaurant or Cafeteria Parking Lot,200-299,GRASSHOPPER,LN,-,1
2014-11-13,05,Theft,20G60,Hotel or Motel Parking Lot,12400-12499,KATY,FWY,-,1
2014-11-16,21,Theft,20G60,Apartment,1000-1099,COUNTRY PLACE,DR,-,1
2014-11-16,10,Theft,20G60,Hotel or Motel Parking Lot,12200-12299,KATY,FWY,-,1
2014-11-24,20,Theft,20G60,Restaurant or Cafeteria Parking Lot,300-399,GRASSHOPPER,LN,-,1
2014-11-23,21,Theft,20G60,Hotel or Motel Parking Lot,12300-12399,KATY,FWY,-,1
2014-11-14,13,Theft,20G60,Restaurant or Cafeteria Parking Lot,14900-14999,MEMORIAL,DR,-,1
2014-11-11,06,Auto Theft,20G60,Hotel or Motel Parking Lot,700-799,SH 6,-,S,1
2014-11-06,01,Robbery,20G60,Drug Store or Medical Supply,14600-14699,MEMORIAL,DR,-,1
2014-11-04,16,Auto Theft,20G60,Apartment Parking Lot,14200-14299,KIMBERLEY,LN,-,1
2014-11-03,08,Theft,20G60,Garage or Carport,14500-14599,MISTY MEADOW,LN,-,1
2014-11-04,06,Auto Theft,20G60,Apartment Parking Lot,1000-1099,COUNTRY PLACE,DR,-,1
2014-11-03,19,Theft,20G60,Other Parking Lot,600-699,ELDRIDGE,PKWY,N,1
2014-11-13,11,Theft,20G60,Restaurant or Cafeteria Parking Lot,14500-14599,GRISBY,-,-,1
2014-11-11,13,Theft,20G60,Grocery Store or Supermarket,14300-14399,MEMORIAL,DR,-,1
2014-11-10,20,Theft,20G60,Restaurant or Cafeteria Parking Lot,200-299,STAFFORD,-,-,1
2014-11-14,15,Theft,20G60,"Book, Record, Stationary, Office Supplies",UNK,DAIRY ASHFORD EXIT,-,-,1
2014-11-19,19,Burglary,20G60,Apartment,800-899,ELDRIDGE,PKWY,N,1
2014-11-20,07,Theft,20G60,Restaurant or Cafeteria Parking Lot,12300-12399,KATY,FWY,-,1
2014-11-20,09,Theft,20G60,"Other, Unknown, or Not Listed",100-199,SH 6,-,S,1
2014-11-20,09,Theft,20G60,Bar or Night Club,14600-14699,GRISBY,-,-,1
2014-11-07,17,Aggravated Assault,20G60,Apartment Parking Lot,12300-12399,KATY,FWY,-,1
2014-11-14,07,Auto Theft,20G60,Hotel or Motel Parking Lot,15200-15299,KATY,FWY,-,1
2014-11-11,20,Theft,20G60,Restaurant or Cafeteria Parking Lot,12300-12399,KATY,FWY,-,1
2014-11-22,11,Theft,20G60,Other Parking Lot,15200-15299,MEMORIAL,DR,-,1
2014-11-19,16,Theft,20G60,Miscellaneous Business (Non-Specific),800-899,SH 6,-,S,1
2014-11-17,23,Theft,20G60,Apartment Parking Lot,800-899,COUNTRY PLACE,DR,-,1
2014-11-17,14,Theft,20G60,Apartment,15100-15199,MEMORIAL,DR,-,1
2014-11-26,10,Theft,20G60,Restaurant or Cafeteria Parking Lot,12300-12399,KATY,FWY,-,1
2014-11-23,07,Theft,20G60,Hotel or Motel Parking Lot,16000-16099,KATY,FWY,-,1
2014-11-16,20,Burglary,20G70,Apartment,12700-12799,ASHFORD POINT,DR,-,1
2014-11-17,23,Burglary,20G70,Apartment,4000-4099,SYNOTT,-,-,1
2014-11-11,02,Robbery,20G70,Apartment,12700-12799,BRANT ROCK,DR,-,1
2014-11-13,00,Burglary,20G70,Apartment,3900-3999,ASHBURNHAM,DR,-,1
2014-11-14,13,Theft,20G70,Apartment Parking Lot,4000-4099,SYNOTT,-,-,1
2014-11-09,01,Robbery,20G70,Apartment Parking Lot,4000-4099,SYNOTT,-,-,1
2014-11-10,18,Burglary,20G70,Apartment,12600-12699,ASHFORD POINT,DR,-,1
2014-11-02,20,Theft,20G70,Apartment,12700-12799,ASHFORD POINT,DR,-,1
2014-11-19,20,Aggravated Assault,20G70,Apartment,12700-12799,ASHFORD POINT,DR,-,1
2014-11-17,21,Aggravated Assault,20G70,Apartment,12700-12799,BRANT ROCK,DR,-,1
2014-11-15,13,Auto Theft,20G70,Residence or House,12900-12999,WESTHEIMER,RD,-,1
2014-11-26,16,Burglary,20G70,Residence or House,13200-13299,GERRARDS CROSS,DR,-,1
2014-11-28,09,Robbery,20G70,Apartment Parking Lot,4000-4099,SYNOTT,-,-,1
2014-11-14,01,Theft,20G70,,12700-12799,WESTHEIMER,RD,-,1
2014-11-12,09,Theft,20G70,"Church, Synagogue, or Temple Parking Lot",13300-13399,ASHFORD POINT,DR,-,1
2014-11-12,20,Theft,20G70,Apartment Parking Lot,2700-2799,SYNOTT,-,-,1
2014-11-10,15,Burglary,20G70,Apartment,3900-3999,ELDRIDGE,PKWY,-,1
2014-11-08,19,Theft,20G70,"Road, Street, or Sidewalk",13200-13299,WESTPARK,DR,-,1
2014-11-05,00,Robbery,20G70,Apartment Parking Lot,12500-12599,MEWS,CIR,-,1
2014-11-03,15,Burglary,20G70,Residence or House,12800-12899,ASHFORD BROOK,DR,-,1
2014-11-06,08,Burglary,20G70,Residence or House,2200-2299,JAMARA,LN,-,1
2014-11-14,01,Robbery,20G70,"Road, Street, or Sidewalk",3800-3899,SYNOTT,-,-,1
2014-11-22,15,Aggravated Assault,20G70,"Road, Street, or Sidewalk",12700-12799,BRANT ROCK,DR,-,1
2014-11-29,02,Aggravated Assault,20G70,,12700-12799,ASHFORD POINT,DR,-,1
2014-11-16,19,Burglary,20G70,Apartment,12600-12699,ASHFORD POINT,DR,-,1
2014-11-15,16,Theft,20G70,Check Cashing Places,UNK,DAIRY ASHFORD,-,-,1
2014-11-19,21,Theft,20G70,Commercial Parking Lot or Garage,12600-12699,WESTHEIMER,RD,-,1
2014-11-30,21,Burglary,20G70,Apartment,12600-12699,ASHFORD POINT,DR,-,1
2014-11-30,12,Burglary,20G70,Apartment,3800-3899,SYNOTT,-,-,1
2014-11-12,08,Auto Theft,20G70,Apartment Parking Lot,2700-2799,SYNOTT,-,-,1
2014-11-09,15,Auto Theft,20G70,Restaurant or Cafeteria Parking Lot,12600-12699,WESTHEIMER,RD,-,1
2014-11-19,11,Theft,20G70,Miscellaneous Business (Non-Specific),12800-12899,WESTHEIMER,RD,-,1
2014-11-18,11,Theft,20G70,"Church, Synagogue, or Temple Parking Lot",13300-13399,ASHFORD POINT,DR,-,1
2014-11-23,18,Burglary,20G70,Apartment,4000-4099,SYNOTT,-,-,1
2014-11-27,10,Aggravated Assault,20G70,Apartment,3900-3999,ELDRIDGE,PKWY,-,1
2014-11-27,22,Burglary,20G70,Apartment,12700-12799,ASHFORD POINT,DR,-,1
2014-10-16,10,Auto Theft,20G70,Apartment,2200-2299,AVENIDA LA QUINTA,ST,-,1
2014-10-31,13,Burglary,20G70,Apartment,12700-12799,BRANT ROCK,DR,-,1
2014-11-02,15,Theft,20G70,"Road, Street, or Sidewalk",2900-2999,ASHFORD OAK,DR,-,1
2014-11-02,01,Burglary,20G70,Apartment,4000-4099,SYNOTT,-,-,1
2014-11-03,18,Robbery,20G70,"Road, Street, or Sidewalk",12800-12899,ASHFORD KNOLL,DR,-,1
2014-11-09,14,Burglary,20G70,Apartment,12900-12999,BRANT ROCK,DR,-,1
2014-11-10,18,Burglary,20G70,Residence or House,3400-3499,GOLDERS GREEN,DR,-,1
2014-11-16,15,Theft,20G70,Grocery Store or Supermarket,12600-12699,WESTHEIMER,RD,-,1
2014-11-20,11,Theft,20G70,"Road, Street, or Sidewalk",UNK,RICHMOND,AVE,-,1
2014-11-20,09,Burglary,20G70,Apartment,12700-12799,ASHFORD POINT,DR,-,1
2014-04-27,11,Theft,20G70,Credit Union,2200-2299,LINEA DEL PINO,-,-,1
2014-11-06,16,Burglary,20G70,Residence or House,3700-3799,LUTON PARK,DR,-,1
2014-11-05,13,Burglary,20G70,Residence or House,3400-3499,MEADWAY,DR,-,1
2014-11-04,21,Robbery,20G70,Restaurant or Cafeteria Parking Lot,2600-2699,ASHFORD PARK,DR,-,1
2014-11-14,08,Burglary,20G70,"Vacant Single Occ Resd(House,Townhs,Dplex)",13100-13199,RICHMOND,AVE,-,1
2014-11-12,19,Burglary,20G70,Apartment,3900-3999,ASHBURNHAM,DR,-,1
2014-11-09,05,Theft,20G70,Sexually Oriented Club,12800-12899,WESTHEIMER,RD,-,1
2014-11-08,07,Burglary,20G70,Apartment,12700-12799,BRANT ROCK,DR,-,1
2014-11-07,18,Burglary,20G70,Apartment,12700-12799,BRANT ROCK,DR,-,1
2014-11-06,15,Theft,20G70,Driveway,12800-12899,ASHFORD MEADOW,DR,-,1
2014-11-04,11,Burglary,20G70,Residence or House,3400-3499,GOLDERS GREEN,DR,-,1
2014-11-03,18,Burglary,20G70,Residence or House,12800-12899,ASHFORD MEADOW,DR,-,1
2014-11-01,22,Burglary,20G70,Residence or House,12900-12999,WESTPARK,DR,-,1
2014-11-23,12,Theft,20G70,Residence or House,12700-12799,ASHFORD BROOK,DR,-,1
2014-11-25,22,Robbery,20G70,Apartment Parking Lot,12500-12599,MEWS,CIR,-,1
2014-11-15,12,Theft,20G70,Restaurant or Cafeteria Parking Lot,12600-12699,WESTHEIMER,RD,-,1
2014-11-08,00,Theft,20G70,Apartment,3900-3999,ASHBURNHAM,DR,-,1
2014-11-09,12,Robbery,20G70,Other Parking Lot,12600-12699,WESTPARK,DR,-,1
2014-11-13,15,Burglary,20G70,Apartment,4000-4099,SYNOTT,-,-,1
2014-11-03,00,Robbery,20G70,Specialty Store (Non-Specific),12800-12899,WESTHEIMER,RD,-,1
2014-11-03,18,Burglary,20G70,Residence or House,12800-12899,VILLAGE GATE,DR,-,1
2014-11-06,13,Theft,20G70,Apartment Parking Lot,1900-1999,WESTMEAD,DR,-,1
2014-11-18,19,Burglary,20G70,Residence or House,3700-3799,KINGSTON VALE,-,-,1
2014-11-19,20,Robbery,20G70,"Road, Street, or Sidewalk",12600-12699,ASHFORD POINT,DR,-,1
2014-11-16,22,Burglary,20G70,Apartment,12600-12699,ASHFORD POINT,DR,-,1
2014-11-24,05,Burglary,20G70,"Physician, Doctor, Dentist's Office",12800-12899,WESTHEIMER,RD,-,1
2014-11-24,20,Burglary,20G70,Apartment,3900-3999,SYNOTT,-,-,1
2014-11-24,11,Robbery,20G80,Mall Parking Lot,2600-2699,SH 6,-,S,1
2014-11-23,17,Theft,20G80,Apartment Parking Lot,14900-14999,RICHMOND,AVE,S,1
2014-11-22,18,Auto Theft,20G80,Apartment,14900-14999,RICHMOND,AVE,S,1
2014-11-14,15,Theft,20G80,Department or Discount Store,2300-2399,SH 6,-,S,1
2014-11-06,14,Theft,20G80,Sporting Goods or Gun Shops,2300-2399,SH 6,-,S,1
2014-11-06,18,Theft,20G80,Department or Discount Store,2300-2399,SH 6,-,-,1
2014-11-05,06,Auto Theft,20G80,Apartment Parking Lot,1700-1799,CRESCENT PLAZA,DR,-,1
2014-11-02,13,Theft,20G80,Apartment Parking Lot,14900-14999,RICHMOND,AVE,-,1
2014-11-13,09,Burglary,20G80,Residence or House,14700-14799,BRICELAND SPRINGS,DR,-,1
2014-11-28,17,Theft,20G80,Mall Parking Lot,2600-2699,SH 6,-,S,1
2014-11-23,10,Theft,20G80,"Parks and Recreation, Zoo, Swimming Pool",3500-3599,S.BARKER CYPRESS,-,-,1
2014-11-23,07,Robbery,20G80,Apartment Parking Lot,1900-1999,ELDRIDGE,PKWY,-,1
2014-11-01,10,Aggravated Assault,20G80,Apartment,2200-2299,ELDRIDGE,PKWY,-,1
2014-07-15,14,Theft,20G80,Apartment Parking Lot,2200-2299,ELDRIDGE,PKWY,-,1
2014-11-01,13,Theft,20G80,Miscellaneous Business (Non-Specific),2800-2899,SH 6,-,S,1
2014-11-06,20,Theft,20G80,Department or Discount Store,800-899,WEST OAKS MALL,-,-,1
2014-11-29,13,Auto Theft,20G80,Other Parking Lot,14600-14699,RICHMOND,AVE,-,1
2014-11-11,19,Theft,20G80,Commercial Parking Lot or Garage,2300-2399,SH 6,-,S,1
2014-11-09,22,Robbery,20G80,Apartment Parking Lot,13100-13199,FALLSVIEW,LN,-,1
2014-11-07,22,Theft,20G80,Other Parking Lot,1500-1599,ELDRIDGE,PKWY,-,1
2014-11-08,07,Burglary,20G80,Pool Hall or Game Room,13900-13999,WESTHEIMER,RD,-,1
2014-11-04,11,Theft,20G80,Commercial Parking Lot or Garage,2300-2399,SH 6,-,-,1
2014-11-01,09,Theft,20G80,Apartment Parking Lot,14900-14999,RICHMOND,AVE,S,1
2014-11-01,01,Burglary,20G80,Apartment,1600-1699,ENCLAVE,PKWY,-,1
2014-11-21,01,Theft,20G80,Commercial Parking Lot or Garage,13300-13399,WESTHEIMER,RD,-,1
2014-11-16,18,Robbery,20G80,Mall Parking Lot,15300-15399,WESTHEIMER,RD,-,1
2014-11-16,15,Theft,20G80,"Parks and Recreation, Zoo, Swimming Pool",UNK,BRIAR FOREST,DR,-,1
2014-11-22,09,Theft,20G80,Bank,2300-2399,SH 6,-,S,1
2014-11-28,11,Robbery,20G80,Miscellaneous Business (Non-Specific),2800-2899,SH 6,-,S,1
2014-11-30,20,Robbery,20G80,Restaurant or Cafeteria,1600-1699,ELDRIDGE,PKWY,-,1
2014-11-21,17,Theft,20G80,Strip Business Center Parking Lot,14600-14699,WESTHEIMER,RD,-,1
2014-11-18,20,Robbery,20G80,"Electronics Store, Electrical Supplies",2300-2399,SH 6,-,S,1
2014-11-16,19,Theft,20G80,Residence or House,14100-14199,HILLVALE,DR,-,1
2014-11-29,18,Theft,20G80,Bank,2300-2399,SH 6,-,S,1
2014-11-13,15,Burglary,20G80,Apartment,15100-15199,RICHMOND,AVE,-,1
2014-11-13,15,Theft,20G80,Department or Discount Store,800-899,WEST OAKS MALL,-,-,1
2014-11-13,09,Theft,20G80,Apartment Parking Lot,1900-1999,ELDRIDGE,PKWY,-,1
2014-11-07,11,Aggravated Assault,20G80,Residence or House,13100-13199,FALLSVIEW,LN,-,1
2014-11-07,16,Theft,20G80,Other Parking Lot,1500-1599,ELDRIDGE,PKWY,-,1
2014-10-27,17,Theft,20G80,Mall Parking Lot,2600-2699,HWY 6,-,-,1
2014-11-27,11,Theft,20G80,Hotel or Motel Parking Lot,1100-1199,ELDRIDGE,PKWY,-,1
2014-11-22,13,Theft,20G80,Apartment Parking Lot,15100-15199,WESTHEIMER,RD,-,1
2014-11-19,19,Theft,20G80,Bar or Night Club,1600-1699,ENCLAVE,PKWY,-,1
2014-11-17,01,Burglary,20G80,Apartment,13100-13199,FALLSVIEW,LN,-,1
2014-11-07,20,Aggravated Assault,20G80,"Road, Street, or Sidewalk",14600-14699,WESTHEIMER,RD,-,1
2014-11-07,16,Burglary,20G80,Apartment,1400-1499,ELDRIDGE,PKWY,-,1
2014-11-08,16,Theft,20G80,Grocery Store or Supermarket,1500-1599,ELDRIDGE,PKWY,-,1
2014-11-11,10,Murder,20G80,Apartment,2500-2599,PANAGARD,-,-,1
2014-11-04,08,Theft,20G80,Driveway,14700-14799,LOXLEY MEADOWS,DR,-,1
2014-11-19,12,Burglary,20G80,"Furniture, Appliances, Radios, TV Store",2500-2599,SH 6,-,S,1
2014-11-21,12,Theft,20G80,Miscellaneous Business (Non-Specific),1400-1499,ELDRIDGE,PKWY,-,1
2014-11-17,18,Theft,20G80,Convenience Store Parking Lot,15200-15299,WESTHEIMER,RD,-,1
2014-11-29,23,Theft,20G80,Driveway,13100-13199,WICKERSHAM,LN,-,1
2014-11-21,14,Burglary,20G80,Apartment,14600-14699,BRIAR FOREST,DR,-,1
2014-11-12,19,Theft,20G80,Department or Discount Store,2600-2699,SH 6,-,S,1
2014-11-09,11,Theft,20G80,Department or Discount Store,800-899,WEST OAKS MALL,-,-,1
2014-11-10,13,Burglary,20G80,Residence or House,13700-13799,CHERRY HOLLOW,LN,-,1
2014-11-08,00,Burglary,20G80,Residence or House,2700-2799,CRESTHOLLOW,LN,-,1
2014-11-07,22,Theft,20G80,Convenience Store,2700-2799,SH 6,-,S,1
2014-11-04,12,Theft,20G80,Mall Common Area,800-899,OAKS MALL,-,W,1
2014-02-14,14,Auto Theft,20G80,Bar or Night Club Parking Lot,1700-1799,SH 6,-,S,1
2014-11-09,04,Auto Theft,20G80,,1500-1599,ELDRIDGE,PKWY,-,1
2014-11-15,10,Theft,20G80,Department or Discount Store,1000-1099,OAKS MALL,-,W,1
2014-11-15,10,Theft,20G80,Specialty Store (Non-Specific),2600-2699,SH 6,-,S,1
2014-11-14,11,Theft,20G80,,2200-2299,ELDRIDGE,PKWY,-,1
2014-11-14,23,Theft,20G80,Residence or House,14100-14199,SWISS HILL,DR,-,1
2014-11-17,12,Burglary,20G80,Specialty Store (Non-Specific),13900-13999,WESTHEIMER,RD,-,1
2014-11-18,07,Theft,20G80,,14500-14599,RICHMOND,AVE,-,1
2014-11-19,10,Theft,20G80,Restaurant or Cafeteria Parking Lot,1100-1199,ELDRIDGE,PKWY,-,1
2014-11-19,22,Theft,20G80,Mall Parking Lot,2600-2699,SH 6,-,-,1
2014-11-29,16,Theft,20G80,Mall Common Area,800-899,WEST OAKS MALL,-,-,1
2014-11-29,22,Aggravated Assault,20G80,Hotel or Motel Parking Lot,3000-3099,SH 6,-,S,1
2014-11-07,14,Theft,20G80,"Theatres, Dinner Theaters, Auditoriums",2500-2599,SH 6,-,S,1
2014-11-10,18,Theft,20G80,"Gym, Recreat, Club House, Indoor Pool, Spa",1500-1599,ELDRIDGE,PKWY,-,1
2014-11-09,01,Robbery,20G80,Restaurant or Cafeteria Parking Lot,2700-2799,SH 6,-,S,1
2014-11-07,19,Theft,20G80,Warehouse,14300-14399,WESTHEIMER,RD,-,1
2014-11-12,21,Theft,20G80,Restaurant or Cafeteria Parking Lot,2200-2299,SH 6,-,S,1
2014-11-11,10,Theft,20G80,Department or Discount Store,1000-1099,OAKS MALL,-,W,1
2014-11-17,10,Robbery,20G80,Clothing Store,2600-2699,SH 6,-,S,1
2014-11-15,12,Burglary,20G80,Rental Storage Facility,2600-2699,JOEL WHEATON,-,-,1
2014-11-19,20,Theft,20G80,Mall Parking Lot,2600-2699,SH 6,-,S,1
2014-11-20,14,Burglary,20G80,Apartment,1300-1399,ELDRIDGE,PKWY,-,1
2014-11-22,08,Theft,20G80,Driveway,2100-2199,BRIARGREEN,DR,-,1
2014-11-21,23,Theft,20G80,Commercial Parking Lot or Garage,13300-13399,BRIAR FOREST,DR,-,1
2014-11-16,16,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
2014-11-07,15,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
2014-10-05,16,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
2014-10-30,16,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
2014-11-16,12,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
2014-11-18,04,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
2014-11-01,14,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
2014-11-24,04,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,-,1
2014-11-20,18,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
2014-10-30,00,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
2014-11-06,09,Theft,21I10,Commercial Parking Lot or Garage,2800-2899,TERMINAL,RD,N,1
2014-11-23,07,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
2014-11-04,20,Theft,21I10,Airport Terminal,2800-2899,TERMINAL,RD,N,1
2014-11-29,05,Theft,21I20,Airport Terminal,3100-3199,TERMINAL,RD,N,1
2014-11-03,16,Theft,21I30,Airport Terminal,3500-3599,TERMINAL,RD,N,1
2014-11-19,17,Theft,21I30,Airport Terminal,3500-3599,TERMINAL,RD,N,1
2014-11-28,12,Theft,21I30,Airport Terminal,3500-3599,TERMINAL,RD,N,1
2014-11-06,19,Theft,21I30,Commercial Parking Lot or Garage,3500-3599,TERMINAL,RD,N,1
2014-11-10,13,Theft,21I30,Airport Terminal,3500-3599,TERMINAL,RD,N,1
2014-11-18,22,Theft,21I30,Airport Terminal,3500-3599,TERMINAL,RD,N,1
2014-11-26,16,Theft,21I30,Airport Terminal,3500-3599,TERMINAL,RD,N,1
2014-11-14,00,Theft,21I50,"Field, Woods, Forest, Park",18900-18999,COLONEL FISCHER,DR,-,1
2014-11-03,15,Theft,21I50,Airport Terminal,4500-4599,WILL CLAYTON,PKWY,-,1
2014-11-05,14,Theft,21I50,Airport Terminal,3700-3799,TERMINAL,RD,N,1
2014-11-11,20,Burglary,21I50,"Utility Company, Electric, Gas, Water",7000-7099,ROACH,RD,-,1
2014-08-16,09,Auto Theft,21I50,Vehicle/Auto Sales/Lease/Auto Parts Store,17300-17399,PINE CUT,-,-,1
2014-11-05,19,Aggravated Assault,21I50,Airport Terminal,3100-3199,TERMINAL,RD,-,1
2014-11-15,13,Theft,21I50,Airport Terminal,3700-3799,TERMINAL,RD,N,1
2014-07-30,07,Auto Theft,21I50,Vehicle/Auto Sales/Lease/Auto Parts Store,17300-17399,PINE CUT,-,-,1
2014-10-11,07,Auto Theft,21I50,Vehicle/Auto Sales/Lease/Auto Parts Store,17300-17399,PINE CUT,-,-,1
2014-11-26,08,Auto Theft,21I50,Vehicle/Auto Sales/Lease/Auto Parts Store,17300-17399,PINE CUT,-,-,4
2014-11-24,11,Theft,21I50,,17300-17399,PALMETTO PINES,-,-,1
2014-11-17,16,Theft,21I50,Airport Terminal,3900-3999,TERMINAL,RD,-,1
2014-11-08,11,Theft,21I50,Park and Ride Terminal,3500-3599,TERMINAL,RD,S,1
2014-10-26,15,Theft,21I60,"Other, Unknown, or Not Listed",3900-3999,TERMINAL,RD,S,1
2014-11-21,15,Theft,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
2014-11-19,07,Theft,23J50,Residence or House,7800-7899,AIRPORT,BLVD,-,1
2014-11-08,12,Theft,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
2014-11-06,15,Theft,23J50,,8900-8999,PAUL B KOONCE,-,-,1
2014-10-02,12,Theft,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
2014-11-24,11,Theft,23J50,Other Parking Lot,7800-7899,AIRPORT,BLVD,-,1
2014-11-13,23,Auto Theft,23J50,Commercial Parking Lot or Garage,7800-7899,AIRPORT,BLVD,-,1
2014-11-06,09,Theft,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
2014-10-14,13,Theft,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
2014-11-13,12,Theft,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
2014-11-12,16,Theft,23J50,Garage or Carport,7800-7899,AIRPORT,BLVD,-,1
2014-11-24,11,Theft,23J50,Airport Terminal,7800-7899,AIRPORT,BLVD,-,1
2014-11-23,11,Burglary,24C10,Apartment,2100-2199,LAKE HILLS,DR,-,1
2014-11-04,14,Burglary,24C10,Office Building,2200-2299,LAKE VILLAGE,DR,-,1
2014-11-05,11,Burglary,24C10,Residence or House,400-499,MYSTIC GLEN LOOP,-,-,1
2014-11-17,08,Theft,24C10,"Other, Unknown, or Not Listed",1400-1499,BUTTERCUP,LN,-,1
2014-11-29,13,Theft,24C10,Residence or House,1500-1599,SWEET GUM,LN,-,1
2014-11-21,17,Theft,24C10,Private School,2000-2099,NORTHPARK,DR,-,1
2014-11-17,07,Theft,24C10,Other Parking Lot,1500-1599,KINGWOOD,DR,-,1
2014-11-17,14,Burglary,24C10,Residence or House,2100-2199,OAK SHORES,DR,-,1
2014-11-26,12,Theft,24C10,Residence or House,2000-2099,OAK SHORES,DR,-,1
2014-11-08,16,Theft,24C10,Grocery Store or Supermarket,2100-2199,NORTHPARK,DR,-,1
2014-08-15,13,Burglary,24C10,"Vacant Single Occ Resd(House,Townhs,Dplex)",1200-1299,HAMBLEN,RD,-,1
2014-11-01,20,Theft,24C10,Grocery Store or Supermarket,2100-2199,NORTHPARK,DR,-,1
2014-11-06,17,Theft,24C10,Drug Store or Medical Supply,1200-1299,KINGWOOD,DR,-,1
2014-11-26,15,Rape,24C10,Residence or House,2000-2099,LADBROOK,-,-,1
2014-11-07,21,Aggravated Assault,24C10,Hospital Parking Lot,2000-2099,LADBROOK,-,-,1
2014-11-14,18,Theft,24C10,Driveway,600-699,GOLDEN BEAR,LN,-,1
2014-11-07,06,Theft,24C10,"Gym, Recreat, Club House, Indoor Pool, Spa",1500-1599,KINGWOOD,DR,-,1
