Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2012-12-02,19,Robbery,12D10,250,1000-1099,EDGEBROOK,DR,-,1
2012-12-02,18,Robbery,14D20,18A,4700-4799,WENDA,-,-,1
2012-12-02,16,Robbery,7C50,18M,15600-15699,JOHN F KENNEDY,BLVD,-,1
2012-12-02,15,Robbery,1A20,120,2200-2299,LOUISIANA,ST,-,1
2012-12-06,19,Robbery,8C10,070,9500-9599,HOMESTEAD,RD,-,1
2012-12-06,18,Robbery,10H80,20R,2200-2299,SHERIDAN,ST,-,1
2012-12-02,14,Robbery,6B60,11R,500-599,GREENS,RD,-,1
2012-12-02,14,Robbery,14D20,120,9400-9499,CULLEN,BLVD,-,1
2012-12-02,13,Robbery,3B10,13R,4100-4199,COSTA RICA,RD,-,1
2012-12-02,12,Robbery,6B60,18C,700-799,GREENS,RD,-,1
2012-12-02,12,Robbery,6B60,13B,17000-17099,IMPERIAL VALLEY,DR,-,1
2012-12-02,11,Robbery,12D30,20A,12500-12599,GREEN,DR,S,1
2012-12-02,10,Robbery,12D10,20A,9400-9499,CLEARWOOD,-,-,1
2012-12-02,08,Robbery,7C20,05D,4000-4099,LOCKWOOD,DR,-,1
2012-12-02,08,Robbery,12D40,250,15300-15399,GULF,FWY,-,1
2012-12-01,10,Robbery,3B40,13R,400-499,CROSSTIMBERS,-,-,1
2012-12-02,04,Robbery,18F60,18A,7000-7099,GESSNER,DR,S,1
2012-12-01,23,Robbery,7C30,18O,7600-7699,JENSEN,DR,-,1
2012-12-02,04,Robbery,20G70,20R,3100-3199,ASHLOCK,DR,-,1
2012-12-01,18,Robbery,18F40,13R,9600-9699,WESTHEIMER,RD,-,1
2012-12-02,02,Robbery,19G20,18R,11400-11499,BELLAIRE,BLVD,-,1
2012-12-02,02,Robbery,7C10,13R,1700-1799,GREGG,ST,-,1
2012-12-02,01,Robbery,1A30,13R,2400-2499,RIDGEWOOD,-,-,1
2012-12-02,01,Robbery,2A60,13R,1700-1799,SALFORD,DR,-,1
2012-12-02,01,Robbery,13D40,20R,8400-8499,LETTIE,ST,-,1
2012-12-01,01,Robbery,5F20,20A,3400-3499,BLALOCK,RD,-,1
2012-12-07,13,Robbery,14D20,240,9500-9599,CULLEN,BLVD,-,1
2012-12-02,01,Robbery,3B50,01P,4600-4699,AIRLINE,DR,-,1
2012-12-01,00,Robbery,20G10,140,2900-2999,WEST SAM HOUSTON,PKWY,S,1
2012-12-02,00,Robbery,5F10,20A,1800-1899,WIRT,RD,-,1
2012-12-01,23,Robbery,9C40,18A,12200-12299,FLEMING,DR,-,1
2012-12-01,22,Robbery,2A30,13R,1500-1599,STUDEWOOD,-,-,1
2012-12-01,22,Robbery,10H20,13R,4600-4699,PARK,DR,-,1
2012-12-01,22,Robbery,9C20,18N,2200-2299,MCCARTY,-,-,1
2012-12-01,20,Robbery,8C10,20R,6700-6799,SAYERS,ST,-,1
2012-12-01,21,Robbery,16E40,080,15900-15999,POST OAK,RD,S,1
2012-12-01,20,Robbery,7C40,18O,12000-12099,ALDINE WESTFIELD,RD,-,1
2012-12-01,20,Robbery,6B10,18A,900-999,TIDWELL,RD,-,1
2012-12-01,20,Robbery,20G40,20D,11900-11999,CEDAR PASS,DR,-,1
2012-12-01,19,Robbery,15E40,13R,2100-2199,HOLLY HALL,-,-,1
2012-12-01,18,Robbery,15E40,13R,8400-8499,HEARTH,DR,-,1
2012-12-07,21,Robbery,19G40,18A,11700-11799,BELLFORT,ST,W,1
2012-12-07,21,Robbery,7C30,20A,3400-3499,BERRY,RD,-,1
2012-12-01,18,Robbery,7C10,13R,1900-1999,BENSON,ST,-,1
2012-12-01,18,Robbery,17E10,250,5900-5999,GULFTON,-,-,1
2012-12-01,16,Robbery,6B50,250,11200-11299,AIRLINE,DR,-,1
2012-12-01,16,Robbery,2A10,13R,1900-1999,LEE,-,-,1
2012-12-01,15,Robbery,13D10,20R,2200-2299,DES JARDINES,ST,-,1
2012-12-01,15,Robbery,13D20,18C,8600-8699,BROADWAY,ST,-,1
2012-12-08,02,Robbery,18F50,20A,6200-6299,MARINETTE,DR,-,1
2012-12-08,03,Robbery,2A20,13R,6000-6099,FULTON,ST,-,1
2012-12-08,03,Robbery,19G10,140,9600-9699,PLAINFIELD,ST,-,1
2012-12-08,04,Robbery,17E10,13R,6400-6499,WESTWARD,-,-,1
2012-12-08,08,Robbery,11H10,05P,7200-7299,HARRISBURG,BLVD,-,1
2012-12-01,05,Robbery,7C20,13B,6300-6399,HIRSCH,RD,-,1
2012-12-01,15,Robbery,18F30,13R,6300-6399,WINDSWEPT,LN,-,1
2012-12-01,14,Robbery,18F50,13R,7500-7599,CLAREWOOD,DR,-,1
2012-12-01,03,Robbery,1A50,20A,3200-3299,WESLAYAN,-,-,1
2012-12-07,23,Robbery,1A50,18N,2700-2799,BISSONNET,ST,-,1
2012-12-08,14,Robbery,6B60,18A,13000-13099,NORTHBOROUGH,DR,-,1
2012-12-01,13,Robbery,6B40,13R,7600-7699,SHEPHERD,DR,N,1
2012-12-01,13,Robbery,3B10,140,12100-12199,NORTHWEST,FWY,-,1
2012-12-01,12,Robbery,11H10,18O,600-699,CESAR CHAVEZ,BLVD,N,1
2012-12-04,13,Robbery,19G50,18T,9700-9799,BISSONNET,ST,-,1
2012-12-01,05,Robbery,10H40,13R,1600-1699,TUAM,-,-,1
2012-12-04,07,Robbery,20G40,18A,2000-2099,BENTWORTH,DR,-,1
2012-12-04,15,Robbery,6B30,20A,6200-6299,ANTOINE,DR,-,1
2012-12-03,23,Robbery,4F20,18A,3100-3199,CRESTDALE,DR,-,1
2012-12-04,15,Robbery,20G80,250,13900-13999,WESTHEIMER,RD,-,1
2012-12-01,04,Robbery,20G30,20A,2800-2899,HAYES,RD,-,1
2012-12-04,11,Robbery,17E40,20A,12200-12299,FONDREN,RD,-,1
2012-12-09,03,Robbery,6B30,18C,6000-6099,ANTOINE,DR,-,1
2012-12-09,03,Robbery,19G20,18A,11800-11899,DASHWOOD,DR,-,1
2012-12-09,03,Robbery,18F30,18T,6300-6399,WINDSWEPT,LN,-,1
2012-12-04,11,Robbery,12D10,20A,1400-1499,REDFORD,-,-,1
2012-12-04,12,Robbery,5F20,13R,8900-8999,LONG POINT,RD,-,1
2012-12-01,01,Robbery,6B60,18G,100-199,RANKIN,RD,-,1
2012-12-01,01,Robbery,10H50,13R,2800-2899,BRILEY,ST,-,1
2012-12-01,00,Robbery,2A30,18O,1000-1099,11TH,ST,E,1
2012-12-04,16,Robbery,13D20,18O,8600-8699,BROADWAY,ST,-,1
2012-12-04,18,Robbery,16E40,13R,6600-6699,FUQUA,ST,W,1
2012-12-04,21,Robbery,20G80,070,14200-14299,WESTHEIMER,RD,-,1
2012-12-04,21,Robbery,12D70,210,500-599,EL DORADO,BLVD,-,1
2012-12-04,22,Robbery,20G70,210,12800-12899,WESTHEIMER,RD,-,1
2012-12-04,22,Robbery,1A20,13R,600-699,HYDE PARK,BLVD,-,1
2012-12-05,01,Robbery,20G50,210,11000-11099,KATY,FWY,-,1
2012-12-05,01,Robbery,4F20,18A,3100-3199,CRESTDALE,DR,-,1
2012-12-09,20,Robbery,3B10,18A,4800-4899,LAMONTE,LN,-,1
2012-12-05,02,Robbery,3B40,13R,4900-4999,NORTH,FWY SER,W,1
2012-12-04,18,Robbery,10H50,20R,2600-2699,NAGLE,-,-,1
2012-11-30,15,Robbery,11H40,22H,8500-8599,HOWARD,DR,-,1
2012-12-05,10,Robbery,8C50,18G,8400-8499,TIDWELL,RD,-,1
2012-12-04,20,Robbery,4F20,18A,3100-3199,CRESTDALE,DR,-,1
2012-12-04,23,Robbery,18F50,13R,6300-6399,MARINETTE,DR,-,1
2012-12-05,10,Robbery,10H50,13R,3200-3299,ELGIN,ST,-,1
2012-12-05,13,Robbery,5F10,20A,7000-7099,WESTVIEW,-,-,1
2012-12-06,13,Robbery,9C20,120,5800-5899,LYONS,-,-,1
2012-12-06,13,Robbery,8C10,13B,4700-4799,WEAVER,RD,-,1
2012-12-06,01,Robbery,9C40,18C,12300-12399,FLEMING,DR,-,1
2012-11-29,01,Robbery,4F10,18A,9500-9599,LONG POINT,RD,-,1
2012-12-06,15,Robbery,10H50,20D,2400-2499,DELANO,-,-,1
2012-12-04,16,Robbery,2A10,05W,4500-4599,IRVINGTON,BLVD,-,1
2012-12-05,11,Robbery,12D70,20A,200-299,EL DORADO,BLVD,-,1
2012-12-06,15,Robbery,5F40,23S,13000-13099,WILLOW CENTRE,-,-,1
2012-12-09,13,Robbery,14D10,120,5600-5699,MYKAWA,-,-,1
2012-12-04,19,Robbery,4F20,18A,3100-3199,CRESTDALE,DR,-,1
2012-12-04,19,Robbery,6B50,18A,11900-11999,AIRLINE,DR,-,1
2012-12-04,20,Robbery,2A30,120,2000-2099,SHEPHERD,DR,N,1
2012-12-04,20,Robbery,16E40,20R,5700-5799,LYCOMB,DR,-,1
2012-12-04,20,Robbery,18F60,18A,6200-6299,GESSNER,DR,S,1
2012-12-09,20,Robbery,13D20,20R,6500-6599,RICHWOOD,RD,-,1
2012-12-09,20,Robbery,20G50,18T,10200-10299,KATY,FWY SER,S,1
2012-12-09,22,Robbery,17E40,18A,11300-11399,FONDREN,RD,-,1
2012-12-10,20,Robbery,13D10,24E,6800-6899,GULF,FWY SER,W,1
2012-12-10,19,Robbery,6B60,13B,13500-13599,NORTHBOROUGH,DR,-,1
2012-12-09,21,Robbery,20G20,20A,10500-10599,VALLEY FORGE,-,-,1
2012-12-09,22,Robbery,17E30,18G,11200-11299,GESSNER,DR,S,1
2012-12-10,07,Robbery,6B20,20A,7400-7499,SHEPHERD,DR,N,1
2012-12-09,22,Robbery,7C20,13R,5400-5499,RAND,-,-,1
2012-12-09,23,Robbery,7C20,13R,3100-3199,COLLINGSWORTH,-,-,1
2012-12-05,14,Robbery,15E30,05Z,9100-9199,STELLA LINK,-,-,1
2012-12-05,14,Robbery,14D30,24C,8700-8799,MARTIN LUTHER KING,BLVD,-,1
2012-12-04,22,Robbery,19G30,18A,7000-7099,COOK,RD,-,1
2012-12-05,19,Robbery,6B10,20D,6900-6999,WERNER,ST,-,1
2012-12-06,00,Robbery,3B10,13R,3400-3499,ANTOINE,DR,-,1
2012-12-06,09,Robbery,10H20,24P,800-899,TELEPHONE,RD,-,1
2012-12-04,11,Robbery,1A20,13R,1000-1099,SHEPHERD,DR,S,1
2012-12-06,12,Robbery,19G10,18A,7900-7999,CORPORATE,DR,-,1
2012-12-06,11,Robbery,17E30,20A,10200-10299,BELLFORT,ST,W,1
2012-12-09,03,Robbery,10H70,13R,6500-6599,FANNIN,-,-,1
2012-12-10,13,Robbery,18F30,18C,6300-6399,WINDSWEPT,LN,-,1
2012-12-06,17,Robbery,7C10,18A,5300-5399,COKE,ST,-,1
2012-12-06,20,Robbery,6B20,080,6800-6899,T C JESTER,BLVD,-,1
2012-12-06,18,Robbery,14D30,13R,5700-5799,BELLFORT,ST,-,1
2012-12-06,20,Robbery,18F60,20A,6400-6499,GESSNER,DR,S,1
2012-12-06,20,Robbery,11H30,20R,8500-8599,BROWER,-,-,1
2012-12-06,20,Robbery,10H60,18L,5300-5399,SCOTT,-,-,1
2012-12-06,21,Robbery,17E40,20A,12300-12399,SANDPIPER,DR,-,1
2012-12-06,22,Robbery,16E40,20R,7700-7799,SIGN,-,-,1
2012-12-07,00,Robbery,18F30,18A,2700-2799,BRIARGROVE,DR,-,1
2012-12-07,00,Robbery,1A40,18C,3900-3999,SAN FELIPE,ST,-,1
2012-12-07,00,Robbery,19G10,18A,7700-7799,CORPORATE,DR,-,1
2012-12-07,01,Robbery,3B10,20A,4200-4299,34TH,ST,W,1
2012-12-07,01,Robbery,1A20,13R,500-599,HYDE PARK,BLVD,-,1
2012-12-07,01,Robbery,19G10,18A,10500-10599,SPICE,LN,-,1
2012-12-07,02,Robbery,19G20,18A,4700-4799,KIRKWOOD,DR,S,1
2012-12-07,03,Robbery,20G10,03B,10300-10399,HARWIN,DR,-,1
2012-12-07,06,Robbery,20G40,20A,2100-2199,KIRKWOOD,DR,S,1
2012-12-07,09,Robbery,3B40,13B,3400-3499,AIRLINE,DR,-,1
2012-12-07,09,Robbery,20G80,210,2800-2899,HWY 6,-,S,1
2012-12-07,10,Robbery,13D20,18L,6900-6999,DIXIE,DR,-,1
2012-12-12,14,Robbery,14D20,13R,4500-4599,REDBUD,-,-,1
2012-12-07,11,Robbery,12D10,120,100-199,EDGEBROOK,DR,E,1
2012-12-07,13,Robbery,20G70,13R,12600-12699,ASHFORD MEADOW,DR,-,1
2012-12-07,14,Robbery,9C30,23S,9700-9799,WALLISVILLE,RD,-,1
2012-12-07,09,Robbery,13D40,20M,10100-10199,TELEPHONE,RD,-,1
2012-12-07,16,Robbery,14D20,13R,3600-3699,MAINER,-,-,1
2012-12-07,17,Robbery,12D10,18A,100-199,EDGEBROOK,DR,E,1
2012-12-07,17,Robbery,6B10,13R,100-199,LITTLE YORK,RD,E,1
2012-12-07,18,Robbery,20G70,24E,12800-12899,WESTHEIMER,RD,-,1
2012-12-07,19,Robbery,18F60,18A,8100-8199,BELLAIRE,BLVD,-,1
2012-12-07,19,Robbery,17E30,18B,11100-11199,GESSNER,DR,S,1
2012-12-07,19,Robbery,12D10,240,9900-9999,ALMEDA GENOA,RD,-,1
2012-12-07,19,Robbery,11H20,18A,7500-7599,OFFICE CITY,DR,-,1
2012-12-07,19,Robbery,20G70,070,3800-3899,SYNOTT,RD,-,1
2012-12-12,23,Robbery,10H40,140,1200-1299,ALABAMA,ST,-,1
2012-12-07,20,Robbery,3B50,18A,5100-5199,NORTH,FWY,-,1
2012-12-07,19,Robbery,3B40,20A,5000-5099,YALE,-,-,1
2012-12-07,21,Robbery,13D40,05Z,8000-8099,FUQUA,ST,-,1
2012-12-07,21,Robbery,17E10,18C,6100-6199,GULFTON,-,-,1
2012-12-07,22,Robbery,17E20,20A,7200-7299,KINGS GATE,CIR,-,1
2012-12-07,22,Robbery,19G50,13R,9900-9999,BISSONNET,ST,-,1
2012-12-07,22,Robbery,6B10,20A,9400-9499,BAUMAN,RD,-,1
2012-12-08,01,Robbery,12D20,18A,11100-11199,FUQUA,ST,-,1
2012-12-08,11,Robbery,19G10,18O,9800-9899,BELLAIRE,BLVD,-,1
2012-12-08,12,Robbery,3B50,05Z,5200-5299,AIRLINE,DR,-,1
2012-12-06,05,Robbery,11H10,13R,6300-6399,GULF,FWY SER,E,1
2012-12-08,13,Robbery,5F20,20L,1500-1599,CAMPBELL,RD,-,1
2012-12-13,17,Robbery,13D20,09D,6100-6199,TELEPHONE,RD,-,1
2012-12-13,19,Robbery,9C40,18A,12200-12299,FLEMING,DR,-,1
2012-10-23,23,Robbery,18F40,20A,7600-7699,HIGHMEADOW,DR,-,1
2012-12-08,14,Robbery,10H20,20A,4900-4999,PEASE,-,-,1
2012-12-07,00,Robbery,2A50,03B,5200-5299,WASHINGTON,AVE,-,1
2012-12-08,16,Robbery,12D10,070,9000-9099,CLEARWOOD,-,-,1
2012-12-09,00,Robbery,9C40,13R,600-699,MAXEY,RD,-,1
2012-12-09,01,Robbery,2A50,18A,600-699,STUDEMONT,-,-,1
2012-12-09,02,Robbery,19G10,18A,7700-7799,CORPORATE,DR,-,1
2012-12-10,07,Robbery,9C20,13R,400-499,HARRIS,ST,-,1
2012-12-09,02,Robbery,18F30,13R,3300-3399,UNITY,DR,-,1
2012-12-09,04,Robbery,17E10,210,6400-6499,HILLCROFT,-,-,1
2012-12-09,02,Robbery,18F60,18C,6600-6699,GESSNER,DR,S,1
2012-12-09,08,Robbery,17E10,13R,6100-6199,GULFTON,-,-,1
2012-12-09,09,Robbery,9C10,13R,400-499,CAROLINA,ST,N,1
2012-12-09,13,Robbery,7C20,18U,5400-5499,NORTH LP E,SER,N,1
2012-12-09,13,Robbery,8C10,18A,9500-9599,CROFTON,ST,-,1
2012-12-10,14,Robbery,17E10,18P,6100-6199,BISSONNET,ST,-,1
2012-12-09,14,Robbery,12D10,18A,10900-10999,GULF,FWY SER,W,1
2012-12-10,15,Robbery,2A10,05C,2900-2999,NORTH,FWY,-,1
2012-12-10,18,Robbery,18F50,13R,3700-3799,GESSNER,DR,S,1
2012-12-10,18,Robbery,12D10,20R,9200-9299,INTERVALE,-,-,1
2012-12-09,15,Robbery,6B60,080,200-299,GREENSPOINT MALL,-,-,1
2012-12-09,18,Robbery,13D20,20L,4000-4099,BROADWAY,ST,-,1
2012-12-09,19,Robbery,3B40,080,4900-4999,SHEPHERD,DR,N,1
2012-12-09,19,Robbery,6B30,18A,6000-6099,OAK BAY,DR,-,1
2012-12-09,20,Robbery,19G10,20A,7200-7299,CORPORATE,DR,-,1
2012-12-10,18,Robbery,20G50,18U,900-999,GESSNER,DR,-,1
2012-12-10,17,Robbery,19G50,18O,10500-10599,WEST SAM HOUSTON,PKWY,S,1
2012-12-10,22,Robbery,18F30,18R,5900-5999,WESTHEIMER,RD,-,1
